V1,Qx_random,Qx_strat,p_random,p_strat,REP
Tm-c.p,3.46637321434022,0.0608580700393943,0.0626284852757712,0.805144830140073,M122
Tm-nc,0.897266192394275,1.32883723191623,0.343515804592299,0.249012180793801,M122
c,0.141613525529188,0.12432124856205,0.706682189570266,0.724394197635143,M123
c.p,0.458583625826454,0.12432124856205,0.49828666244857,0.724394197635143,M123
nc,3.94392074012438,0.0470342433388448,0.047041019466514,0.828306699453609,M123
Tm-c,0.544473821814989,0.0658030298177545,0.460584520733614,0.797548557537014,M123
Tm-c.p,0.544473821814989,0.0658030298177545,0.460584520733614,0.797548557537014,M123
Tm-nc,0.868320371693894,2.15400814506672,0.351420720766861,0.142198242784576,M123
c,0.721677002209271,9.29056107816968,0.395594372399634,0.0023033760039058,M124
c.p,0.721677002209271,9.29056107816968,0.395594372399634,0.0023033760039058,M124
nc,0.988530417627645,0.224444807016796,0.320101818692682,0.63567386965676,M124
Tm-c,1.6792357529552,9.53003376830709,0.195026033917545,0.00202136400877785,M124
Tm-c.p,1.6792357529552,9.53003376830709,0.195026033917545,0.00202136400877785,M124
Tm-nc,2.12881232892792,0.140025589070366,0.144552720950657,0.708255574621075,M124
c,1.37580206654465,3.19593201906376,0.240817504346278,0.0738216799895055,M125
c.p,1.37580206654465,3.19593201906376,0.240817504346278,0.0738216799895055,M125
nc,0.948711909211004,2.35328542673789,0.330047386579616,0.125019274932702,M125
Tm-c,0.459443032575351,3.30471282293849,0.497884387706911,0.0690814191832336,M125
Tm-c.p,0.459443032575351,3.08613279239512,0.497884387706911,0.078962264110678,M125
Tm-nc,0.781785057083515,0.0506791955258836,0.376595761297199,0.821885609586534,M125
c,0.509812693461046,3.12228870570949,0.475219950889793,0.0772282422476852,M126
c.p,0.509812693461046,3.12228870570949,0.475219950889793,0.0772282422476852,M126
nc,0.0619993361314646,0.280499707214387,0.803363365871914,0.596373877875106,M126
Tm-c,0.368348610183346,2.76765478636525,0.543905795898054,0.0961869932906468,M126
Tm-c.p,0.368348610183346,2.76765478636525,0.543905795898054,0.0961869932906468,M126
Tm-nc,0.0147201740253635,0.00785558434158341,0.903432253453799,0.929374586926673,M126
c,0.283550133191109,0.109988082426467,0.594383718718886,0.740157704197896,M127
c.p,0.283550133191109,0.109988082426467,0.594383718718886,0.740157704197896,M127
nc,0.00173885858603869,2.11851276395328,0.966738154238945,0.145527800352041,M127
Tm-c,0.301844357908895,0.0235450904106783,0.582728477720236,0.878048073501647,M127
Tm-c.p,0.301844357908895,0.0235450904106783,0.582728477720236,0.878048073501647,M127
Tm-nc,0.0232601480035984,0.122671965236437,0.878782511521557,0.726154403671877,M127
c,1.45563103514689,0.0267012503218741,0.227626550061856,0.870199430744033,M128
c.p,1.45563103514689,0.0267012503218741,0.227626550061856,0.870199430744033,M128
nc,3.25013995957575,0.492354530474981,0.0714173592358892,0.482878878151652,M128
Tm-c,0.000317691036552119,0.649362228436457,0.985779346728797,0.420340791825291,M128
Tm-c.p,0.000317691036552119,0.649362228436457,0.985779346728797,0.420340791825291,M128
Tm-nc,0.353551401330906,1.94160559439327,0.552109619940226,0.163494307181337,M128
c,0.436819951416007,0.520748197429326,0.508661336435519,0.470522696681415,M129
c.p,0.436819951416007,0.520748197429326,0.508661336435519,0.470522696681415,M129
nc,0.0296776313955365,8.95546886838466,0.863223720163424,0.00276640177307963,M129
Tm-c,0.130786064791271,0.568910281562832,0.71761840831912,0.450692266647503,M129
Tm-c.p,0.130786064791271,0.568910281562832,0.71761840831912,0.450692266647503,M129
Tm-nc,0.00794252760486229,7.16301773973735,0.928985859841704,0.00744218861843089,M129
c,0.425939008680063,0.0415486342866656,0.513988372530398,0.838482580761875,M130
c.p,0.425939008680063,0.0415486342866656,0.513988372530398,0.838482580761875,M130
nc,0.00123041646950718,0.152485487118906,0.9720181079955,0.696171363989852,M130
Tm-c,0.117776571653948,0.132478863025357,0.731458600825199,0.715875588115043,M130
Tm-c.p,0.117776571653948,0.132478863025357,0.731458600825199,0.715875588115043,M130
Tm-nc,0.645048562911217,0.862224265654733,0.421888530197557,0.353116994383205,M130
c,0.992073072803948,0.274292227053617,0.319236224708466,0.600466934881484,M131
c.p,0.992073072803948,0.274292227053617,0.319236224708466,0.600466934881484,M131
nc,0.649615474659208,4.31789522986709,0.420250190931318,0.0377135428700233,M131
Tm-c,1.67260341176692,0.268396311718003,0.195910191495,0.604409574141056,M131
Tm-c.p,1.67260341176692,0.268396311718003,0.195910191495,0.604409574141056,M131
Tm-nc,0.27429673106696,3.79149576869218,0.600463943726531,0.0515135950757959,M131
c,1.24488677327738,2.80866039415378,0.264531327721197,0.0937566370805206,M132
c.p,1.24488677327738,2.80866039415378,0.264531327721197,0.0937566370805206,M132
nc,1.24894616973546,1.82102873223699,0.263753848627407,0.177190872725581,M132
Tm-c,0.987160857533625,2.88504560262128,0.320437277124832,0.0894054751139247,M132
Tm-c.p,0.987160857533625,2.88504560262128,0.320437277124832,0.0894054751139247,M132
Tm-nc,2.18181691447523,0.652143026793381,0.139649513589645,0.419347532041839,M132
c,2.55971200031538,0.136870527089692,0.109618551126715,0.711412168115514,M133
c.p,2.55971200031538,0.136870527089692,0.109618551126715,0.711412168115514,M133
nc,0.00038054370358866,1.38092790938213,0.984436230588265,0.239943153850954,M133
Tm-c,4.18762776315088,0.344683974337743,0.0407200393419113,0.557137940634076,M133
Tm-c.p,4.18762776315088,0.344683974337743,0.0407200393419113,0.557137940634076,M133
Tm-nc,1.48928083059599,0.0712342315348858,0.222328076562002,0.789548144985658,M133
c,0.219576366574756,0.217045017349343,0.639362895505472,0.641300750078697,M134
c.p,0.219576366574756,0.217045017349343,0.639362895505472,0.641300750078697,M134
nc,0.363776662329289,0.627631214706007,0.54641621869148,0.428225533440861,M134
Tm-c,0.355319244702626,0.184540408747546,0.551117369887056,0.667499975250797,M134
Tm-c.p,0.355319244702626,0.184540408747546,0.551117369887056,0.667499975250797,M134
Tm-nc,0.0994015952075975,0.458314347836612,0.752548928285544,0.49841282035916,M134
c,1.61065281770458,2.46272926395897,0.204400060334412,0.116576065571072,M135
c.p,1.61065281770458,2.46272926395897,0.204400060334412,0.116576065571072,M135
nc,1.52863711135367,1.64090929016182,0.216317105313677,0.200200755552949,M135
Tm-c,3.64558820437153,3.01968567416376,0.0562179426320687,0.0822594083165896,M135
Tm-c.p,1.80051075761668,3.01968567416376,0.179650759037239,0.0822594083165896,M135
Tm-nc,3.18681345347422,0.889500723333417,0.0742345855819098,0.345612642996046,M135
c,0.76195983184044,0.198061077939734,0.382715893379715,0.656290460878774,M136
c.p,0.76195983184044,0.198061077939734,0.382715893379715,0.656290460878774,M136
nc,0.304127506956576,0.0161515856755793,0.581306340549185,0.89887004554455,M136
Tm-c,1.46551577085546,0.10702255263233,0.226054538926496,0.743559718441162,M136
Tm-c.p,1.46551577085546,0.10702255263233,0.226054538926496,0.743559718441162,M136
Tm-nc,1.26015813974514,0.608497973776223,0.261621159017476,0.43535391067378,M136
c,0.887837799835949,0.595752369952433,0.346063916948254,0.440203294133094,M137
c.p,0.887837799835949,0.595752369952433,0.346063916948254,0.440203294133094,M137
nc,0.329226242242528,1.29377954264651,0.566115060258441,0.255352595681085,M137
Tm-c,0.302560944957942,1.85172768882083,0.582281374798907,0.173582587559749,M137
Tm-c.p,0.302560944957942,1.85172768882083,0.582281374798907,0.173582587559749,M137
Tm-nc,0.0466047782125655,3.618131044015,0.829080197078834,0.0571530445038064,M137
c,0.121476148472522,1.62629405612214,0.727438969558568,0.202216399853683,M138
c.p,0.121476148472522,1.62629405612214,0.727438969558568,0.202216399853683,M138
nc,1.60200264963235,0.733327978656069,0.205619636844538,0.391806583450209,M138
Tm-c,0.363105037656208,1.76812424834869,0.5467868138318,0.183614388527786,M138
Tm-c.p,0.363105037656208,1.76812424834869,0.5467868138318,0.183614388527786,M138
Tm-nc,0.0174334918813501,0.0397794557475159,0.89495585730766,0.841912412061259,M138
c,0.783665049036285,5.11674420876208,0.376022576070701,0.0236960347964725,M139
c.p,0.783665049036285,5.11674420876208,0.376022576070701,0.0236960347964725,M139
nc,0.291378293008396,0.359865828111343,0.589338638611014,0.548580760568132,M139
Tm-c,0.549170002354448,1.21401297853633,0.458657029143019,0.27053881558615,M139
Tm-c.p,0.549170002354448,1.21401297853633,0.458657029143019,0.27053881558615,M139
Tm-nc,1.93144590752049,1.50100639631344,0.164600342128479,0.220516576329599,M139
c,1.7014826452494,1.01518751778314,0.192094193551343,0.313663269691955,M140
c.p,1.7014826452494,1.01518751778314,0.192094193551343,0.313663269691955,M140
nc,0.647395302225694,0.463263589353675,0.421045469119929,0.496102667162876,M140
Tm-c,0.991192707290388,0.157303828069806,0.3194510410427,0.69165104563781,M140
Tm-c.p,0.991192707290388,0.157303828069806,0.3194510410427,0.69165104563781,M140
Tm-nc,0.580655817506937,1.52521923276109,0.446055376172116,0.216831373127424,M140
c,0.066373523167707,0.628783912128976,0.796692015642732,0.4278017340391,M141
c.p,0.066373523167707,0.628783912128976,0.796692015642732,0.4278017340391,M141
nc,0.0164831658021187,0.291460983090119,0.897842890994212,0.589285815605168,M141
Tm-c,0.200358690011977,0.848616929598063,0.654431477437359,0.356943896308722,M141
Tm-c.p,0.200358690011977,0.848616929598063,0.654431477437359,0.356943896308722,M141
Tm-nc,0.742348568495549,4.04863117335998,0.388909585009842,0.0442071768225905,M141
c,6.54382665081173,0.00281863362089173,0.010524871868678,0.957659557328754,M142
c.p,6.54382665081173,0.00281863362089173,0.010524871868678,0.957659557328754,M142
nc,0.634844404278304,0.20109306597153,0.425583902671316,0.653839997563021,M142
Tm-c,7.12383935046449,0.0343301930436651,0.00760656400500813,0.853006218353418,M142
Tm-c.p,7.12383935046449,0.0343301930436651,0.00760656400500813,0.853006218353418,M142
Tm-nc,0.320210404704955,1.3042635549687,0.571481226872636,0.253435902435568,M142
c,1.24504626059041,0.917430269255703,0.264500728080447,0.33815060548644,M143
c.p,1.24504626059041,0.917430269255703,0.264500728080447,0.33815060548644,M143
nc,0.0929373851302072,0.0525834789337794,0.760475573081218,0.81862729902521,M143
Tm-c,0.019092008267392,0.494589816313542,0.89010303454534,0.481887005147488,M143
Tm-c.p,0.019092008267392,0.494589816313542,0.89010303454534,0.481887005147488,M143
Tm-nc,1.94148841047799,2.21246063684152,0.163507015922692,0.136900157625159,M143
c,3.01132190811598,0.870399394589949,0.0826848345875856,0.350844763075395,M144
c.p,3.01132190811598,0.870399394589949,0.0826848345875856,0.350844763075395,M144
nc,0.272415529611806,4.369052781666,0.601715998156839,0.0365973301113029,M144
Tm-c,2.92465305805396,0.919075927825557,0.0872359749301599,0.337717720467748,M144
Tm-c.p,2.92465305805396,0.919075927825557,0.0872359749301599,0.337717720467748,M144
Tm-nc,0.62642644746355,3.31400380559175,0.428669154299591,0.0686919415473102,M144
c,1.02036753868903,0.112730848344184,0.312431843805824,0.737056268942433,M145
c.p,1.02036753868903,0.112730848344184,0.312431843805824,0.737056268942433,M145
nc,0.392775465591699,3.91155571493863,0.530844095348247,0.0479551859642847,M145
Tm-c,0.967564815421799,0.00641365232245074,0.32528825868869,0.936169428759374,M145
Tm-c.p,0.967564815421799,0.00641365232245074,0.32528825868869,0.936169428759374,M145
Tm-nc,0.508490319543953,2.70056336870678,0.475793116479512,0.100312794560646,M145
c,0.145140703074718,0.998035219349535,0.703223014201691,0.317786394767194,M146
c.p,0.145140703074718,0.998035219349535,0.703223014201691,0.317786394767194,M146
nc,0.26715767453458,6.18810259576373,0.605244832561752,0.0128612009932684,M146
Tm-c,0.000124129804992139,0.272760424709429,0.991110668272056,0.601486038295675,M146
Tm-c.p,0.000124129804992139,0.272760424709429,0.991110668272056,0.601486038295675,M146
Tm-nc,2.11850818663013,3.05316951651996,0.145528235340393,0.0805797456161965,M146
c,0.0579773586558132,0.317294673413799,0.809721848561361,0.573238000964385,M147
c.p,0.0579773586558132,0.317294673413799,0.809721848561361,0.573238000964385,M147
nc,0.18299345604123,1.47854902952866,0.668813233167589,0.224001678143259,M147
Tm-c,0.00325705734815727,1.05226119701198,0.954488928377682,0.30498688709824,M147
Tm-c.p,0.00325705734815727,1.05226119701198,0.954488928377682,0.30498688709824,M147
Tm-nc,0.237623913392631,1.65564426565869,0.625927541424757,0.198192454028966,M147
c,0.69799455130314,1.3479163289591,0.403458375639259,0.24564271752411,M148
c.p,0.69799455130314,1.3479163289591,0.403458375639259,0.24564271752411,M148
nc,0.334935345066879,1.60380734298594,0.562767328360085,0.205364488211301,M148
Tm-c,0.0503825856319068,2.33621512952606,0.822398878620351,0.126396325723224,M148
Tm-c.p,0.0503825856319068,2.33621512952606,0.822398878620351,0.126396325723224,M148
Tm-nc,2.14452048756231,2.31201947895953,0.143079734803711,0.128377164301837,M148
c,0.838307934019902,0.023372177945971,0.359881151334818,0.878493208536314,M149
c.p,0.838307934019902,0.023372177945971,0.359881151334818,0.878493208536314,M149
nc,0.139602452677265,1.19925136886102,0.70867654834634,0.273471356881121,M149
Tm-c,1.12869709892945,0.751706364797536,0.288053420723794,0.385936522769045,M149
Tm-c.p,1.12869709892945,0.751706364797536,0.288053420723794,0.385936522769045,M149
Tm-nc,1.39900698195398,5.7910470285096,0.236889904974153,0.0161079926706687,M149
c,0.0838294015654654,0.171402446410909,0.772173472945389,0.678868405127917,M150
c.p,0.0838294015654654,0.171402446410909,0.772173472945389,0.678868405127917,M150
nc,3.27828560433119,0.797766832867909,0.0702022256460675,0.371761889585724,M150
Tm-c,0.11807122416117,0.0855086370830376,0.731135890741211,0.769966589376505,M150
Tm-c.p,0.11807122416117,0.0855086370830376,0.731135890741211,0.769966589376505,M150
Tm-nc,0.384585980128864,6.87806255997187,0.535159058831157,0.00872601027455977,M150
c,0.244249524987507,0.453967855903578,0.621153590941367,0.50045668086076,M151
c.p,0.244249524987507,0.453967855903578,0.621153590941367,0.50045668086076,M151
nc,0.0045199250885371,0.654219395446915,0.946398293612927,0.418608162754723,M151
Tm-c,0.232582552428951,2.74953955800239e-08,0.629615481663197,0.999867696892271,M151
Tm-c.p,0.232582552428951,2.74953955800239e-08,0.629615481663197,0.999867696892271,M151
Tm-nc,0.0790119249728218,0.305590775567288,0.778640911345056,0.580398550169957,M151
c,4.15912336446147,0.737651375021529,0.0414108313371233,0.390414266668995,M152
c.p,4.15912336446147,0.737651375021529,0.0414108313371233,0.390414266668995,M152
nc,0.504948117129842,1.34936664408963,0.477333993634206,0.24538887145212,M152
Tm-c,1.92527505858909,1.0897349961102,0.165276305557381,0.29652993261332,M152
Tm-c.p,1.92527505858909,1.0897349961102,0.165276305557381,0.29652993261332,M152
Tm-nc,0.0864810215495628,0.0337673355856926,0.768699403837751,0.854202595235302,M152
c,0.351674714669531,0.814292860592607,0.553166642303193,0.366854101179739,M153
c.p,0.351674714669531,0.814292860592607,0.553166642303193,0.366854101179739,M153
nc,0.0831487481650594,0.197928041389617,0.773074821552776,0.656398494876251,M153
Tm-c,0.350048945126322,1.11976832027288,0.554085424730577,0.289968346043651,M153
Tm-c.p,0.350048945126322,1.11976832027288,0.554085424730577,0.289968346043651,M153
Tm-nc,1.20654938675468,0.000535092871990496,0.272016585322034,0.981544920752632,M153
c,2.92582313891456,3.67877127458998,0.0871727573364228,0.0551094485119453,M154
c.p,2.92582313891456,3.67877127458998,0.0871727573364228,0.0551094485119453,M154
nc,1.28994540405869,0.0179083368071682,0.256058012237254,0.893543303230035,M154
Tm-c,1.57437925753478,2.26551789140565,0.209572177411889,0.132281984332249,M154
Tm-c.p,1.57437925753478,2.26551789140565,0.209572177411889,0.132281984332249,M154
Tm-nc,0.0129972344937609,2.64497970017344,0.90923350142572,0.10387748396292,M154
c,1.90709045132562,1.01072833351752,0.167286814500923,0.314728416065713,M155
c.p,1.90709045132562,1.01072833351752,0.167286814500923,0.314728416065713,M155
nc,2.75956827966828,2.86724697815359,0.0966743225921127,0.0903993843760328,M155
Tm-c,1.54811692231949,0.99550280145394,0.213413649558939,0.318401150674116,M155
Tm-c.p,1.54811692231949,0.99550280145394,0.213413649558939,0.318401150674116,M155
Tm-nc,3.56276035252812,7.5460437032457,0.0590894008268002,0.00601419761834486,M155
c,0.501594501489893,0.00806302447744691,0.47880034870478,0.928450641704616,M156
c.p,0.501594501489893,0.00806302447744691,0.47880034870478,0.928450641704616,M156
nc,0.110462010243828,1.44052355070544,0.739618755624149,0.230054637357756,M156
Tm-c,1.03965780292557,0.0344698913715039,0.307901071244297,0.852710858039711,M156
Tm-c.p,1.03965780292557,0.0344698913715039,0.307901071244297,0.852710858039711,M156
Tm-nc,0.760812890457426,0.50385180817844,0.383074250342392,0.477812542767472,M156
c,0.736487892041911,0.160722056545513,0.390788259485011,0.688492605249396,M157
c.p,0.736487892041911,0.160722056545513,0.390788259485011,0.688492605249396,M157
nc,0.0612298261469203,0.0813134235664752,0.804562603771519,0.775525327901883,M157
Tm-c,1.76018748757107,0.277106384548179,0.184601131820099,0.598604097283341,M157
Tm-c.p,1.76018748757107,0.277106384548179,0.184601131820099,0.598604097283341,M157
Tm-nc,0.209821436692656,0.652599477740039,0.646907396082694,0.419184828816049,M157
c,2.59317241221496,4.32170398996373,0.107325175907818,0.0376292230979973,M158
c.p,2.59317241221496,4.32170398996373,0.107325175907818,0.0376292230979973,M158
nc,1.34233048012536,1.43293509577447,0.24662340116037,0.231286025990889,M158
Tm-c,3.14644590442835,2.9548136981062,0.076092531824145,0.0856221738600711,M158
Tm-c.p,3.14644590442835,2.9548136981062,0.076092531824145,0.0856221738600711,M158
Tm-nc,0.00966708606491041,0.0249532362040784,0.921677132741808,0.87448364261228,M158
c,0.00580448937319647,0.90577588577854,0.939270166379776,0.341237690334873,M159
c.p,0.00580448937319647,0.90577588577854,0.939270166379776,0.341237690334873,M159
nc,1.61275952923247,2.48197248458122,0.204104330784565,0.115157751362565,M159
Tm-c,0.558530079496073,1.07706932115619,0.454853102848331,0.299354095142779,M159
Tm-c.p,0.558530079496073,1.07706932115619,0.454853102848331,0.299354095142779,M159
Tm-nc,0.0187069241701038,1.9352924734239,0.89121002179825,0.164180582901765,M159
c,0.037733587034911,0.061637139741146,0.845979076932652,0.803926838337167,M160
c.p,0.037733587034911,0.061637139741146,0.845979076932652,0.803926838337167,M160
nc,2.41715428603217,0.508434476543935,0.120012768641764,0.475817345629593,M160
Tm-c,0.114084297390833,0.330988863605346,0.735541288960591,0.565077388716343,M160
Tm-c.p,0.114084297390833,0.330988863605346,0.735541288960591,0.565077388716343,M160
Tm-nc,1.52014964998112,0.215536426441897,0.217596848149206,0.64246218916874,M160
c,5.50807469593066,0.871737025884743,0.0189288725915969,0.350474874936949,M161
c.p,5.50807469593066,0.871737025884743,0.0189288725915969,0.350474874936949,M161
nc,0.502657049751586,4.4236798268348,0.478334958398959,0.0354435215327925,M161
Tm-c,5.69516240181397,0.0634609721423955,0.0170117382690408,0.801107064386404,M161
Tm-c.p,5.80623295375627,0.0634609721423955,0.0159694667417282,0.801107064386404,M161
Tm-nc,0.896950321397678,3.57281943913895,0.343600760348477,0.0587325110827491,M161
c,0.0017914819339767,0.0237297626096941,0.966238897408741,0.877574508574662,M162
c.p,0.0017914819339767,0.0237297626096941,0.966238897408741,0.877574508574662,M162
nc,4.98505455830895,3.84321166234217,0.0255671788730306,0.0499477600623584,M162
Tm-c,0.0226679352001321,0.0173312660615626,0.880323808346718,0.895262506623431,M162
Tm-c.p,0.0226679352001321,0.0173312660615626,0.880323808346718,0.895262506623431,M162
Tm-nc,2.62956135370735,2.23048233836802,0.104890687884359,0.135311600753126,M162
c,2.99168347426047,4.5911068295984,0.0836931188943791,0.0321382540107102,M163
c.p,2.99168347426047,4.5911068295984,0.0836931188943791,0.0321382540107102,M163
nc,0.0963632186425671,2.63021696920859,0.756238351042257,0.10484738494414,M163
Tm-c,2.81574100757348,6.45746468325749,0.0933437829399479,0.011048717820663,M163
Tm-c.p,2.81574100757348,6.45746468325749,0.0933437829399479,0.011048717820663,M163
Tm-nc,0.0334848403366231,0.811359343355821,0.854806936444663,0.367718665394272,M163
c,0.0155786245872546,0.295426912784646,0.900670518263954,0.586763641921963,M164
c.p,0.0155786245872546,0.295426912784646,0.900670518263954,0.586763641921963,M164
nc,1.29684664436813,0.199855559406792,0.254790024620456,0.654837459564162,M164
Tm-c,0.028552202589694,0.110402490328442,0.865817115774835,0.739686370827078,M164
Tm-c.p,0.028552202589694,0.110402490328442,0.865817115774835,0.739686370827078,M164
Tm-nc,0.271823601885121,0.0271752348337171,0.602111099884865,0.86906273482698,M164
c,0.202354044654317,0.186960204401384,0.652827401116455,0.665458747627172,M165
c.p,0.202354044654317,0.186960204401384,0.652827401116455,0.665458747627172,M165
nc,0.238949507715736,1.28088553400235,0.624965867184023,0.257734450151505,M165
Tm-c,0.000181780629472079,0.749085392860951,0.989242763781699,0.38676595536995,M165
Tm-c.p,0.000181780629472079,0.749085392860951,0.989242763781699,0.38676595536995,M165
Tm-nc,0.107112013552268,0.183886994839376,0.743456331501627,0.668053881381288,M165
c,3.4314152614682,0.187837550133071,0.0639672627012728,0.664722532850425,M166
c.p,3.4314152614682,0.187837550133071,0.0639672627012728,0.664722532850425,M166
nc,0.0344516698490499,7.31478508713632,0.852749348146087,0.0068389577495458,M166
Tm-c,3.06411675488539,0.0488613650025478,0.0800386482894129,0.825056561514601,M166
Tm-c.p,3.06411675488539,0.0488613650025478,0.0800386482894129,0.825056561514601,M166
Tm-nc,0.51239436955498,0.170603077564872,0.474104184818898,0.679576388857298,M166
c,0.0743840082217768,1.31587002447401,0.785057452446236,0.251334599351246,M167
c.p,0.0743840082217768,1.31587002447401,0.785057452446236,0.251334599351246,M167
nc,0.806184826436331,1.66199597991735,0.369250617366541,0.197334046023035,M167
Tm-c,0.449246235209164,0.946822893434954,0.502693122729639,0.330529323052771,M167
Tm-c.p,0.449246235209164,0.946822893434954,0.502693122729639,0.330529323052771,M167
Tm-nc,4.24223517219373,0.054918913681329,0.0394302231985727,0.814714942895661,M167
c,0.964160929315735,0.876596765690787,0.326140756399665,0.349135495131819,M168
c.p,0.964160929315735,0.876596765690787,0.326140756399665,0.349135495131819,M168
nc,1.55098149243228,2.10427516393752,0.212990604494637,0.146887932935972,M168
Tm-c,2.40013985367862,0.852513169933985,0.121324403513087,0.355842345082216,M168
Tm-c.p,2.40013985367862,0.852513169933985,0.121324403513087,0.355842345082216,M168
Tm-nc,1.1232155021953,1.38964213248643,0.289227125239767,0.238465544170366,M168
c,2.60170124613392,2.682708951928,0.106749070815501,0.10144303099241,M169
c.p,2.60170124613392,2.682708951928,0.106749070815501,0.10144303099241,M169
nc,1.71190167420763,0.329395113466031,0.190738823787576,0.566015484434496,M169
Tm-c,3.84785975473259,1.81125209944909,0.0498095119873336,0.178358101751918,M169
Tm-c.p,3.84785975473259,1.81125209944909,0.0498095119873336,0.178358101751918,M169
Tm-nc,0.0028335841795299,1.33119026416417,0.957547520775658,0.248593578918839,M169
c,0.712945210218061,0.180433713692099,0.398467803974788,0.671000778525547,M170
c.p,0.712945210218061,0.180433713692099,0.398467803974788,0.671000778525547,M170
nc,9.06637337186243,0.907113297284386,0.00260352916858239,0.340881507813976,M170
Tm-c,0.740745132154496,0.0404801592867874,0.389422290236549,0.840544680047034,M170
Tm-c.p,0.740745132154496,0.0404801592867874,0.389422290236549,0.840544680047034,M170
Tm-nc,7.12181717578357,2.23520899392449,0.00761514820875812,0.134898383311237,M170
c,0.549609825106056,0.042823807989631,0.458477163205849,0.836057388145586,M171
c.p,0.549609825106056,0.042823807989631,0.458477163205849,0.836057388145586,M171
nc,2.73859340454147,0.287780483218031,0.0979509512884944,0.591646372006611,M171
Tm-c,0.1550170635424,0.00160358054532026,0.693786249859888,0.968057464051045,M171
Tm-c.p,0.1550170635424,0.00160358054532026,0.693786249859888,0.968057464051045,M171
Tm-nc,5.63035964763615,0.499058974863135,0.0176520094651345,0.479913892514978,M171
c,2.91968952881725,1.8074424520823,0.087504699024615,0.178815336584321,M172
c.p,2.91968952881725,1.8074424520823,0.087504699024615,0.178815336584321,M172
nc,0.839485074458005,0.015736645956921,0.359544081305128,0.900170640077007,M172
Tm-c,2.04743269832041,1.9090289542735,0.152463095068054,0.167071163886129,M172
Tm-c.p,2.04743269832041,1.9090289542735,0.152463095068054,0.167071163886129,M172
Tm-nc,0.0994276263340859,0.469564529768519,0.75251758891188,0.49318757343926,M172
c,0.504898966550374,0.0269734115207135,0.477355431578812,0.869545487009479,M173
c.p,0.504898966550374,0.0269734115207135,0.477355431578812,0.869545487009479,M173
nc,0.393821874312,0.399769018703423,0.530297272588571,0.527208569319547,M173
Tm-c,0.629582074016594,0.0973023764966269,0.427508653320656,0.75509122323032,M173
Tm-c.p,0.629582074016594,0.0973023764966269,0.427508653320656,0.75509122323032,M173
Tm-nc,0.27094363487197,1.17230710002654,0.602699475427476,0.278927700229617,M173
c,0.0951945449980889,1.70196932675045,0.757674410662058,0.192030633390138,M174
c.p,0.0951945449980889,1.70196932675045,0.757674410662058,0.192030633390138,M174
nc,0.0856834203124544,3.72874705800627,0.769738241942402,0.0534834988581387,M174
Tm-c,8.77778051160178e-05,1.55231310649317,0.992524744064203,0.212794288343214,M174
Tm-c.p,8.77778051160178e-05,1.55231310649317,0.992524744064203,0.212794288343214,M174
Tm-nc,0.580269010725685,1.32661235154073,0.446206896635751,0.24940877924863,M174
c,0.878085766843064,3.55245753604959,0.348726508928591,0.0594573288125903,M175
c.p,0.878085766843064,3.55245753604959,0.348726508928591,0.0594573288125903,M175
nc,0.333415079080549,0.18710980368191,0.563655051738323,0.665333068256087,M175
Tm-c,0.651128743294119,2.81775844395275,0.419709413262957,0.0932265130843269,M175
Tm-c.p,0.651128743294119,2.81775844395275,0.419709413262957,0.0932265130843269,M175
Tm-nc,0.0221689757199633,0.0566713957235985,0.881638461596559,0.811836460766502,M175
c,1.28506838342212,1.87992495529072,0.256958777806389,0.170342677302694,M176
c.p,1.28506838342212,1.87992495529072,0.256958777806389,0.170342677302694,M176
nc,2.60151461127576,0.216939119934086,0.106761641239299,0.641382118196582,M176
Tm-c,1.16099902062775,1.85010833005815,0.281258448683294,0.173770795458928,M176
Tm-c.p,1.16099902062775,1.85010833005815,0.281258448683294,0.173770795458928,M176
Tm-nc,1.49664642760189,1.1210349754738,0.221188085681421,0.289695706078218,M176
c,0.122799966870906,0.332726177736386,0.726017319315268,0.564058208209186,M177
c.p,0.122799966870906,0.332726177736386,0.726017319315268,0.564058208209186,M177
nc,3.46704860006894,0.00280503177821634,0.0626029161177613,0.957761746013867,M177
Tm-c,0.0772463768400093,0.00695412041970033,0.781064309940757,0.933540351168079,M177
Tm-c.p,0.0772463768400093,0.00695412041970033,0.781064309940757,0.933540351168079,M177
Tm-nc,1.47822504674797,0.0872092925733593,0.224052436815909,0.767755401391089,M177
c,0.0340887218597187,0.0736808840746478,0.853518223688858,0.786050926146145,M178
c.p,0.0340887218597187,0.0736808840746478,0.853518223688858,0.786050926146145,M178
nc,0.0735098031331146,1.67694671720723,0.786293422705006,0.195330656469362,M178
Tm-c,0.473436726160624,0.117556461635191,0.491410348027135,0.731699964839415,M178
Tm-c.p,0.473436726160624,0.117556461635191,0.491410348027135,0.731699964839415,M178
Tm-nc,0.191181167691491,0.503114342442806,0.661935354842079,0.47813489416335,M178
c,1.71879323347069,1.14542916960065,0.189848456434505,0.284508032668518,M179
c.p,1.71879323347069,1.14542916960065,0.189848456434505,0.284508032668518,M179
nc,0.549666305602594,4.17407516811396,0.458454073532894,0.041046959099653,M179
Tm-c,2.62090393099474,1.686353871271,0.105464346487393,0.194082307352978,M179
Tm-c.p,2.62090393099474,1.686353871271,0.105464346487393,0.194082307352978,M179
