rep	case	h2	env	ts	Qx	P-Chi	P-EN	Ax	P-Ax	type
L48	C1	same-0.3	env-1.0	p-0.60	9.18155732847281	0.00244465924743156	0.007	0.284966797661742	1.12012668323688e-38	c.p-Tm
L48	C1	same-0.3	env-1.0	p-0.60	10.1117977952816	0.00147323182679838	0.002	0.296580903652366	6.7761520566499e-42	nc-Tm
L48	C1	same-0.3	env-1.0	p-0.60	8.56656667931472	0.0034239221355119	0.009	0.276872014103527	1.59921566731242e-36	c-ID
L48	C1	same-0.3	env-1.0	p-0.60	8.56656667931472	0.0034239221355119	0.006	0.276872014103527	1.59921566731242e-36	c.p-ID
L48	C1	same-0.3	env-1.0	p-0.60	10.281942530903	0.00134338440407796	0.008	0.300294329965342	5.8881903033894e-43	nc-ID
L49	C1	same-0.3	env-1.0	p-0.60	23.8556482840695	1.03836750735764e-06	0	0.420493191737502	1.61817424210631e-86	c
L49	C1	same-0.3	env-1.0	p-0.60	23.8556482840695	1.03836750735764e-06	0	0.420493191737502	1.61817424210631e-86	c.p
L49	C1	same-0.3	env-1.0	p-0.60	139.13828319515	4.10823529735099e-32	0	0.753080757996316	0	nc
L49	C1	same-0.3	env-1.0	p-0.60	4.91494006309697	0.0266253869826166	0.03	0.204287454997714	2.76297375597375e-20	c-Tm
L49	C1	same-0.3	env-1.0	p-0.60	4.91494006309697	0.0266253869826166	0.031	0.204287454997714	2.76297375597375e-20	c.p-Tm
L49	C1	same-0.3	env-1.0	p-0.60	2.50388182527234	0.113566065756753	0.144	0.149485124416769	1.83249974901995e-11	nc-Tm
L49	C1	same-0.3	env-1.0	p-0.60	5.56213462455417	0.0183530228152533	0.02	0.216380684191681	1.28094023959536e-22	c-ID
L49	C1	same-0.3	env-1.0	p-0.60	5.56213462455417	0.0183530228152533	0.031	0.216380684191681	1.28094023959536e-22	c.p-ID
L49	C1	same-0.3	env-1.0	p-0.60	3.57617477272311	0.0586139761925395	0.061	0.176458586889273	1.88043361937917e-15	nc-ID
L50	C1	same-0.3	env-1.0	p-0.60	11.294578545596	0.000777337450950672	0.006	0.320224360189602	6.37645574200196e-49	c
L50	C1	same-0.3	env-1.0	p-0.60	11.294578545596	0.000777337450950672	0.001	0.320224360189602	6.37645574200196e-49	c.p
L50	C1	same-0.3	env-1.0	p-0.60	59.9579782395266	9.69043905774632e-15	0	0.617384228553767	1.75863675413238e-210	nc
L50	C1	same-0.3	env-1.0	p-0.60	1.5090442489166	0.219284983443824	0.298	0.12214301049128	4.2649543807309e-08	c-Tm
L50	C1	same-0.3	env-1.0	p-0.60	1.5090442489166	0.219284983443824	0.306	0.12214301049128	4.2649543807309e-08	c.p-Tm
L50	C1	same-0.3	env-1.0	p-0.60	1.9722749061158	0.160206600425272	0.236	0.139751540974969	3.45619828039673e-10	nc-Tm
L50	C1	same-0.3	env-1.0	p-0.60	1.71062460796782	0.190904350864496	0.299	0.129952914439099	5.45092040706139e-09	c-ID
L50	C1	same-0.3	env-1.0	p-0.60	1.71062460796782	0.190904350864496	0.308	0.129952914439099	5.45092040706139e-09	c.p-ID
L50	C1	same-0.3	env-1.0	p-0.60	0.991506988647537	0.319374332040803	0.42	0.100261673952037	7.04386632572719e-06	nc-ID
L51	C1	same-0.3	env-1.0	p-0.60	19.0322029259346	1.28530914118935e-05	0	0.389875375571268	1.33499173720738e-73	c
L51	C1	same-0.3	env-1.0	p-0.60	19.0322029259346	1.28530914118935e-05	0	0.389875375571268	1.33499173720738e-73	c.p
L51	C1	same-0.3	env-1.0	p-0.60	171.236506521771	3.97289162464834e-39	0	0.787013810817697	0	nc
L51	C1	same-0.3	env-1.0	p-0.60	6.26288778103969	0.012329307138255	0.008	0.233722771821273	3.21442978931784e-26	c-Tm
L51	C1	same-0.3	env-1.0	p-0.60	6.26288778103969	0.012329307138255	0.011	0.233722771821273	3.21442978931784e-26	c.p-Tm
L51	C1	same-0.3	env-1.0	p-0.60	6.37818614977633	0.0115531444510482	0.007	0.234396563459327	2.29666772483854e-26	nc-Tm
L51	C1	same-0.3	env-1.0	p-0.60	6.5487997832692	0.0104954934779585	0.008	0.238328823780115	3.16065259290573e-27	c-ID
L51	C1	same-0.3	env-1.0	p-0.60	6.5487997832692	0.0104954934779585	0.002	0.238328823780115	3.16065259290573e-27	c.p-ID
L51	C1	same-0.3	env-1.0	p-0.60	5.08248723904128	0.0241686751549327	0.023	0.211050236366432	1.42547782613875e-21	nc-ID
L52	C1	same-0.3	env-1.0	p-0.60	8.07014843974334	0.00450004302262707	0.003	0.268511775374247	2.26054967832487e-34	c
L52	C1	same-0.3	env-1.0	p-0.60	8.07014843974334	0.00450004302262707	0.007	0.268511775374247	2.26054967832487e-34	c.p
L52	C1	same-0.3	env-1.0	p-0.60	75.3385573216884	3.96539820738614e-18	0	0.65207274260567	1.56711478647083e-242	nc
L52	C1	same-0.3	env-1.0	p-0.60	0.963550939123619	0.326293839838307	0.367	0.0952232910425875	1.99411920902393e-05	c-Tm
L52	C1	same-0.3	env-1.0	p-0.60	0.963550939123619	0.326293839838307	0.358	0.0952232910425875	1.99411920902393e-05	c.p-Tm
L52	C1	same-0.3	env-1.0	p-0.60	4.43302939595565	0.0352498899855231	0.064	0.200379424448262	1.46214755506585e-19	nc-Tm
L52	C1	same-0.3	env-1.0	p-0.60	0.799748467698268	0.371168584182681	0.411	0.0868097033964391	0.000101423628850975	c-ID
L52	C1	same-0.3	env-1.0	p-0.60	0.799748467698268	0.371168584182681	0.384	0.0868097033964391	0.000101423628850975	c.p-ID
L52	C1	same-0.3	env-1.0	p-0.60	1.71246008323396	0.190666498140982	0.217	0.12482734605421	2.13269381953409e-08	nc-ID
L53	C1	same-0.3	env-1.0	p-0.60	6.1394584426798	0.013219779470979	0.02	0.237796708484289	4.14242814337398e-27	c
L53	C1	same-0.3	env-1.0	p-0.60	6.1394584426798	0.013219779470979	0.015	0.237796708484289	4.14242814337398e-27	c.p
L53	C1	same-0.3	env-1.0	p-0.60	41.8139574734552	1.00384262145997e-10	0	0.536024676346047	3.64795332567554e-149	nc
L53	C1	same-0.3	env-1.0	p-0.60	1.24731009019472	0.264066858019453	0.339	0.109729181307937	8.69740920730185e-07	c-Tm
L53	C1	same-0.3	env-1.0	p-0.60	1.24731009019472	0.264066858019453	0.306	0.109729181307937	8.69740920730185e-07	c.p-Tm
L53	C1	same-0.3	env-1.0	p-0.60	0.758918803507587	0.383667092236553	0.438	0.0854792134259701	0.00012952325881604	nc-Tm
L53	C1	same-0.3	env-1.0	p-0.60	1.29755454587633	0.254660397517992	0.326	0.111865481368431	5.29239004570369e-07	c-ID
L53	C1	same-0.3	env-1.0	p-0.60	1.29755454587633	0.254660397517992	0.308	0.111865481368431	5.29239004570369e-07	c.p-ID
L53	C1	same-0.3	env-1.0	p-0.60	0.487890943551699	0.484869617592499	0.508	0.069062842246311	0.00199925094423132	nc-ID
L54	C1	same-0.3	env-1.0	p-0.60	26.5025276073542	2.63193516267627e-07	0	0.434159541229935	9.88965213668238e-93	c
L54	C1	same-0.3	env-1.0	p-0.60	26.5025276073542	2.63193516267627e-07	0	0.434159541229935	9.88965213668238e-93	c.p
L54	C1	same-0.3	env-1.0	p-0.60	106.609444457083	5.42142161935059e-25	0	0.697707011215993	9.7322256700311e-292	nc
L54	C1	same-0.3	env-1.0	p-0.60	8.29132838637728	0.00398348382980792	0.002	0.26130497308237	1.40450768938037e-32	c-Tm
L54	C1	same-0.3	env-1.0	p-0.60	8.29132838637728	0.00398348382980792	0.001	0.26130497308237	1.40450768938037e-32	c.p-Tm
L54	C1	same-0.3	env-1.0	p-0.60	6.34700710569352	0.0117579498822818	0.004	0.231137981256929	1.15593405322296e-25	nc-Tm
L54	C1	same-0.3	env-1.0	p-0.60	7.88243014861247	0.00499173586184897	0.004	0.255075277514168	4.50022239888795e-31	c-ID
L54	C1	same-0.3	env-1.0	p-0.60	7.88243014861247	0.00499173586184897	0.004	0.255075277514168	4.50022239888795e-31	c.p-ID
L54	C1	same-0.3	env-1.0	p-0.60	4.86019871025826	0.0274831705510381	0.022	0.203836621701413	3.35437441655384e-20	nc-ID
L55	C1	same-0.3	env-1.0	p-0.60	11.9999796072989	0.000532011326569579	0	0.311747344699697	2.50197033102454e-46	c
L55	C1	same-0.3	env-1.0	p-0.60	11.9999796072989	0.000532011326569579	0	0.311747344699697	2.50197033102454e-46	c.p
L55	C1	same-0.3	env-1.0	p-0.60	73.5186630953419	9.9689107611323e-18	0	0.633806148865892	3.8368163607126e-225	nc
L55	C1	same-0.3	env-1.0	p-0.60	4.60367841902556	0.0319034343473787	0.012	0.199291187942475	2.31127117044534e-19	c-Tm
L55	C1	same-0.3	env-1.0	p-0.60	4.60367841902556	0.0319034343473787	0.008	0.199291187942475	2.31127117044534e-19	c.p-Tm
L55	C1	same-0.3	env-1.0	p-0.60	3.90197063028501	0.0482295046189367	0.027	0.183804227853826	1.17593398085087e-16	nc-Tm
L55	C1	same-0.3	env-1.0	p-0.60	4.42453029578516	0.0354258622276871	0.019	0.195641645161731	1.05291186791453e-18	c-ID
L55	C1	same-0.3	env-1.0	p-0.60	4.42453029578516	0.0354258622276871	0.013	0.195641645161731	1.05291186791453e-18	c.p-ID
L55	C1	same-0.3	env-1.0	p-0.60	3.27521345367268	0.0703337765734005	0.036	0.170588277419997	1.58430589083315e-14	nc-ID
L56	C1	same-0.3	env-1.0	p-0.60	6.40442714316025	0.0113836149731842	0.009	0.236223742528682	9.17985152932098e-27	c
L56	C1	same-0.3	env-1.0	p-0.60	6.40442714316025	0.0113836149731842	0.01	0.236223742528682	9.17985152932098e-27	c.p
L56	C1	same-0.3	env-1.0	p-0.60	33.5118874850375	7.0829764408921e-09	0	0.482842291869138	2.51373479394539e-117	nc
L56	C1	same-0.3	env-1.0	p-0.60	1.38621049111087	0.239046100815696	0.253	0.11116451417139	6.23560729272475e-07	c-Tm
L56	C1	same-0.3	env-1.0	p-0.60	1.38621049111087	0.239046100815696	0.225	0.11116451417139	6.23560729272475e-07	c.p-Tm
L56	C1	same-0.3	env-1.0	p-0.60	0.00812707672690965	0.928167777687531	0.923	0.00849473769478153	0.704193684656814	nc-Tm
L56	C1	same-0.3	env-1.0	p-0.60	2.19922070876552	0.138080528286725	0.138	0.1398028429395	3.40486786741633e-10	c-ID
L56	C1	same-0.3	env-1.0	p-0.60	2.19922070876552	0.138080528286725	0.127	0.1398028429395	3.40486786741633e-10	c.p-ID
L56	C1	same-0.3	env-1.0	p-0.60	1.28542934402407	0.25689197602996	0.267	0.106092416914735	1.9839151350062e-06	nc-ID
L57	C1	same-0.3	env-1.0	p-0.60	13.5132361834354	0.000236886675891356	0	0.339678036328952	3.37516844977836e-55	c
L57	C1	same-0.3	env-1.0	p-0.60	13.5132361834354	0.000236886675891356	0	0.339678036328952	3.37516844977836e-55	c.p
L57	C1	same-0.3	env-1.0	p-0.60	72.5091323411467	1.66260795080506e-17	0	0.63308194245636	1.77537187182041e-224	nc
L57	C1	same-0.3	env-1.0	p-0.60	4.52941426414911	0.0333170192627923	0.026	0.203837292197056	3.35340808522584e-20	c-Tm
L57	C1	same-0.3	env-1.0	p-0.60	4.52941426414911	0.0333170192627923	0.027	0.203837292197056	3.35340808522584e-20	c.p-Tm
L57	C1	same-0.3	env-1.0	p-0.60	3.45750162656069	0.0629653862795625	0.064	0.179726957030064	5.5577522844362e-16	nc-Tm
L57	C1	same-0.3	env-1.0	p-0.60	4.99755707391443	0.0253831215208035	0.02	0.21386312724068	4.02950890444814e-22	c-ID
L57	C1	same-0.3	env-1.0	p-0.60	4.99755707391443	0.0253831215208035	0.023	0.21386312724068	4.02950890444814e-22	c.p-ID
L57	C1	same-0.3	env-1.0	p-0.60	5.03081474128189	0.0249001821673436	0.024	0.213841009209134	4.07002526637201e-22	nc-ID
L58	C1	same-0.3	env-1.0	p-0.60	22.5787724035877	2.01700954618962e-06	0	0.411639500172085	1.21326628539697e-82	c
L58	C1	same-0.3	env-1.0	p-0.60	22.5787724035877	2.01700954618962e-06	0	0.411639500172085	1.21326628539697e-82	c.p
L58	C1	same-0.3	env-1.0	p-0.60	104.297395907108	1.74117713596763e-24	0	0.6993458770808	1.11497831070191e-293	nc
L58	C1	same-0.3	env-1.0	p-0.60	6.17400200061117	0.0129641018779803	0.014	0.228653197323406	3.8983393938562e-25	c-Tm
L58	C1	same-0.3	env-1.0	p-0.60	6.17400200061117	0.0129641018779803	0.011	0.228653197323406	3.8983393938562e-25	c.p-Tm
L58	C1	same-0.3	env-1.0	p-0.60	4.7339272064237	0.0295732862586189	0.038	0.201869554808423	7.77728841521946e-20	nc-Tm
L58	C1	same-0.3	env-1.0	p-0.60	5.66332445079746	0.0173232572549469	0.02	0.219507941649304	3.02355137937105e-23	c-ID
L58	C1	same-0.3	env-1.0	p-0.60	5.66332445079746	0.0173232572549469	0.016	0.219507941649304	3.02355137937105e-23	c.p-ID
L58	C1	same-0.3	env-1.0	p-0.60	4.50909688976676	0.0337150377881193	0.046	0.196816065406503	6.48451253187362e-19	nc-ID
L59	C1	same-0.3	env-1.0	p-0.60	27.6785344050117	1.43243418569316e-07	0	0.451839702927266	3.32032292792333e-101	c
L59	C1	same-0.3	env-1.0	p-0.60	27.6785344050117	1.43243418569316e-07	0	0.451839702927266	3.32032292792333e-101	c.p
L59	C1	same-0.3	env-1.0	p-0.60	140.285559956216	2.30551960682001e-32	0	0.750154625211461	0	nc
L59	C1	same-0.3	env-1.0	p-0.60	8.93457276725687	0.00279822912818028	0.009	0.277278765406837	1.251275282911e-36	c-Tm
L59	C1	same-0.3	env-1.0	p-0.60	8.93457276725687	0.00279822912818028	0.01	0.277278765406837	1.251275282911e-36	c.p-Tm
L59	C1	same-0.3	env-1.0	p-0.60	11.567714000743	0.00067106869284057	0.001	0.311313414350721	3.37900905196918e-46	nc-Tm
L59	C1	same-0.3	env-1.0	p-0.60	9.02709626031387	0.0026600669744888	0.006	0.278629608754314	5.52312174608927e-37	c-ID
L59	C1	same-0.3	env-1.0	p-0.60	9.02709626031387	0.0026600669744888	0.004	0.278629608754314	5.52312174608927e-37	c.p-ID
L59	C1	same-0.3	env-1.0	p-0.60	9.69862552152168	0.0018440589088289	0.003	0.288211020896305	1.46367266607074e-39	nc-ID
L60	C1	same-0.3	env-1.0	p-0.60	16.9605568420363	3.81645057885739e-05	0	0.384089837400504	2.61142521086822e-71	c
L60	C1	same-0.3	env-1.0	p-0.60	16.9605568420363	3.81645057885739e-05	0	0.384089837400504	2.61142521086822e-71	c.p
L60	C1	same-0.3	env-1.0	p-0.60	140.15862396329	2.45768650242492e-32	0	0.765233281391912	0	nc
L60	C1	same-0.3	env-1.0	p-0.60	2.88595193214496	0.0893551821005039	0.089	0.170528124776275	1.61866308531726e-14	c-Tm
L60	C1	same-0.3	env-1.0	p-0.60	2.88595193214496	0.0893551821005039	0.095	0.170528124776275	1.61866308531726e-14	c.p-Tm
L60	C1	same-0.3	env-1.0	p-0.60	2.96653953506845	0.0850035068947233	0.093	0.173800890491074	4.98083374432552e-15	nc-Tm
L60	C1	same-0.3	env-1.0	p-0.60	2.50955648000627	0.113157774713856	0.132	0.159595899856724	7.02523321054794e-13	c-ID
L60	C1	same-0.3	env-1.0	p-0.60	2.50955648000627	0.113157774713856	0.115	0.159595899856724	7.02523321054794e-13	c.p-ID
L60	C1	same-0.3	env-1.0	p-0.60	0.874376335406578	0.349746596336796	0.368	0.0946178740703495	2.25212929650753e-05	nc-ID
L61	C1	same-0.3	env-1.0	p-0.60	10.4776354591203	0.00120828301118069	0	0.300093265931333	6.72714510936761e-43	c
L61	C1	same-0.3	env-1.0	p-0.60	10.4776354591203	0.00120828301118069	0.001	0.300093265931333	6.72714510936761e-43	c.p
L61	C1	same-0.3	env-1.0	p-0.60	49.4856935582416	1.99823621942215e-12	0	0.557209090575666	1.62993300519977e-163	nc
L61	C1	same-0.3	env-1.0	p-0.60	2.30096432740065	0.129293705076722	0.121	0.145410802636987	6.41826044661161e-11	c-Tm
L61	C1	same-0.3	env-1.0	p-0.60	2.30096432740065	0.129293705076722	0.124	0.145410802636987	6.41826044661161e-11	c.p-Tm
L61	C1	same-0.3	env-1.0	p-0.60	1.9397042294506	0.163700652003963	0.136	0.135417384047836	1.1996535236489e-09	nc-Tm
L61	C1	same-0.3	env-1.0	p-0.60	2.15058986365255	0.142515127230631	0.13	0.14060430422478	2.69321931499447e-10	c-ID
L61	C1	same-0.3	env-1.0	p-0.60	2.15058986365255	0.142515127230631	0.121	0.14060430422478	2.69321931499447e-10	c.p-ID
L61	C1	same-0.3	env-1.0	p-0.60	1.68750038887487	0.193930800918034	0.18	0.126275251737418	1.45858227529828e-08	nc-ID
L62	C1	same-0.3	env-1.0	p-0.60	7.68376603292169	0.00557197659906616	0.004	0.261320459953134	1.39229029238697e-32	c
L62	C1	same-0.3	env-1.0	p-0.60	7.68376603292169	0.00557197659906616	0.009	0.261320459953134	1.39229029238697e-32	c.p
L62	C1	same-0.3	env-1.0	p-0.60	44.9429259596906	2.02861735100793e-11	0	0.547873773131357	4.59885132291894e-157	nc
L62	C1	same-0.3	env-1.0	p-0.60	1.76533550326785	0.183960402309665	0.21	0.128974511069278	7.10175614934464e-09	c-Tm
L62	C1	same-0.3	env-1.0	p-0.60	1.76533550326785	0.183960402309665	0.212	0.128974511069278	7.10175614934464e-09	c.p-Tm
L62	C1	same-0.3	env-1.0	p-0.60	1.71023164287087	0.190955318781319	0.226	0.127888016259664	9.50510259557879e-09	nc-Tm
L62	C1	same-0.3	env-1.0	p-0.60	1.55762086187885	0.212013912102447	0.232	0.121475904469509	5.05506693588852e-08	c-ID
L62	C1	same-0.3	env-1.0	p-0.60	1.55762086187885	0.212013912102447	0.211	0.121475904469509	5.05506693588852e-08	c.p-ID
L62	C1	same-0.3	env-1.0	p-0.60	1.04378724737368	0.306942291318032	0.343	0.100493190596029	6.70687732600878e-06	nc-ID
L63	C1	same-0.3	env-1.0	p-0.60	24.7817638074629	6.42020138922757e-07	0	0.418360750953235	1.42229289952971e-85	c
L63	C1	same-0.3	env-1.0	p-0.60	24.7817638074629	6.42020138922757e-07	0	0.418360750953235	1.42229289952971e-85	c.p
L63	C1	same-0.3	env-1.0	p-0.60	145.939774943449	1.33815751575575e-33	0	0.752702636838761	0	nc
L63	C1	same-0.3	env-1.0	p-0.60	6.09482315786823	0.0135578494235812	0.038	0.223556819633612	4.51080386473152e-24	c-Tm
L63	C1	same-0.3	env-1.0	p-0.60	6.09482315786823	0.0135578494235812	0.037	0.223556819633612	4.51080386473152e-24	c.p-Tm
L63	C1	same-0.3	env-1.0	p-0.60	6.37631238664144	0.0115653485578131	0.03	0.228526997378639	4.1450253651386e-25	nc-Tm
L63	C1	same-0.3	env-1.0	p-0.60	5.68040915059049	0.0171553667680777	0.05	0.216378289453717	1.28234620760842e-22	c-ID
L63	C1	same-0.3	env-1.0	p-0.60	5.68040915059049	0.0171553667680777	0.044	0.216378289453717	1.28234620760842e-22	c.p-ID
L63	C1	same-0.3	env-1.0	p-0.60	3.94351868030397	0.0470522624058346	0.097	0.181646263334459	2.68746184543074e-16	nc-ID
L64	C1	same-0.3	env-1.0	p-0.60	15.7060274447787	7.39880213747914e-05	0	0.359481292269698	4.5667787357745e-62	c
L64	C1	same-0.3	env-1.0	p-0.60	15.7060274447787	7.39880213747914e-05	0	0.359481292269698	4.5667787357745e-62	c.p
L64	C1	same-0.3	env-1.0	p-0.60	133.430820290322	7.27748824494759e-31	0	0.760778227232217	0	nc
L64	C1	same-0.3	env-1.0	p-0.60	3.31463316675968	0.0686656438466395	0.031	0.17557148234952	2.60736663197601e-15	c-Tm
L64	C1	same-0.3	env-1.0	p-0.60	3.31463316675968	0.0686656438466395	0.035	0.17557148234952	2.60736663197601e-15	c.p-Tm
L64	C1	same-0.3	env-1.0	p-0.60	4.68049786175919	0.0305069058251954	0.005	0.206046872795062	1.29046635353282e-20	nc-Tm
L64	C1	same-0.3	env-1.0	p-0.60	3.5051456968012	0.0611784642471072	0.023	0.180649952710463	3.92267501125097e-16	c-ID
L64	C1	same-0.3	env-1.0	p-0.60	3.5051456968012	0.0611784642471072	0.029	0.180649952710463	3.92267501125097e-16	c.p-ID
L64	C1	same-0.3	env-1.0	p-0.60	3.50404755006825	0.0612190373239088	0.018	0.178704289526947	8.15862550377361e-16	nc-ID
L65	C1	same-0.3	env-1.0	p-0.60	29.2706460798763	6.29419906863796e-08	0	0.462281134837376	1.88995229912213e-106	c
L65	C1	same-0.3	env-1.0	p-0.60	29.2706460798763	6.29419906863796e-08	0	0.462281134837376	1.88995229912213e-106	c.p
L65	C1	same-0.3	env-1.0	p-0.60	169.954140291366	7.57151371092531e-39	0	0.788451462612407	0	nc
L65	C1	same-0.3	env-1.0	p-0.60	8.2584502890793	0.00405627396775169	0.006	0.268416090657569	2.38994523671941e-34	c-Tm
L65	C1	same-0.3	env-1.0	p-0.60	8.2584502890793	0.00405627396775169	0.011	0.268416090657569	2.38994523671941e-34	c.p-Tm
L65	C1	same-0.3	env-1.0	p-0.60	4.69662623226495	0.0302218865374855	0.035	0.207298062470162	7.47796236348038e-21	nc-Tm
L65	C1	same-0.3	env-1.0	p-0.60	8.89997108622265	0.00285175171543	0.008	0.27822295890051	7.06825340501153e-37	c-ID
L65	C1	same-0.3	env-1.0	p-0.60	8.89997108622265	0.00285175171543	0.004	0.27822295890051	7.06825340501153e-37	c.p-ID
L65	C1	same-0.3	env-1.0	p-0.60	5.53934403822224	0.0185935509270187	0.024	0.223338097580605	5.0038878963791e-24	nc-ID
L66	C1	same-0.3	env-1.0	p-0.60	33.4214568203705	7.42007997586579e-09	0	0.489943868159665	2.93662964170087e-121	c
L66	C1	same-0.3	env-1.0	p-0.60	33.4214568203705	7.42007997586579e-09	0	0.489943868159665	2.93662964170087e-121	c.p
L66	C1	same-0.3	env-1.0	p-0.60	168.967942574015	1.24331751074316e-38	0	0.788424231360451	0	nc
L66	C1	same-0.3	env-1.0	p-0.60	10.0544236455913	0.00151982557749274	0	0.297172632185793	4.60215155764872e-42	c-Tm
L66	C1	same-0.3	env-1.0	p-0.60	10.0544236455913	0.00151982557749274	0	0.297172632185793	4.60215155764872e-42	c.p-Tm
L66	C1	same-0.3	env-1.0	p-0.60	5.89360213849463	0.0151959862099377	0.006	0.230095762106004	1.92812438284333e-25	nc-Tm
L66	C1	same-0.3	env-1.0	p-0.60	10.3021447810834	0.00132875682768989	0.001	0.300688054710766	4.53490711068229e-43	c-ID
L66	C1	same-0.3	env-1.0	p-0.60	10.3021447810834	0.00132875682768989	0	0.300688054710766	4.53490711068229e-43	c.p-ID
L66	C1	same-0.3	env-1.0	p-0.60	6.68199407638587	0.00973916133569948	0.003	0.245426810474919	8.03346798392741e-29	nc-ID
L67	C1	same-0.3	env-1.0	p-0.60	10.4776932279583	0.00120824522999763	0	0.302606845014576	1.26277633739966e-43	c
L67	C1	same-0.3	env-1.0	p-0.60	10.4776932279583	0.00120824522999763	0.001	0.302606845014576	1.26277633739966e-43	c.p
L67	C1	same-0.3	env-1.0	p-0.60	78.2251890334976	9.19386429266261e-19	0	0.651187099354812	1.16419157794797e-241	nc
L67	C1	same-0.3	env-1.0	p-0.60	2.74075917352294	0.0978182853396217	0.064	0.159845674677734	6.4637226345223e-13	c-Tm
L67	C1	same-0.3	env-1.0	p-0.60	2.74075917352294	0.0978182853396217	0.052	0.159845674677734	6.4637226345223e-13	c.p-Tm
L67	C1	same-0.3	env-1.0	p-0.60	1.08018763674537	0.298655584172704	0.229	0.101513923422076	5.39636649616418e-06	nc-Tm
L67	C1	same-0.3	env-1.0	p-0.60	2.66230241341099	0.102751902277527	0.057	0.157631578688195	1.3464036695035e-12	c-ID
L67	C1	same-0.3	env-1.0	p-0.60	2.66230241341099	0.102751902277527	0.063	0.157631578688195	1.3464036695035e-12	c.p-ID
L67	C1	same-0.3	env-1.0	p-0.60	1.57358862122048	0.209686623358444	0.169	0.121957353765856	4.47194024555746e-08	nc-ID
L68	C1	same-0.3	env-1.0	p-0.60	5.28597309175235	0.0214978752792924	0.016	0.218370058502065	5.1260876622859e-23	c
L68	C1	same-0.3	env-1.0	p-0.60	5.28597309175235	0.0214978752792924	0.013	0.218370058502065	5.1260876622859e-23	c.p
L68	C1	same-0.3	env-1.0	p-0.60	68.6990669195375	1.14695178550533e-16	0	0.622142490654145	1.22178804935948e-214	nc
L68	C1	same-0.3	env-1.0	p-0.60	1.04244305063509	0.307253962929608	0.246	0.0989821738027165	9.2181792739402e-06	c-Tm
L68	C1	same-0.3	env-1.0	p-0.60	1.04244305063509	0.307253962929608	0.263	0.0989821738027165	9.2181792739402e-06	c.p-Tm
L68	C1	same-0.3	env-1.0	p-0.60	2.50963635281994	0.113152039426676	0.085	0.150579858015317	1.3007724157885e-11	nc-Tm
L68	C1	same-0.3	env-1.0	p-0.60	0.827453036134205	0.363010045575848	0.313	0.0882280144195872	7.78524811771382e-05	c-ID
L68	C1	same-0.3	env-1.0	p-0.60	0.827453036134205	0.363010045575848	0.316	0.0882280144195872	7.78524811771382e-05	c.p-ID
L68	C1	same-0.3	env-1.0	p-0.60	0.593902074701719	0.440914165121921	0.382	0.0743286059896093	0.000879123315124317	nc-ID
L69	C1	same-0.3	env-1.0	p-0.60	26.6512748143097	2.43689951790709e-07	0	0.435449812493624	2.47517003785956e-93	c
L69	C1	same-0.3	env-1.0	p-0.60	26.6512748143097	2.43689951790709e-07	0	0.435449812493624	2.47517003785956e-93	c.p
L69	C1	same-0.3	env-1.0	p-0.60	116.977866107073	2.90289216867692e-27	0	0.711658811368864	1.93647894067707e-308	nc
L69	C1	same-0.3	env-1.0	p-0.60	9.14565089211085	0.00249309936351692	0	0.273457003766397	1.23428025388951e-35	c-Tm
L69	C1	same-0.3	env-1.0	p-0.60	9.14565089211085	0.00249309936351692	0.001	0.273457003766397	1.23428025388951e-35	c.p-Tm
L69	C1	same-0.3	env-1.0	p-0.60	8.64270063847377	0.00328374305436846	0.006	0.266328343478463	8.00557374887059e-34	nc-Tm
L69	C1	same-0.3	env-1.0	p-0.60	10.0305225952737	0.00153967347727798	0.003	0.285435669411278	8.36091571953221e-39	c-ID
L69	C1	same-0.3	env-1.0	p-0.60	10.0305225952737	0.00153967347727798	0.003	0.285435669411278	8.36091571953221e-39	c.p-ID
L69	C1	same-0.3	env-1.0	p-0.60	8.79788514449925	0.00301579934250277	0.006	0.268478695873658	2.30447717220541e-34	nc-ID
L70	C1	same-0.3	env-1.0	p-0.60	6.0992005083653	0.0135243055128526	0.015	0.234554465134905	2.12234130423331e-26	c
L70	C1	same-0.3	env-1.0	p-0.60	6.0992005083653	0.0135243055128526	0.013	0.234554465134905	2.12234130423331e-26	c.p
L70	C1	same-0.3	env-1.0	p-0.60	58.5117585566989	2.02079581350462e-14	0	0.600990871903202	1.09308040370046e-196	nc
L70	C1	same-0.3	env-1.0	p-0.60	0.184157944435276	0.66782405323835	0.648	0.0418600488899286	0.061249737321827	c-Tm
L70	C1	same-0.3	env-1.0	p-0.60	0.184157944435276	0.66782405323835	0.645	0.0418600488899286	0.061249737321827	c.p-Tm
L70	C1	same-0.3	env-1.0	p-0.60	0.641404974421142	0.423202493078049	0.412	0.0783015882177639	0.000456699140543682	nc-Tm
L70	C1	same-0.3	env-1.0	p-0.60	0.0492924111671646	0.824299136726983	0.826	0.0216759845838534	0.332601426854717	c-ID
L70	C1	same-0.3	env-1.0	p-0.60	0.0492924111671646	0.824299136726983	0.798	0.0216759845838534	0.332601426854717	c.p-ID
L70	C1	same-0.3	env-1.0	p-0.60	0.00469858242111316	0.945350839102787	0.948	0.00671592269402763	0.764054497747436	nc-ID
