V1,Qx_random,Qx_strat,p_random,p_strat,REP
Tm-c.p,1.67260341176692,0.268365478964073,0.195910191495,0.604430336104083,M131
Tm-nc,0.27429673106696,3.79175833270755,0.600463943726531,0.0515055154525045,M131
c,1.24488677327738,2.29877751510435,0.264531327721197,0.129475867699061,M132
c.p,1.24488677327738,2.29877751510435,0.264531327721197,0.129475867699061,M132
nc,1.24894616973546,4.09420092106724,0.263753848627407,0.0430305658453956,M132
Tm-c,0.987160857533625,2.88415564080239,0.320437277124832,0.0894548897425181,M132
Tm-c.p,0.987160857533625,2.88415564080239,0.320437277124832,0.0894548897425181,M132
Tm-nc,2.18181691447523,0.652464060475828,0.139649513589645,0.419233088869526,M132
c,2.55971200031538,0.00948399458640245,0.109618551126715,0.922420018862379,M133
c.p,2.55971200031538,0.00948399458640245,0.109618551126715,0.922420018862379,M133
nc,0.00038054370358866,2.90683104633287,0.984436230588265,0.0882050330572204,M133
Tm-c,4.18762776315088,0.344388788599415,0.0407200393419113,0.557306818518877,M133
Tm-c.p,4.18762776315088,0.344388788599415,0.0407200393419113,0.557306818518877,M133
Tm-nc,1.48928083059599,0.0712835594454917,0.222328076562002,0.789477005687346,M133
c,0.219576366574756,0.409798656336258,0.639362895505472,0.522071717129387,M134
c.p,0.219576366574756,0.409798656336258,0.639362895505472,0.522071717129387,M134
nc,0.363776662329289,0.235349157773939,0.54641621869148,0.627585564922215,M134
Tm-c,0.355319244702626,0.184548757235163,0.551117369887056,0.667492905666533,M134
Tm-c.p,0.355319244702626,0.184548757235163,0.551117369887056,0.667492905666533,M134
Tm-nc,0.0994015952075975,0.458185915510496,0.752548928285544,0.498473010500717,M134
c,1.61065281770458,3.29836830930179,0.204400060334412,0.0693487382890835,M135
c.p,1.61065281770458,3.29836830930179,0.204400060334412,0.0693487382890835,M135
nc,1.52863711135367,0.825733191307735,0.216317105313677,0.363509230118852,M135
Tm-c,3.64558820437153,3.0201413958302,0.0562179426320687,0.082236295833939,M135
Tm-c.p,1.80051075761668,3.0201413958302,0.179650759037239,0.082236295833939,M135
Tm-nc,3.18681345347422,0.889326430743008,0.0742345855819098,0.345659904050789,M135
c,0.76195983184044,0.0601636224087894,0.382715893379715,0.806237515316981,M136
c.p,0.76195983184044,0.0601636224087894,0.382715893379715,0.806237515316981,M136
nc,0.304127506956576,0.363538423371419,0.581306340549185,0.546547622914282,M136
Tm-c,1.46551577085546,0.106876580833893,0.226054538926496,0.743728515833695,M136
Tm-c.p,1.46551577085546,0.106876580833893,0.226054538926496,0.743728515833695,M136
Tm-nc,1.26015813974514,0.608439261323739,0.261621159017476,0.435376061703218,M136
c,0.887837799835949,1.02355352328814,0.346063916948254,0.311677583879567,M137
c.p,0.887837799835949,1.02355352328814,0.346063916948254,0.311677583879567,M137
nc,0.329226242242528,0.810850548730354,0.566115060258441,0.367868905148443,M137
Tm-c,0.302560944957942,1.85195488831866,0.582281374798907,0.173556200358721,M137
Tm-c.p,0.302560944957942,1.85195488831866,0.582281374798907,0.173556200358721,M137
Tm-nc,0.0466047782125655,3.61735949280549,0.829080197078834,0.0571795583316129,M137
c,0.121476148472522,1.14881413133449,0.727438969558568,0.283797531085434,M138
c.p,0.121476148472522,1.14881413133449,0.727438969558568,0.283797531085434,M138
nc,1.60200264963235,2.92504090249951,0.205619636844538,0.0872150148173182,M138
Tm-c,0.363105037656208,1.76756303826188,0.5467868138318,0.183683960007934,M138
Tm-c.p,0.363105037656208,1.76756303826188,0.5467868138318,0.183683960007934,M138
Tm-nc,0.0174334918813501,0.0397060120624225,0.89495585730766,0.84205649271778,M138
c,0.783665049036285,3.73797422945393,0.376022576070701,0.0531888936672904,M139
c.p,0.783665049036285,3.73797422945393,0.376022576070701,0.0531888936672904,M139
nc,0.291378293008396,0.570974139838201,0.589338638611014,0.449872078645663,M139
Tm-c,0.549170002354448,1.21361037883496,0.458657029143019,0.27061827255707,M139
Tm-c.p,0.549170002354448,1.21361037883496,0.458657029143019,0.27061827255707,M139
Tm-nc,1.93144590752049,1.50129235211044,0.164600342128479,0.2204726194786,M139
c,1.7014826452494,0.743041429375729,0.192094193551343,0.388688338357989,M140
c.p,1.7014826452494,0.743041429375729,0.192094193551343,0.388688338357989,M140
nc,0.647395302225694,0.0883699456700566,0.421045469119929,0.766259750749966,M140
Tm-c,0.991192707290388,0.156975975424801,0.3194510410427,0.691956061965924,M140
Tm-c.p,0.991192707290388,0.156975975424801,0.3194510410427,0.691956061965924,M140
Tm-nc,0.580655817506937,1.52569673203238,0.446055376172116,0.216759439217674,M140
c,0.066373523167707,1.13546084058067,0.796692015642732,0.286613521997453,M141
c.p,0.066373523167707,1.13546084058067,0.796692015642732,0.286613521997453,M141
nc,0.0164831658021187,0.119300675982817,0.897842890994212,0.729794203848416,M141
Tm-c,0.200358690011977,0.849176382163894,0.654431477437359,0.356785439695812,M141
Tm-c.p,0.200358690011977,0.849176382163894,0.654431477437359,0.356785439695812,M141
Tm-nc,0.742348568495549,3.51375025942801,0.388909585009842,0.0608615417108338,M141
c,6.54382665081173,0.0783601771429007,0.010524871868678,0.779532070570689,M142
c.p,6.54382665081173,0.0783601771429007,0.010524871868678,0.779532070570689,M142
nc,0.634844404278304,0.102451612695397,0.425583902671316,0.748907205333745,M142
Tm-c,7.12383935046449,0.0341197892211493,0.00760656400500813,0.853452244873224,M142
Tm-c.p,7.12383935046449,0.0341197892211493,0.00760656400500813,0.853452244873224,M142
Tm-nc,0.320210404704955,1.30400945425325,0.571481226872636,0.253482147435734,M142
c,1.24504626059041,1.50586107444713,0.264500728080447,0.219771737577168,M143
c.p,1.24504626059041,1.50586107444713,0.264500728080447,0.219771737577168,M143
nc,0.0929373851302072,0.360979582544937,0.760475573081218,0.547962703167669,M143
Tm-c,0.019092008267392,0.495069715344897,0.89010303454534,0.481674494286564,M143
Tm-c.p,0.019092008267392,0.495069715344897,0.89010303454534,0.481674494286564,M143
Tm-nc,1.94148841047799,2.2122966951314,0.163507015922692,0.136914704103778,M143
c,3.01132190811598,1.19456517004898,0.0826848345875856,0.274410637771366,M144
c.p,3.01132190811598,1.19456517004898,0.0826848345875856,0.274410637771366,M144
nc,0.272415529611806,4.52074657627589,0.601715998156839,0.0334862160024865,M144
Tm-c,2.92465305805396,0.919266143013157,0.0872359749301599,0.337667732942412,M144
Tm-c.p,2.92465305805396,0.919266143013157,0.0872359749301599,0.337667732942412,M144
Tm-nc,0.62642644746355,3.39188089066472,0.428669154299591,0.0655181700565487,M144
c,1.02036753868903,0.239423203864168,0.312431843805824,0.6246230179971,M145
c.p,1.02036753868903,0.239423203864168,0.312431843805824,0.6246230179971,M145
nc,0.392775465591699,3.13678828329893,0.530844095348247,0.0765443991498441,M145
Tm-c,0.967564815421799,0.0064621568120238,0.32528825868869,0.935929035360586,M145
Tm-c.p,0.967564815421799,0.0064621568120238,0.32528825868869,0.935929035360586,M145
Tm-nc,0.508490319543953,2.7005905192932,0.475793116479512,0.100311086362799,M145
c,0.145140703074718,0.660684920341368,0.703223014201691,0.416318244752709,M146
c.p,0.145140703074718,0.660684920341368,0.703223014201691,0.416318244752709,M146
nc,0.26715767453458,3.95000009996906,0.605244832561752,0.0468713650188993,M146
Tm-c,0.000124129804992139,0.272197833527709,0.991110668272056,0.601861243059507,M146
Tm-c.p,0.000124129804992139,0.272197833527709,0.991110668272056,0.601861243059507,M146
Tm-nc,2.11850818663013,3.05277345586614,0.145528235340393,0.0805993957747196,M146
c,0.0579773586558132,0.114827168536579,0.809721848561361,0.734714010624524,M147
c.p,0.0579773586558132,0.114827168536579,0.809721848561361,0.734714010624524,M147
nc,0.18299345604123,1.44758877899883,0.668813233167589,0.228915247696764,M147
Tm-c,0.00325705734815727,1.0513907292232,0.954488928377682,0.305187006751064,M147
Tm-c.p,0.00325705734815727,1.0513907292232,0.954488928377682,0.305187006751064,M147
Tm-nc,0.237623913392631,1.65469664468184,0.625927541424757,0.198320896213871,M147
c,0.69799455130314,0.861944065961755,0.403458375639259,0.353195229852366,M148
c.p,0.69799455130314,0.861944065961755,0.403458375639259,0.353195229852366,M148
nc,0.334935345066879,1.33630677546643,0.562767328360085,0.247686327381159,M148
Tm-c,0.0503825856319068,2.33614270980114,0.822398878620351,0.126402203581083,M148
Tm-c.p,0.0503825856319068,2.33614270980114,0.822398878620351,0.126402203581083,M148
Tm-nc,2.14452048756231,2.31186714525589,0.143079734803711,0.128389744438676,M148
c,0.838307934019902,0.162308556891449,0.359881151334818,0.687039917572847,M149
c.p,0.838307934019902,0.162308556891449,0.359881151334818,0.687039917572847,M149
nc,0.139602452677265,0.996356028895077,0.70867654834634,0.318193851631777,M149
Tm-c,1.12869709892945,0.75218903481221,0.288053420723794,0.385784053187301,M149
Tm-c.p,1.12869709892945,0.75218903481221,0.288053420723794,0.385784053187301,M149
Tm-nc,1.39900698195398,5.79132681179218,0.236889904974153,0.0161054293214605,M149
c,0.0838294015654654,0.361589556292549,0.772173472945389,0.547624759272475,M150
c.p,0.0838294015654654,0.361589556292549,0.772173472945389,0.547624759272475,M150
nc,3.27828560433119,0.599682134604858,0.0702022256460675,0.43869933183213,M150
Tm-c,0.11807122416117,0.0855036340409683,0.731135890741211,0.7699731293827,M150
Tm-c.p,0.11807122416117,0.0855036340409683,0.731135890741211,0.7699731293827,M150
Tm-nc,0.384585980128864,6.8773504319198,0.535159058831157,0.00872948780831148,M150
c,0.244249524987507,0.168113627024957,0.621153590941367,0.681793757240861,M151
c.p,0.244249524987507,0.168113627024957,0.621153590941367,0.681793757240861,M151
nc,0.0045199250885371,0.294978317700617,0.946398293612927,0.587047827530173,M151
Tm-c,0.232582552428951,1.37264327300587e-08,0.629615481663197,0.999906519956996,M151
Tm-c.p,0.232582552428951,1.37264327300587e-08,0.629615481663197,0.999906519956996,M151
Tm-nc,0.0790119249728218,0.305441131783702,0.778640911345056,0.580491256599898,M151
c,4.15912336446147,0.363743310118138,0.0414108313371233,0.546434611064138,M152
c.p,4.15912336446147,0.363743310118138,0.0414108313371233,0.546434611064138,M152
nc,0.504948117129842,0.694599182946843,0.477333993634206,0.40460441972214,M152
Tm-c,1.92527505858909,1.08984954669699,0.165276305557381,0.296504546855206,M152
Tm-c.p,1.92527505858909,1.08984954669699,0.165276305557381,0.296504546855206,M152
Tm-nc,0.0864810215495628,0.0337950526375697,0.768699403837751,0.854143441235139,M152
c,0.351674714669531,1.20220417165178,0.553166642303193,0.272881580066219,M153
c.p,0.351674714669531,1.20220417165178,0.553166642303193,0.272881580066219,M153
nc,0.0831487481650594,0.032733290094988,0.773074821552776,0.856427672273341,M153
Tm-c,0.350048945126322,1.11981480216295,0.554085424730577,0.289958335317018,M153
Tm-c.p,0.350048945126322,1.11981480216295,0.554085424730577,0.289958335317018,M153
Tm-nc,1.20654938675468,0.000552512366696528,0.272016585322034,0.981246986237428,M153
c,2.92582313891456,4.40637257331642,0.0871727573364228,0.0358049006045216,M154
c.p,2.92582313891456,4.40637257331642,0.0871727573364228,0.0358049006045216,M154
nc,1.28994540405869,0.00887682929562179,0.256058012237254,0.924936838943136,M154
Tm-c,1.57437925753478,2.264035791589,0.209572177411889,0.132408599225638,M154
Tm-c.p,1.57437925753478,2.264035791589,0.209572177411889,0.132408599225638,M154
Tm-nc,0.0129972344937609,2.64445773895913,0.90923350142572,0.103911608375464,M154
c,1.90709045132562,1.36836178762545,0.167286814500923,0.24209355075668,M155
c.p,1.90709045132562,1.36836178762545,0.167286814500923,0.24209355075668,M155
nc,2.75956827966828,1.20457570057213,0.0966743225921127,0.272409057428732,M155
Tm-c,1.54811692231949,0.994810460987552,0.213413649558939,0.318569491152805,M155
Tm-c.p,1.54811692231949,0.994810460987552,0.213413649558939,0.318569491152805,M155
Tm-nc,3.56276035252812,7.54616197747518,0.0590894008268002,0.00601380286717855,M155
c,0.501594501489893,0.00852857927799441,0.47880034870478,0.926419719577871,M156
c.p,0.501594501489893,0.00852857927799441,0.47880034870478,0.926419719577871,M156
nc,0.110462010243828,0.735771859490321,0.739618755624149,0.391018677833793,M156
Tm-c,1.03965780292557,0.0344476842737116,0.307901071244297,0.852757768451789,M156
Tm-c.p,1.03965780292557,0.0344476842737116,0.307901071244297,0.852757768451789,M156
Tm-nc,0.760812890457426,0.503732861605419,0.383074250342392,0.477864511138953,M156
c,0.736487892041911,0.0462277673975529,0.390788259485011,0.829762300928527,M157
c.p,0.736487892041911,0.0462277673975529,0.390788259485011,0.829762300928527,M157
nc,0.0612298261469203,2.13297615049548e-05,0.804562603771519,0.996315050696525,M157
Tm-c,1.76018748757107,0.276532839852352,0.184601131820099,0.598982773789162,M157
Tm-c.p,1.76018748757107,0.276532839852352,0.184601131820099,0.598982773789162,M157
Tm-nc,0.209821436692656,0.652704850370306,0.646907396082694,0.419147281804233,M157
c,2.59317241221496,3.42489671844681,0.107325175907818,0.06422026009835,M158
c.p,2.59317241221496,3.42489671844681,0.107325175907818,0.06422026009835,M158
nc,1.34233048012536,0.964684688766141,0.24662340116037,0.326009389346711,M158
Tm-c,3.14644590442835,2.95393664249055,0.076092531824145,0.0856686435706001,M158
Tm-c.p,3.14644590442835,2.95393664249055,0.076092531824145,0.0856686435706001,M158
Tm-nc,0.00966708606491041,0.0249215416565876,0.921677132741808,0.874562720319558,M158
c,0.00580448937319647,1.40615230170373,0.939270166379776,0.235696184668314,M159
c.p,0.00580448937319647,1.40615230170373,0.939270166379776,0.235696184668314,M159
nc,1.61275952923247,1.82754276714406,0.204104330784565,0.176418057494717,M159
Tm-c,0.558530079496073,1.07813794192044,0.454853102848331,0.299114484820105,M159
Tm-c.p,0.558530079496073,1.07813794192044,0.454853102848331,0.299114484820105,M159
Tm-nc,0.0187069241701038,1.93536100952865,0.89121002179825,0.164173114950545,M159
c,0.037733587034911,0.00498863690131429,0.845979076932652,0.943692008105048,M160
c.p,0.037733587034911,0.00498863690131429,0.845979076932652,0.943692008105048,M160
nc,2.41715428603217,0.00224141347881394,0.120012768641764,0.962239404347657,M160
Tm-c,0.114084297390833,0.33158699627913,0.735541288960591,0.564726098073488,M160
Tm-c.p,0.114084297390833,0.33158699627913,0.735541288960591,0.564726098073488,M160
Tm-nc,1.52014964998112,0.215446753474052,0.217596848149206,0.642531382309648,M160
c,5.50807469593066,0.542433952105551,0.0189288725915969,0.46142576460318,M161
c.p,5.50807469593066,0.542433952105551,0.0189288725915969,0.46142576460318,M161
nc,0.502657049751586,2.2703989883126,0.478334958398959,0.13186594987877,M161
Tm-c,5.69516240181397,0.0634283761925341,0.0170117382690408,0.801157079273073,M161
Tm-c.p,5.80623295375627,0.0634283761925341,0.0159694667417282,0.801157079273073,M161
Tm-nc,0.896950321397678,3.35406967776313,0.343600760348477,0.0670390811469242,M161
c,0.0017914819339767,0.00782296740737218,0.966238897408741,0.929520977525885,M162
c.p,0.0017914819339767,0.00782296740737218,0.966238897408741,0.929520977525885,M162
nc,4.98505455830895,2.78803666323935,0.0255671788730306,0.0949705199197694,M162
Tm-c,0.0226679352001321,0.0171720965298874,0.880323808346718,0.89574180869357,M162
Tm-c.p,0.0226679352001321,0.0171720965298874,0.880323808346718,0.89574180869357,M162
Tm-nc,2.62956135370735,2.23066814876649,0.104890687884359,0.135295329972781,M162
c,2.99168347426047,3.87987278503802,0.0836931188943791,0.0488682600656057,M163
c.p,2.99168347426047,3.87987278503802,0.0836931188943791,0.0488682600656057,M163
nc,0.0963632186425671,1.96303820238551,0.756238351042257,0.161188760592406,M163
Tm-c,2.81574100757348,6.45793041438324,0.0933437829399479,0.0110458222426189,M163
Tm-c.p,2.81574100757348,6.45793041438324,0.0933437829399479,0.0110458222426189,M163
Tm-nc,0.0334848403366231,0.811019840858901,0.854806936444663,0.367818906137022,M163
c,0.0155786245872546,0.148360141248771,0.900670518263954,0.700107417436025,M164
c.p,0.0155786245872546,0.148360141248771,0.900670518263954,0.700107417436025,M164
nc,1.29684664436813,0.677002168229126,0.254790024620456,0.410620931989607,M164
Tm-c,0.028552202589694,0.110698976234872,0.865817115774835,0.739349760353886,M164
Tm-c.p,0.028552202589694,0.110698976234872,0.865817115774835,0.739349760353886,M164
Tm-nc,0.271823601885121,0.0158776060531133,0.602111099884865,0.899726879811666,M164
c,0.202354044654317,0.0513202715047684,0.652827401116455,0.820781624048104,M165
c.p,0.202354044654317,0.0513202715047684,0.652827401116455,0.820781624048104,M165
nc,0.238949507715736,0.397467047761476,0.624965867184023,0.528400286561237,M165
Tm-c,0.000181780629472079,0.74731858990268,0.989242763781699,0.387326511212055,M165
Tm-c.p,0.000181780629472079,0.74731858990268,0.989242763781699,0.387326511212055,M165
Tm-nc,0.107112013552268,0.1839063659595,0.743456331501627,0.668037443524263,M165
c,3.4314152614682,0.0422340349814002,0.0639672627012728,0.837174303911678,M166
c.p,3.4314152614682,0.0422340349814002,0.0639672627012728,0.837174303911678,M166
nc,0.0344516698490499,4.67457869679461,0.852749348146087,0.0306122104755884,M166
Tm-c,3.06411675488539,0.048931820320286,0.0800386482894129,0.824932520070327,M166
Tm-c.p,3.06411675488539,0.048931820320286,0.0800386482894129,0.824932520070327,M166
Tm-nc,0.51239436955498,0.170447951886841,0.474104184818898,0.679714005177743,M166
c,0.0743840082217768,1.85240311822347,0.785057452446236,0.173504155976453,M167
c.p,0.0743840082217768,1.85240311822347,0.785057452446236,0.173504155976453,M167
nc,0.806184826436331,1.37257286310741,0.369250617366541,0.241370321683609,M167
Tm-c,0.449246235209164,0.947440739378779,0.502693122729639,0.330371591709029,M167
Tm-c.p,0.449246235209164,0.947440739378779,0.502693122729639,0.330371591709029,M167
Tm-nc,4.24223517219373,0.055064217708849,0.0394302231985727,0.814474452073472,M167
c,0.964160929315735,0.522478369348851,0.326140756399665,0.469786390692085,M168
c.p,0.964160929315735,0.522478369348851,0.326140756399665,0.469786390692085,M168
nc,1.55098149243228,0.497938913680031,0.212990604494637,0.480407148220573,M168
Tm-c,2.40013985367862,0.852166301954957,0.121324403513087,0.355940222992846,M168
Tm-c.p,2.40013985367862,0.852166301954957,0.121324403513087,0.355940222992846,M168
Tm-nc,1.1232155021953,1.38984136011063,0.289227125239767,0.23843189192979,M168
c,2.60170124613392,2.10751419061842,0.106749070815501,0.146577250162428,M169
c.p,2.60170124613392,2.10751419061842,0.106749070815501,0.146577250162428,M169
nc,1.71190167420763,0.027040321993381,0.190738823787576,0.86938523529633,M169
Tm-c,3.84785975473259,1.81013336300782,0.0498095119873336,0.1784922325652,M169
Tm-c.p,3.84785975473259,1.81013336300782,0.0498095119873336,0.1784922325652,M169
Tm-nc,0.0028335841795299,1.3311790083759,0.957547520775658,0.248595579258572,M169
c,0.712945210218061,0.392349354912083,0.398467803974788,0.531067059121736,M170
c.p,0.712945210218061,0.392349354912083,0.398467803974788,0.531067059121736,M170
nc,9.06637337186243,1.14756473605647,0.00260352916858239,0.284059516444056,M170
Tm-c,0.740745132154496,0.0403684339808896,0.389422290236549,0.840761931387221,M170
Tm-c.p,0.740745132154496,0.0403684339808896,0.389422290236549,0.840761931387221,M170
Tm-nc,7.12181717578357,2.23459742739443,0.00761514820875812,0.134951768570175,M170
c,0.549609825106056,6.67983269586018e-05,0.458477163205849,0.993478942658711,M171
c.p,0.549609825106056,6.67983269586018e-05,0.458477163205849,0.993478942658711,M171
nc,2.73859340454147,0.0160701067327076,0.0979509512884944,0.899124083261291,M171
Tm-c,0.1550170635424,0.00165231272669645,0.693786249859888,0.967575999289005,M171
Tm-c.p,0.1550170635424,0.00165231272669645,0.693786249859888,0.967575999289005,M171
Tm-nc,5.63035964763615,0.499005317094975,0.0176520094651345,0.479937503546223,M171
c,2.91968952881725,2.48170519702785,0.087504699024615,0.115177320764666,M172
c.p,2.91968952881725,2.48170519702785,0.087504699024615,0.115177320764666,M172
nc,0.839485074458005,0.102453711824132,0.359544081305128,0.748904719682449,M172
Tm-c,2.04743269832041,1.90951067888928,0.152463095068054,0.167017623366542,M172
Tm-c.p,2.04743269832041,1.90951067888928,0.152463095068054,0.167017623366542,M172
Tm-nc,0.0994276263340859,0.469750657662483,0.75251758891188,0.493101900038346,M172
c,0.504898966550374,0.159617174509769,0.477355431578812,0.689509219613991,M173
c.p,0.504898966550374,0.159617174509769,0.477355431578812,0.689509219613991,M173
nc,0.393821874312,0.0145399110836995,0.530297272588571,0.904022480263419,M173
Tm-c,0.629582074016594,0.0973255127741143,0.427508653320656,0.755063040403114,M173
Tm-c.p,0.629582074016594,0.0973255127741143,0.427508653320656,0.755063040403114,M173
Tm-nc,0.27094363487197,1.17188719639589,0.602699475427476,0.279013811546916,M173
c,0.0951945449980889,2.36583796270676,0.757674410662058,0.124017303681187,M174
c.p,0.0951945449980889,2.36583796270676,0.757674410662058,0.124017303681187,M174
nc,0.0856834203124544,4.98157178668057,0.769738241942402,0.0256186973897414,M174
Tm-c,8.77778051160178e-05,1.55298527295169,0.992524744064203,0.212695274309852,M174
Tm-c.p,8.77778051160178e-05,1.55298527295169,0.992524744064203,0.212695274309852,M174
Tm-nc,0.580269010725685,1.32729827342013,0.446206896635751,0.249286427016391,M174
c,0.878085766843064,2.7158426420838,0.348726508928591,0.0993564913433948,M175
c.p,0.878085766843064,2.7158426420838,0.348726508928591,0.0993564913433948,M175
nc,0.333415079080549,0.537825099532184,0.563655051738323,0.463335475941953,M175
Tm-c,0.651128743294119,2.81877188970546,0.419709413262957,0.093167663804736,M175
Tm-c.p,0.651128743294119,2.81877188970546,0.419709413262957,0.093167663804736,M175
Tm-nc,0.0221689757199633,0.124488751333559,0.881638461596559,0.724216165266619,M175
c,1.28506838342212,2.44687752464733,0.256958777806389,0.117758909579939,M176
c.p,1.28506838342212,2.44687752464733,0.256958777806389,0.117758909579939,M176
nc,2.60151461127576,1.66304478125378,0.106761641239299,0.197192724564302,M176
Tm-c,1.16099902062775,1.85031610013788,0.281258448683294,0.173746634519129,M176
Tm-c.p,1.16099902062775,1.85031610013788,0.281258448683294,0.173746634519129,M176
Tm-nc,1.49664642760189,1.1211158200341,0.221188085681421,0.289678315860118,M176
c,0.122799966870906,0.672998039320762,0.726017319315268,0.412008302795518,M177
c.p,0.122799966870906,0.672998039320762,0.726017319315268,0.412008302795518,M177
nc,3.46704860006894,0.123442976483557,0.0626029161177613,0.725329893959954,M177
Tm-c,0.0772463768400093,0.00707320399472523,0.781064309940757,0.932975062290183,M177
Tm-c.p,0.0772463768400093,0.00707320399472523,0.781064309940757,0.932975062290183,M177
Tm-nc,1.47822504674797,0.0874068894773926,0.224052436815909,0.767500011138325,M177
c,0.0340887218597187,0.00456986312612002,0.853518223688858,0.946103448193278,M178
c.p,0.0340887218597187,0.00456986312612002,0.853518223688858,0.946103448193278,M178
nc,0.0735098031331146,1.01724040344138,0.786293422705006,0.313174488706935,M178
Tm-c,0.473436726160624,0.117577100025738,0.491410348027135,0.731677322865937,M178
Tm-c.p,0.473436726160624,0.117577100025738,0.491410348027135,0.731677322865937,M178
Tm-nc,0.191181167691491,0.503177192444591,0.661935354842079,0.478107408151244,M178
c,1.71879323347069,1.55622433524919,0.189848456434505,0.212218907617945,M179
c.p,1.71879323347069,1.55622433524919,0.189848456434505,0.212218907617945,M179
nc,0.549666305602594,2.64399621321427,0.458454073532894,0.103941791906302,M179
Tm-c,2.62090393099474,1.68602282029218,0.105464346487393,0.194126079792873,M179
Tm-c.p,2.62090393099474,1.68602282029218,0.105464346487393,0.194126079792873,M179
Tm-nc,1.35273292259152,0.965767128764232,0.244800911275261,0.325738118387764,M179
c,4.36654097448074,0.00886147934252137,0.0366513197166003,0.925001575581173,M180
c.p,4.36654097448074,0.00886147934252137,0.0366513197166003,0.925001575581173,M180
nc,5.04308266790054,0.011957133431764,0.0247244549673877,0.912925938393821,M180
Tm-c,3.65281278736025,0.815026377627946,0.0559746042664647,0.36663836096526,M180
Tm-c.p,3.65281278736025,0.815026377627946,0.0559746042664647,0.36663836096526,M180
Tm-nc,1.16146265210764,0.0311710553134747,0.281162405701549,0.85985930655546,M180
c,4.37426550534641,0.26007922640706,0.0364855516567864,0.610065730430314,M181
c.p,4.37426550534641,0.26007922640706,0.0364855516567864,0.610065730430314,M181
nc,1.2316192997193,2.28047055640294,0.267092353829658,0.131012119290804,M181
Tm-c,2.55092869311125,0.145132291945581,0.110229444594978,0.703231205637976,M181
Tm-c.p,2.55092869311125,0.145132291945581,0.110229444594978,0.703231205637976,M181
Tm-nc,0.223919930252338,3.43888160818727,0.636069223705459,0.0636787845516168,M181
c,0.0101888688666819,0.0198934319010313,0.919598147774405,0.887835121268506,M182
c.p,0.0101888688666819,0.0198934319010313,0.919598147774405,0.887835121268506,M182
nc,1.56358075688339,0.338464710523232,0.211141697877449,0.560716763453035,M182
Tm-c,0.236115701279402,0.151910891193853,0.627025744509347,0.696715890041704,M182
Tm-c.p,0.236115701279402,0.151910891193853,0.627025744509347,0.696715890041704,M182
Tm-nc,1.32641900938518,0.435759292617122,0.249443280210932,0.509176398239448,M182
c,2.85083492665124,0.43293481000723,0.091326496824556,0.510552384332624,M183
c.p,2.85083492665124,0.43293481000723,0.091326496824556,0.510552384332624,M183
nc,0.233270696659746,1.12863080388522,0.629109190044975,0.28806757939643,M183
Tm-c,2.68827198825705,0.0533687611432294,0.101089389177722,0.817301751745748,M183
Tm-c.p,2.68827198825705,0.0533687611432294,0.101089389177722,0.817301751745748,M183
Tm-nc,2.84508599836856,0.0829339945880595,0.0916536894690304,0.773360035728551,M183
c,1.31053096458867,0.759437805731646,0.252298543839982,0.383504517175046,M184
c.p,1.31053096458867,0.759437805731646,0.252298543839982,0.383504517175046,M184
nc,2.28356819710235,1.09226308518609,0.130750754345567,0.295970325821582,M184
Tm-c,2.39079748309872,0.0684825816068188,0.12205135164938,0.793559087367779,M184
Tm-c.p,2.39079748309872,0.0684825816068188,0.12205135164938,0.793559087367779,M184
Tm-nc,6.73969117446967,0.15041415605067,0.00942909465524916,0.69813988976455,M184
c,0.127711381134152,0.582955933640708,0.720816859723584,0.445156016196109,M185
c.p,0.127711381134152,0.582955933640708,0.720816859723584,0.445156016196109,M185
nc,4.75384120344892,0.632893879936577,0.0292329698519466,0.426295802518951,M185
Tm-c,0.757108555744774,0.638899442135485,0.384234910184453,0.424109606273202,M185
Tm-c.p,0.757108555744774,0.638899442135485,0.384234910184453,0.424109606273202,M185
Tm-nc,1.61964104936638,0.507580439668696,0.203141845380246,0.476188145250367,M185
c,0.616994943677736,0.198369749860059,0.432166180595513,0.656039967307078,M186
c.p,0.616994943677736,0.198369749860059,0.432166180595513,0.656039967307078,M186
nc,1.32521434211022,0.742335191464783,0.249658379034229,0.388913858378096,M186
Tm-c,0.539209003115584,0.157962015451735,0.462760726168583,0.691039812537449,M186
Tm-c.p,0.539209003115584,0.157962015451735,0.462760726168583,0.691039812537449,M186
Tm-nc,1.86234485720645,0.12576814299987,0.17235441390445,0.722860770503456,M186
c,0.0043632224555106,2.49433245445499,0.947334281847337,0.114256812914822,M187
c.p,0.0043632224555106,2.49433245445499,0.947334281847337,0.114256812914822,M187
nc,0.0778111816722987,0.0710625417844971,0.780285838660244,0.789795956974852,M187
Tm-c,0.00181020081778775,5.38639580594529,0.966063079664123,0.0202943467174721,M187
Tm-c.p,0.00181020081778775,5.38639580594529,0.966063079664123,0.0202943467174721,M187
Tm-nc,1.7116085230553,0.137976932787217,0.190776805799066,0.710300555708414,M187
c,7.19521841651962,0.00205996385155547,0.00730980931099493,0.963798982574499,M188
c.p,7.19521841651962,0.00205996385155547,0.00730980931099493,0.963798982574499,M188
nc,2.18060010930412,5.01462522816464,0.13975995682675,0.0251340693283953,M188
Tm-c,7.48586589873684,0.261959491180331,0.00621851583486363,0.608777142896877,M188
Tm-c.p,7.48586589873684,0.261959491180331,0.00621851583486363,0.608777142896877,M188
