rep	case	h2	env	ts	Qx	P-Chi	P-EN	Ax	P-Ax	type
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.152157147750429	0.69648237559655	0.716	0.0374035213863877	0.0944699653664578	c-Tm
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.152157147750429	0.69648237559655	0.726	0.0374035213863877	0.0944699653664578	c.p-Tm
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.365944988920855	0.545222936280953	0.585	-0.0565733619678463	0.011390572079404	nc-Tm
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.133670051781877	0.714656745196631	0.745	0.0350611819609305	0.117001283678202	c-ID
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.133670051781877	0.714656745196631	0.742	0.0350611819609305	0.117001283678202	c.p-ID
T19	C1	diff_large-0.3	env-1.0	p-0.60	0.973605147645198	0.323782708324801	0.367	-0.0924548557862428	3.45804539792803e-05	nc-ID
T20	C1	diff_large-0.3	env-1.0	p-0.60	3.31229328794868	0.0687634695550486	0.06	0.177412096691608	1.32087967345468e-15	c
T20	C1	diff_large-0.3	env-1.0	p-0.60	3.31229328794868	0.0687634695550486	0.064	0.177412096691608	1.32087967345468e-15	c.p
T20	C1	diff_large-0.3	env-1.0	p-0.60	0.200290754311637	0.654486259816491	0.667	-0.045151988590194	0.0434845567014569	nc
T20	C1	diff_large-0.3	env-1.0	p-0.60	6.02944646139245	0.0140691445902758	0.011	0.235645641186451	1.2280325339122e-26	c-Tm
T20	C1	diff_large-0.3	env-1.0	p-0.60	6.02944646139245	0.0140691445902758	0.011	0.235645641186451	1.2280325339122e-26	c.p-Tm
T20	C1	diff_large-0.3	env-1.0	p-0.60	2.43540662405752	0.11862313128652	0.14	0.158376591492167	1.0530364510032e-12	nc-Tm
T20	C1	diff_large-0.3	env-1.0	p-0.60	5.18509108720966	0.022781478133412	0.012	0.219563214131548	2.94678098079732e-23	c-ID
T20	C1	diff_large-0.3	env-1.0	p-0.60	5.18509108720966	0.022781478133412	0.016	0.219563214131548	2.94678098079732e-23	c.p-ID
T20	C1	diff_large-0.3	env-1.0	p-0.60	0.551410772186638	0.457741825705896	0.518	0.0761892826219579	0.000649353708721954	nc-ID
T21	C1	diff_large-0.3	env-1.0	p-0.60	6.56181407897381	0.0104190098534838	0.005	0.233919040279965	2.91488642901342e-26	c
T21	C1	diff_large-0.3	env-1.0	p-0.60	6.56181407897381	0.0104190098534838	0.005	0.233919040279965	2.91488642901342e-26	c.p
T21	C1	diff_large-0.3	env-1.0	p-0.60	34.3612945629556	4.57736286717298e-09	0	0.486801899235794	1.65633753192882e-119	nc
T21	C1	diff_large-0.3	env-1.0	p-0.60	1.68197680067928	0.194661989172301	0.169	0.120535390953886	6.41392421070149e-08	c-Tm
T21	C1	diff_large-0.3	env-1.0	p-0.60	1.68197680067928	0.194661989172301	0.17	0.120535390953886	6.41392421070149e-08	c.p-Tm
T21	C1	diff_large-0.3	env-1.0	p-0.60	5.49816739878507	0.0190364135293333	0.013	0.219352898461778	3.24961821158237e-23	nc-Tm
T21	C1	diff_large-0.3	env-1.0	p-0.60	1.67261309394179	0.195908897348021	0.187	0.120158452587842	7.05251891124389e-08	c-ID
T21	C1	diff_large-0.3	env-1.0	p-0.60	1.67261309394179	0.195908897348021	0.176	0.120158452587842	7.05251891124389e-08	c.p-ID
T21	C1	diff_large-0.3	env-1.0	p-0.60	3.66416411867448	0.0555945230741162	0.052	0.180301741954787	4.47468950901748e-16	nc-ID
T22	C1	diff_large-0.3	env-1.0	p-0.60	9.45149469787214	0.00210977101356399	0.003	0.282174047006083	6.32074166787478e-38	c
T22	C1	diff_large-0.3	env-1.0	p-0.60	9.45149469787214	0.00210977101356399	0.004	0.282174047006083	6.32074166787478e-38	c.p
T22	C1	diff_large-0.3	env-1.0	p-0.60	50.5953233798542	1.13515209921489e-12	0	0.565340380566472	2.65547979314548e-169	nc
T22	C1	diff_large-0.3	env-1.0	p-0.60	1.79806327054814	0.179946812483173	0.179	0.127339160828933	1.10028896681697e-08	c-Tm
T22	C1	diff_large-0.3	env-1.0	p-0.60	1.79806327054814	0.179946812483173	0.17	0.127339160828933	1.10028896681697e-08	c.p-Tm
T22	C1	diff_large-0.3	env-1.0	p-0.60	0.31517491372809	0.574521877064349	0.594	0.0537304150701012	0.0162553658692449	nc-Tm
T22	C1	diff_large-0.3	env-1.0	p-0.60	1.77531006242871	0.182726279927857	0.179	0.126678386154338	1.31117431230846e-08	c-ID
T22	C1	diff_large-0.3	env-1.0	p-0.60	1.77531006242871	0.182726279927857	0.193	0.126678386154338	1.31117431230846e-08	c.p-ID
T22	C1	diff_large-0.3	env-1.0	p-0.60	0.0274653128795339	0.868372095286654	0.86	-0.0158645909398267	0.478270402222467	nc-ID
T23	C1	diff_large-0.3	env-1.0	p-0.60	15.6019528625917	7.81738100793258e-05	0	0.359514882838903	4.44156603640473e-62	c
T23	C1	diff_large-0.3	env-1.0	p-0.60	15.6019528625917	7.81738100793258e-05	0	0.359514882838903	4.44156603640473e-62	c.p
T23	C1	diff_large-0.3	env-1.0	p-0.60	37.6219586091514	8.58723169011564e-10	0	0.505165083252415	5.24747807446145e-130	nc
T23	C1	diff_large-0.3	env-1.0	p-0.60	4.83639344487502	0.027865113378009	0.033	0.20845702359247	4.49697339745757e-21	c-Tm
T23	C1	diff_large-0.3	env-1.0	p-0.60	4.83639344487502	0.027865113378009	0.044	0.20845702359247	4.49697339745757e-21	c.p-Tm
T23	C1	diff_large-0.3	env-1.0	p-0.60	0.640128038506652	0.423664436377215	0.443	0.0776258138123162	0.000511605451800245	nc-Tm
T23	C1	diff_large-0.3	env-1.0	p-0.60	5.32920000899709	0.0209710088208834	0.035	0.218148065086864	5.68021456948397e-23	c-ID
T23	C1	diff_large-0.3	env-1.0	p-0.60	5.32920000899709	0.0209710088208834	0.023	0.218148065086864	5.68021456948397e-23	c.p-ID
T23	C1	diff_large-0.3	env-1.0	p-0.60	0.34975730468249	0.554250546152414	0.561	0.0576015020172333	0.00997928190397061	nc-ID
T24	C1	diff_large-0.3	env-1.0	p-0.60	1.95657800898624	0.161879767544468	0.175	0.133926062184172	1.8244048961124e-09	c
T24	C1	diff_large-0.3	env-1.0	p-0.60	1.95657800898624	0.161879767544468	0.194	0.133926062184172	1.8244048961124e-09	c.p
T24	C1	diff_large-0.3	env-1.0	p-0.60	4.43290911424118	0.0352523740065809	0.035	0.195572416228724	1.08332758143409e-18	nc
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.835047073459364	0.360817163311269	0.394	0.0880113245551575	8.10834063888784e-05	c-Tm
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.835047073459364	0.360817163311269	0.382	0.0880113245551575	8.10834063888784e-05	c.p-Tm
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.0644039951932995	0.799665971725114	0.816	0.0238805489033443	0.285766351936449	nc-Tm
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.953322022033621	0.328875144263833	0.331	0.0939907240407539	2.5527146730144e-05	c-ID
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.953322022033621	0.328875144263833	0.338	0.0939907240407539	2.5527146730144e-05	c.p-ID
T24	C1	diff_large-0.3	env-1.0	p-0.60	0.0349214378811683	0.851760377488173	0.85	0.0175317483103098	0.433266830571345	nc-ID
T25	C1	diff_large-0.3	env-1.0	p-0.60	1.41624467134317	0.234022502020835	0.218	0.117752566242297	1.28379297175913e-07	c
T25	C1	diff_large-0.3	env-1.0	p-0.60	1.41624467134317	0.234022502020835	0.23	0.117752566242297	1.28379297175913e-07	c.p
T25	C1	diff_large-0.3	env-1.0	p-0.60	0.677102623885651	0.410586214104377	0.419	0.0819321042266608	0.000244462445837301	nc
T25	C1	diff_large-0.3	env-1.0	p-0.60	2.23171362081804	0.135203822365984	0.148	0.147183050457657	3.736625272708e-11	c-Tm
T25	C1	diff_large-0.3	env-1.0	p-0.60	2.23171362081804	0.135203822365984	0.14	0.147183050457657	3.736625272708e-11	c.p-Tm
T25	C1	diff_large-0.3	env-1.0	p-0.60	4.72217005323399	0.0297761430416562	0.033	0.212699223027815	6.81145531549418e-22	nc-Tm
T25	C1	diff_large-0.3	env-1.0	p-0.60	1.76475369704527	0.184032685285759	0.169	0.131173626524346	3.90771742832801e-09	c-ID
T25	C1	diff_large-0.3	env-1.0	p-0.60	1.76475369704527	0.184032685285759	0.182	0.131173626524346	3.90771742832801e-09	c.p-ID
T25	C1	diff_large-0.3	env-1.0	p-0.60	2.97794927290588	0.0844061553570703	0.096	0.169894060792027	2.02845427518685e-14	nc-ID
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.0686612613087469	0.793296047232886	0.799	0.0251637905132331	0.260659605296627	c
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.0686612613087469	0.793296047232886	0.823	0.0251637905132331	0.260659605296627	c.p
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.996189425938706	0.318234315348849	0.335	-0.0945046077280727	2.30379957717405e-05	nc
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.125709106290352	0.722923143134538	0.765	0.0340393168666692	0.128065767267843	c-Tm
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.125709106290352	0.722923143134538	0.741	0.0340393168666692	0.128065767267843	c.p-Tm
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.406408378016636	0.523798123142693	0.531	-0.0606587452471884	0.00665676261952237	nc-Tm
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.495419921221959	0.481519511848206	0.515	0.0674657195548067	0.00253851589621963	c-ID
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.495419921221959	0.481519511848206	0.528	0.0674657195548067	0.00253851589621963	c.p-ID
T26	C1	diff_large-0.3	env-1.0	p-0.60	0.746271511855027	0.387659265733131	0.347	0.0825310634746853	0.000219974615987169	nc-ID
T27	C1	diff_large-0.3	env-1.0	p-0.60	1.36240991508055	0.243120258580955	0.27	0.109368600730608	9.44956173712877e-07	c
T27	C1	diff_large-0.3	env-1.0	p-0.60	1.36240991508055	0.243120258580955	0.311	0.109368600730608	9.44956173712877e-07	c.p
T27	C1	diff_large-0.3	env-1.0	p-0.60	5.32467990828145	0.0210254702582049	0.021	0.214181952986485	3.48792058395657e-22	nc
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.445445500102554	0.504505786979645	0.544	0.0626465245323391	0.00506863236423339	c-Tm
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.445445500102554	0.504505786979645	0.507	0.0626465245323391	0.00506863236423339	c.p-Tm
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.216376018519339	0.64181519334621	0.654	-0.0443662899227547	0.0472717599069255	nc-Tm
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.660105681156265	0.416522636337775	0.414	0.0762160674070031	0.000646496789874748	c-ID
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.660105681156265	0.416522636337775	0.455	0.0762160674070031	0.000646496789874748	c.p-ID
T27	C1	diff_large-0.3	env-1.0	p-0.60	0.233423192895744	0.628997117949522	0.612	0.0457308378597621	0.040861118338844	nc-ID
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.41080901932295	0.23492213786489	0.339	0.114402101320489	2.89944028645489e-07	c
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.41080901932295	0.23492213786489	0.287	0.114402101320489	2.89944028645489e-07	c.p
T28	C1	diff_large-0.3	env-1.0	p-0.60	3.49362360239892	0.061605599112861	0.077	0.176242075678126	2.03690061344657e-15	nc
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.17251263060452	0.27888556346262	0.364	0.104366306105683	2.90729374274209e-06	c-Tm
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.17251263060452	0.27888556346262	0.366	0.104366306105683	2.90729374274209e-06	c.p-Tm
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.03790766215393	0.308308594091597	0.33	0.097640870314066	1.21790307163918e-05	nc-Tm
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.19736935428915	0.273848094230314	0.353	0.105453479361302	2.28695567471925e-06	c-ID
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.19736935428915	0.273848094230314	0.358	0.105453479361302	2.28695567471925e-06	c.p-ID
T28	C1	diff_large-0.3	env-1.0	p-0.60	1.1925170775339	0.274822419309314	0.275	0.104625456577981	2.74622473726559e-06	nc-ID
T29	C1	diff_large-0.3	env-1.0	p-0.60	1.11059113318313	0.291953485407118	0.257	0.0998167044053196	7.73752243383779e-06	c
T29	C1	diff_large-0.3	env-1.0	p-0.60	1.11059113318313	0.291953485407118	0.285	0.0998167044053196	7.73752243383779e-06	c.p
T29	C1	diff_large-0.3	env-1.0	p-0.60	2.40155796206151	0.121214477777501	0.105	0.147105953829153	3.82612518985447e-11	nc
T29	C1	diff_large-0.3	env-1.0	p-0.60	1.35861513513724	0.243777634991311	0.213	0.110293259230233	7.63504979684575e-07	c-Tm
T29	C1	diff_large-0.3	env-1.0	p-0.60	1.35861513513724	0.243777634991311	0.234	0.110293259230233	7.63504979684575e-07	c.p-Tm
T29	C1	diff_large-0.3	env-1.0	p-0.60	3.55981340839616	0.0591943925198043	0.058	0.178008279771883	1.05807912068948e-15	nc-Tm
T29	C1	diff_large-0.3	env-1.0	p-0.60	0.82084840196598	0.364932229783878	0.376	0.0859653983930664	0.000118497861558994	c-ID
T29	C1	diff_large-0.3	env-1.0	p-0.60	0.82084840196598	0.364932229783878	0.373	0.0859653983930664	0.000118497861558994	c.p-ID
T29	C1	diff_large-0.3	env-1.0	p-0.60	0.571755743813404	0.449562072896601	0.461	0.0732659473110371	0.0010420825632471	nc-ID
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.320737949815049	0.571164501314937	0.596	0.0545368635580997	0.0147176481679226	c
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.320737949815049	0.571164501314937	0.592	0.0545368635580997	0.0147176481679226	c.p
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.0341779605321872	0.853328787957106	0.87	-0.0181453562695887	0.417340146550589	nc
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.406536498024777	0.523732697634372	0.534	0.0613810487461315	0.00603419976105797	c-Tm
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.406536498024777	0.523732697634372	0.551	0.0613810487461315	0.00603419976105797	c.p-Tm
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.00128657706946885	0.971386904308004	0.975	0.00350985569253488	0.875348982444412	nc-Tm
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.409321582300911	0.522314044344198	0.563	0.0615989167994914	0.0058569885300227	c-ID
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.409321582300911	0.522314044344198	0.523	0.0615989167994914	0.0058569885300227	c.p-ID
T30	C1	diff_large-0.3	env-1.0	p-0.60	0.00180536519853858	0.966108410795219	0.966	0.00415753722126105	0.852589621673362	nc-ID
T31	C1	diff_large-0.3	env-1.0	p-0.60	1.98789327137698	0.158561330761831	0.159	0.134642444908621	1.49249035552225e-09	c
T31	C1	diff_large-0.3	env-1.0	p-0.60	1.98789327137698	0.158561330761831	0.129	0.134642444908621	1.49249035552225e-09	c.p
T31	C1	diff_large-0.3	env-1.0	p-0.60	0.387822673913306	0.533446122763381	0.524	-0.0614187188351513	0.00600321839539119	nc
T31	C1	diff_large-0.3	env-1.0	p-0.60	2.62034711382339	0.105501359855273	0.086	0.154046515158368	4.32164107435664e-12	c-Tm
T31	C1	diff_large-0.3	env-1.0	p-0.60	2.62034711382339	0.105501359855273	0.098	0.154046515158368	4.32164107435664e-12	c.p-Tm
T31	C1	diff_large-0.3	env-1.0	p-0.60	0.00444812720870178	0.946825086736553	0.941	-0.00663318887066563	0.766876497103734	nc-Tm
T31	C1	diff_large-0.3	env-1.0	p-0.60	2.36271169239818	0.124266012945199	0.117	0.146474707325833	4.6421905747366e-11	c-ID
T31	C1	diff_large-0.3	env-1.0	p-0.60	2.36271169239818	0.124266012945199	0.124	0.146474707325833	4.6421905747366e-11	c.p-ID
T31	C1	diff_large-0.3	env-1.0	p-0.60	0.0661762233405183	0.796987797163574	0.813	-0.0254451354478997	0.255365348557194	nc-ID
T32	C1	diff_large-0.3	env-1.0	p-0.60	6.49933677064737	0.0107914740439774	0.012	0.22571600819787	1.61034535333043e-24	c
T32	C1	diff_large-0.3	env-1.0	p-0.60	6.49933677064737	0.0107914740439774	0.009	0.22571600819787	1.61034535333043e-24	c.p
T32	C1	diff_large-0.3	env-1.0	p-0.60	7.40590327367003	0.00650101939462848	0.013	0.240077109535729	1.29346865777019e-27	nc
T32	C1	diff_large-0.3	env-1.0	p-0.60	5.118824949679	0.0236676376761941	0.023	0.201239625831806	1.0162234835748e-19	c-Tm
T32	C1	diff_large-0.3	env-1.0	p-0.60	5.118824949679	0.0236676376761941	0.021	0.201239625831806	1.0162234835748e-19	c.p-Tm
T32	C1	diff_large-0.3	env-1.0	p-0.60	2.52101501565022	0.112338254805086	0.143	0.14087625785882	2.48649414530361e-10	nc-Tm
T32	C1	diff_large-0.3	env-1.0	p-0.60	4.99327309444573	0.025446033185835	0.022	0.198767980709867	2.87773843774695e-19	c-ID
T32	C1	diff_large-0.3	env-1.0	p-0.60	4.99327309444573	0.025446033185835	0.025	0.198767980709867	2.87773843774695e-19	c.p-ID
T32	C1	diff_large-0.3	env-1.0	p-0.60	0.568037357478398	0.451039873903796	0.496	0.0674779572670718	0.0025339214891433	nc-ID
T33	C1	diff_large-0.3	env-1.0	p-0.60	6.67568724748622	0.00977368198827503	0.007	0.242875952435193	3.04815199320205e-28	c
T33	C1	diff_large-0.3	env-1.0	p-0.60	6.67568724748622	0.00977368198827503	0.013	0.242875952435193	3.04815199320205e-28	c.p
T33	C1	diff_large-0.3	env-1.0	p-0.60	21.7104539540814	3.1705875936857e-06	0	0.408798099012379	2.0090823299696e-81	nc
T33	C1	diff_large-0.3	env-1.0	p-0.60	2.40769608363432	0.120739947457093	0.129	0.149207075916774	1.99836200424493e-11	c-Tm
T33	C1	diff_large-0.3	env-1.0	p-0.60	2.40769608363432	0.120739947457093	0.115	0.149207075916774	1.99836200424493e-11	c.p-Tm
T33	C1	diff_large-0.3	env-1.0	p-0.60	0.991282013272791	0.319429241000759	0.313	0.0970040820669323	1.38836034052738e-05	nc-Tm
T33	C1	diff_large-0.3	env-1.0	p-0.60	1.94968375024081	0.162620933724471	0.171	0.134665582818024	1.48281561844829e-09	c-ID
T33	C1	diff_large-0.3	env-1.0	p-0.60	1.94968375024081	0.162620933724471	0.176	0.134665582818024	1.48281561844829e-09	c.p-ID
T33	C1	diff_large-0.3	env-1.0	p-0.60	0.204595494380865	0.651036788277996	0.658	0.0445821257204647	0.0462047561060286	nc-ID
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.86180061591542	0.353235292171544	0.39	-0.0882373252277892	7.77164163625441e-05	c
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.86180061591542	0.353235292171544	0.404	-0.0882373252277892	7.77164163625441e-05	c.p
T34	C1	diff_large-0.3	env-1.0	p-0.60	14.5321195826272	0.000137790141297049	0	-0.349299295084647	1.79028666840883e-58	nc
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.131102831823786	0.717291314484668	0.727	-0.0345805075264673	0.122108713491629	c-Tm
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.131102831823786	0.717291314484668	0.743	-0.0345805075264673	0.122108713491629	c.p-Tm
T34	C1	diff_large-0.3	env-1.0	p-0.60	1.54228181907146	0.214278480295678	0.213	-0.120808631856043	5.98639024474281e-08	nc-Tm
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.0451723249494586	0.831687475554715	0.844	-0.0203261938228497	0.363592683244979	c-ID
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.0451723249494586	0.831687475554715	0.84	-0.0203261938228497	0.363592683244979	c.p-ID
T34	C1	diff_large-0.3	env-1.0	p-0.60	0.290778761721508	0.589721913180493	0.599	-0.052626252603217	0.0185887446598821	nc-ID
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.92399969900418	0.047601501330229	0.08	0.18907972757184	1.49353354847987e-17	c
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.92399969900418	0.047601501330229	0.084	0.18907972757184	1.49353354847987e-17	c.p
T35	C1	diff_large-0.3	env-1.0	p-0.60	5.05050677609914e-07	0.999432968084421	1	-7.05095818365523e-05	0.997485620176396	nc
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.11943289198445	0.0773637039419944	0.091	0.169216853357455	2.57886460635919e-14	c-Tm
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.11943289198445	0.0773637039419944	0.108	0.169216853357455	2.57886460635919e-14	c.p-Tm
T35	C1	diff_large-0.3	env-1.0	p-0.60	0.718658778639312	0.396584206744621	0.412	-0.0837965227172848	0.000175603514838363	nc-Tm
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.20546139832199	0.0733928049764356	0.109	0.171464617485643	1.15801417686296e-14	c-ID
T35	C1	diff_large-0.3	env-1.0	p-0.60	3.20546139832199	0.0733928049764356	0.115	0.171464617485643	1.15801417686296e-14	c.p-ID
T35	C1	diff_large-0.3	env-1.0	p-0.60	0.425118888436889	0.514393807003662	0.51	-0.0645129215203755	0.00389789537807974	nc-ID
T36	C1	diff_large-0.3	env-1.0	p-0.60	4.96783041595447	0.0258230194734449	0.07	0.211848170212149	9.97930452407564e-22	c
T36	C1	diff_large-0.3	env-1.0	p-0.60	4.96783041595447	0.0258230194734449	0.068	0.211848170212149	9.97930452407564e-22	c.p
T36	C1	diff_large-0.3	env-1.0	p-0.60	2.76941612945883	0.096081202180365	0.132	0.159938642825089	6.2661715054115e-13	nc
T36	C1	diff_large-0.3	env-1.0	p-0.60	3.52645875588526	0.0603966553547479	0.14	0.179786854810509	5.43380312415376e-16	c-Tm
T36	C1	diff_large-0.3	env-1.0	p-0.60	3.52645875588526	0.0603966553547479	0.129	0.179786854810509	5.43380312415376e-16	c.p-Tm
T36	C1	diff_large-0.3	env-1.0	p-0.60	0.412004463156865	0.520953868428468	0.551	0.0621857958885075	0.00540271408643416	nc-Tm
T36	C1	diff_large-0.3	env-1.0	p-0.60	3.54410805730566	0.0597572872380966	0.126	0.180237620825622	4.58437259323795e-16	c-ID
T36	C1	diff_large-0.3	env-1.0	p-0.60	3.54410805730566	0.0597572872380966	0.128	0.180237620825622	4.58437259323795e-16	c.p-ID
T36	C1	diff_large-0.3	env-1.0	p-0.60	0.21484104205839	0.642999218192721	0.691	0.0453595598707786	0.0425279087264086	nc-ID
T37	C1	diff_large-0.3	env-1.0	p-0.60	17.0389392123531	3.6621064239218e-05	0	0.360546622675856	1.88789118473341e-62	c
T37	C1	diff_large-0.3	env-1.0	p-0.60	17.0389392123531	3.6621064239218e-05	0	0.360546622675856	1.88789118473341e-62	c.p
T37	C1	diff_large-0.3	env-1.0	p-0.60	33.7163228087701	6.37634030680552e-09	0	0.494276965770233	1.05303180375059e-123	nc
T37	C1	diff_large-0.3	env-1.0	p-0.60	10.3034828893089	0.00132779367355928	0	0.288005114202633	1.66681127111326e-39	c-Tm
T37	C1	diff_large-0.3	env-1.0	p-0.60	10.3034828893089	0.00132779367355928	0	0.288005114202633	1.66681127111326e-39	c.p-Tm
T37	C1	diff_large-0.3	env-1.0	p-0.60	3.8721241854265	0.0490943491400504	0.026	0.181820126250426	2.51527266027506e-16	nc-Tm
T37	C1	diff_large-0.3	env-1.0	p-0.60	9.41300979595728	0.0021545128228313	0.001	0.276350079388778	2.18963067971759e-36	c-ID
T37	C1	diff_large-0.3	env-1.0	p-0.60	9.41300979595728	0.0021545128228313	0	0.276350079388778	2.18963067971759e-36	c.p-ID
T37	C1	diff_large-0.3	env-1.0	p-0.60	1.39335490724977	0.237839352222011	0.175	0.111411521829047	5.88611352514933e-07	nc-ID
T38	C1	diff_large-0.3	env-1.0	p-0.60	15.7575979414043	7.19981913427809e-05	0	0.361232176670407	1.06740403579269e-62	c
T38	C1	diff_large-0.3	env-1.0	p-0.60	15.7575979414043	7.19981913427809e-05	0	0.361232176670407	1.06740403579269e-62	c.p
T38	C1	diff_large-0.3	env-1.0	p-0.60	47.6613454441701	5.0658217114217e-12	0	0.575398488777895	1.09086187946985e-176	nc
T38	C1	diff_large-0.3	env-1.0	p-0.60	6.4725618212409	0.0109552501081402	0	0.241582723291266	5.95773227478055e-28	c-Tm
T38	C1	diff_large-0.3	env-1.0	p-0.60	6.4725618212409	0.0109552501081402	0.002	0.241582723291266	5.95773227478055e-28	c.p-Tm
T38	C1	diff_large-0.3	env-1.0	p-0.60	1.9789512460337	0.159500934426743	0.144	0.139494886158061	3.72454607839258e-10	nc-Tm
T38	C1	diff_large-0.3	env-1.0	p-0.60	6.12618234462485	0.0133194178118822	0.004	0.235845571471764	1.11056306598399e-26	c-ID
T38	C1	diff_large-0.3	env-1.0	p-0.60	6.12618234462485	0.0133194178118822	0.002	0.235845571471764	1.11056306598399e-26	c.p-ID
T38	C1	diff_large-0.3	env-1.0	p-0.60	2.42138374783006	0.119689163295612	0.106	0.154351888649173	3.91711971418244e-12	nc-ID
T39	C1	diff_large-0.3	env-1.0	p-0.60	4.86077169317842	0.0274740447503214	0.032	0.208478290962163	4.45507587927668e-21	c
T39	C1	diff_large-0.3	env-1.0	p-0.60	4.86077169317842	0.0274740447503214	0.044	0.208478290962163	4.45507587927668e-21	c.p
T39	C1	diff_large-0.3	env-1.0	p-0.60	5.35034943602303	0.0207181181256389	0.029	0.216047231900663	1.49215208245255e-22	nc
T39	C1	diff_large-0.3	env-1.0	p-0.60	2.94663115477177	0.0860567777207399	0.127	0.162936466860445	2.28055078747966e-13	c-Tm
T39	C1	diff_large-0.3	env-1.0	p-0.60	2.94663115477177	0.0860567777207399	0.107	0.162936466860445	2.28055078747966e-13	c.p-Tm
T39	C1	diff_large-0.3	env-1.0	p-0.60	0.372811808099729	0.541475567029088	0.558	0.0590653654685539	0.00823842598326965	nc-Tm
T39	C1	diff_large-0.3	env-1.0	p-0.60	3.66218260379186	0.0556606732055042	0.076	0.181382315379427	2.97129030464672e-16	c-ID
T39	C1	diff_large-0.3	env-1.0	p-0.60	3.66218260379186	0.0556606732055042	0.072	0.181382315379427	2.97129030464672e-16	c.p-ID
T39	C1	diff_large-0.3	env-1.0	p-0.60	1.93519143594092	0.164191593033069	0.139	0.133826408141409	1.87592872597239e-09	nc-ID
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.731336327604478	0.392450375375703	0.409	0.0801768355169371	0.000331752078150791	c
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.731336327604478	0.392450375375703	0.399	0.0801768355169371	0.000331752078150791	c.p
T40	C1	diff_large-0.3	env-1.0	p-0.60	2.47485006692096	0.115680473834855	0.11	0.14820850133732	2.72419346231978e-11	nc
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.747729805462224	0.387195940982691	0.402	0.0810912755394503	0.000283174805995568	c-Tm
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.747729805462224	0.387195940982691	0.392	0.0810912755394503	0.000283174805995568	c.p-Tm
T40	C1	diff_large-0.3	env-1.0	p-0.60	3.2919093382694	0.0696220175005405	0.064	0.170272348588229	1.77311760570692e-14	nc-Tm
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.350848379978014	0.553633275215079	0.552	0.0556779411345242	0.0127610739030345	c-ID
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.350848379978014	0.553633275215079	0.569	0.0556779411345242	0.0127610739030345	c.p-ID
T40	C1	diff_large-0.3	env-1.0	p-0.60	0.425577726431535	0.514166907318037	0.498	0.0619552002423363	0.00557727307449631	nc-ID
