rep	case	h2	env	ts	Qx	P-Chi	P-EN	Ax	P-Ax	type
T3	C1	same_large-0.3	env-1.0	p-0.55	0.448061456177294	0.503256978348415	0.514	0.0673717785340517	0.00257403852665445	c-Tm
T3	C1	same_large-0.3	env-1.0	p-0.55	0.448061456177294	0.503256978348415	0.48	0.0673717785340517	0.00257403852665445	c.p-Tm
T3	C1	same_large-0.3	env-1.0	p-0.55	2.3637007003506	0.124187272956818	0.12	-0.153761517818949	4.73593297511436e-12	nc-Tm
T3	C1	same_large-0.3	env-1.0	p-0.55	0.809593585551168	0.368240434525178	0.368	0.0903947257850835	5.15826648063846e-05	c-ID
T3	C1	same_large-0.3	env-1.0	p-0.55	0.809593585551168	0.368240434525178	0.376	0.0903947257850835	5.15826648063846e-05	c.p-ID
T3	C1	same_large-0.3	env-1.0	p-0.55	0.265499927247601	0.606366560126407	0.643	-0.052331628056765	0.0192588574914056	nc-ID
T4	C1	same_large-0.3	env-1.0	p-0.55	0.316151491938658	0.573929688680034	0.589	0.0531832712400126	0.0173773595548041	c
T4	C1	same_large-0.3	env-1.0	p-0.55	0.316151491938658	0.573929688680034	0.593	0.0531832712400126	0.0173773595548041	c.p
T4	C1	same_large-0.3	env-1.0	p-0.55	1.83461188827191	0.1755837821059	0.163	-0.12599274958765	1.57133834903221e-08	nc
T4	C1	same_large-0.3	env-1.0	p-0.55	1.43967798107409	0.230191457206644	0.256	0.113062688634652	3.99033267165511e-07	c-Tm
T4	C1	same_large-0.3	env-1.0	p-0.55	1.43967798107409	0.230191457206644	0.252	0.113062688634652	3.99033267165511e-07	c.p-Tm
T4	C1	same_large-0.3	env-1.0	p-0.55	0.566157952419373	0.451789695702401	0.445	0.0715078553855694	0.00137415070722967	nc-Tm
T4	C1	same_large-0.3	env-1.0	p-0.55	1.7666403607068	0.183798407954013	0.198	0.125163148118536	1.95356266910433e-08	c-ID
T4	C1	same_large-0.3	env-1.0	p-0.55	1.7666403607068	0.183798407954013	0.2	0.125163148118536	1.95356266910433e-08	c.p-ID
T4	C1	same_large-0.3	env-1.0	p-0.55	1.57418192638566	0.20960073450211	0.194	0.11810769331999	1.17602094033672e-07	nc-ID
T5	C1	same_large-0.3	env-1.0	p-0.55	4.03072678741909	0.04467868948397	0.047	0.191771215363646	5.09061507555364e-18	c
T5	C1	same_large-0.3	env-1.0	p-0.55	4.03072678741909	0.04467868948397	0.045	0.191771215363646	5.09061507555364e-18	c.p
T5	C1	same_large-0.3	env-1.0	p-0.55	17.2838570573757	3.21910041270122e-05	0	0.379685247329372	1.35089884572532e-69	nc
T5	C1	same_large-0.3	env-1.0	p-0.55	1.5859386665937	0.207907346059096	0.232	0.121509710749376	5.01182425959893e-08	c-Tm
T5	C1	same_large-0.3	env-1.0	p-0.55	1.5859386665937	0.207907346059096	0.231	0.121509710749376	5.01182425959893e-08	c.p-Tm
T5	C1	same_large-0.3	env-1.0	p-0.55	0.173207808893657	0.677276520933201	0.707	0.0410883550571474	0.0661871458452774	nc-Tm
T5	C1	same_large-0.3	env-1.0	p-0.55	1.4569002651608	0.227423965635481	0.239	0.116475791262125	1.75584972128719e-07	c-ID
T5	C1	same_large-0.3	env-1.0	p-0.55	1.4569002651608	0.227423965635481	0.232	0.116475791262125	1.75584972128719e-07	c.p-ID
T5	C1	same_large-0.3	env-1.0	p-0.55	0.00802008722874464	0.928640893351312	0.936	0.00889479189012543	0.69096460572928	nc-ID
T6	C1	same_large-0.3	env-1.0	p-0.55	0.786305866660985	0.375219492929358	0.403	-0.0857748776728203	0.000122708603623764	c
T6	C1	same_large-0.3	env-1.0	p-0.55	0.786305866660985	0.375219492929358	0.399	-0.0857748776728203	0.000122708603623764	c.p
T6	C1	same_large-0.3	env-1.0	p-0.55	5.89321932976068	0.0151992896822335	0.015	-0.229335426281641	2.79605967354244e-25	nc
T6	C1	same_large-0.3	env-1.0	p-0.55	0.17995941662092	0.671408119571186	0.68	-0.0411341148984502	0.0658854976585305	c-Tm
T6	C1	same_large-0.3	env-1.0	p-0.55	0.17995941662092	0.671408119571186	0.7	-0.0411341148984502	0.0658854976585305	c.p-Tm
T6	C1	same_large-0.3	env-1.0	p-0.55	2.34658148245694	0.125558079912001	0.154	-0.147803071174399	3.08754363035963e-11	nc-Tm
T6	C1	same_large-0.3	env-1.0	p-0.55	0.0188238831690806	0.890872586562128	0.901	-0.0133187406108818	0.551652170701898	c-ID
T6	C1	same_large-0.3	env-1.0	p-0.55	0.0188238831690806	0.890872586562128	0.886	-0.0133187406108818	0.551652170701898	c.p-ID
T6	C1	same_large-0.3	env-1.0	p-0.55	1.52966377657811	0.216162912892769	0.228	-0.11937937146787	8.57323410106506e-08	nc-ID
T7	C1	same_large-0.3	env-1.0	p-0.55	0.974503822839974	0.323559501240851	0.257	0.0986431188332217	9.89393870017543e-06	c
T7	C1	same_large-0.3	env-1.0	p-0.55	0.974503822839974	0.323559501240851	0.265	0.0986431188332217	9.89393870017543e-06	c.p
T7	C1	same_large-0.3	env-1.0	p-0.55	2.78341341789068	0.0952449777212232	0.087	0.165050685080348	1.10525546923249e-13	nc
T7	C1	same_large-0.3	env-1.0	p-0.55	0.603323787549334	0.437312653325862	0.371	0.077734875341259	0.000502346903309141	c-Tm
T7	C1	same_large-0.3	env-1.0	p-0.55	0.603323787549334	0.437312653325862	0.393	0.077734875341259	0.000502346903309141	c.p-Tm
T7	C1	same_large-0.3	env-1.0	p-0.55	1.40490749528163	0.235903621050731	0.219	0.11803270861255	1.19802208579075e-07	nc-Tm
T7	C1	same_large-0.3	env-1.0	p-0.55	0.621273462730957	0.430574452609168	0.393	0.0788573334615984	0.00041571634277409	c-ID
T7	C1	same_large-0.3	env-1.0	p-0.55	0.621273462730957	0.430574452609168	0.38	0.0788573334615984	0.00041571634277409	c.p-ID
T7	C1	same_large-0.3	env-1.0	p-0.55	1.38391039430029	0.239436186363762	0.212	0.11695846718523	1.56043121894362e-07	nc-ID
T8	C1	same_large-0.3	env-1.0	p-0.55	2.85694603544682	0.090980081308867	0.096	0.157173413760066	1.56516219895753e-12	c
T8	C1	same_large-0.3	env-1.0	p-0.55	2.85694603544682	0.090980081308867	0.09	0.157173413760066	1.56516219895753e-12	c.p
T8	C1	same_large-0.3	env-1.0	p-0.55	7.95451500627988	0.00479675611655726	0.007	0.264162609610612	2.77381089027439e-33	nc
T8	C1	same_large-0.3	env-1.0	p-0.55	0.669931406652662	0.413075522815358	0.41	0.0769974996371099	0.000568114527149279	c-Tm
T8	C1	same_large-0.3	env-1.0	p-0.55	0.669931406652662	0.413075522815358	0.412	0.0769974996371099	0.000568114527149279	c.p-Tm
T8	C1	same_large-0.3	env-1.0	p-0.55	0.179951607754802	0.671414831365252	0.671	0.0411620237405306	0.0657020794601976	nc-Tm
T8	C1	same_large-0.3	env-1.0	p-0.55	0.510891952949567	0.474752991211582	0.505	0.0673188156756909	0.00259426542998902	c-ID
T8	C1	same_large-0.3	env-1.0	p-0.55	0.510891952949567	0.474752991211582	0.497	0.0673188156756909	0.00259426542998902	c.p-ID
T8	C1	same_large-0.3	env-1.0	p-0.55	0.0207296989537125	0.885517747544519	0.9	0.0138005795839206	0.537350684741371	nc-ID
T9	C1	same_large-0.3	env-1.0	p-0.55	0.275371289359779	0.599751212786437	0.573	0.050423261889939	0.0241319779443019	c
T9	C1	same_large-0.3	env-1.0	p-0.55	0.275371289359779	0.599751212786437	0.593	0.050423261889939	0.0241319779443019	c.p
T9	C1	same_large-0.3	env-1.0	p-0.55	0.737323903833118	0.390519477969079	0.41	-0.0828691045317248	0.000207189902980468	nc
T9	C1	same_large-0.3	env-1.0	p-0.55	0.635318552120106	0.425411118903013	0.403	0.076480501183867	0.000618912005707368	c-Tm
T9	C1	same_large-0.3	env-1.0	p-0.55	0.635318552120106	0.425411118903013	0.427	0.076480501183867	0.000618912005707368	c.p-Tm
T9	C1	same_large-0.3	env-1.0	p-0.55	0.373378088922639	0.541168653708755	0.548	0.0586145361266809	0.00874315077699216	nc-Tm
T9	C1	same_large-0.3	env-1.0	p-0.55	0.525185065853484	0.468638222154023	0.442	0.06955748398904	0.00185490670097579	c-ID
T9	C1	same_large-0.3	env-1.0	p-0.55	0.525185065853484	0.468638222154023	0.439	0.06955748398904	0.00185490670097579	c.p-ID
T9	C1	same_large-0.3	env-1.0	p-0.55	0.0852402926731406	0.770317664400054	0.774	0.0281022824123627	0.209030904158182	nc-ID
T10	C1	same_large-0.3	env-1.0	p-0.55	0.808764144011587	0.368485884306337	0.253	0.087940615624642	8.21648247153747e-05	c
T10	C1	same_large-0.3	env-1.0	p-0.55	0.808764144011587	0.368485884306337	0.255	0.087940615624642	8.21648247153747e-05	c.p
T10	C1	same_large-0.3	env-1.0	p-0.55	1.40199446578536	0.236389917352892	0.158	0.117314837677738	1.4298146743458e-07	nc
T10	C1	same_large-0.3	env-1.0	p-0.55	0.0116090152020397	0.91419786133979	0.89	0.0105796592865392	0.636317213936535	c-Tm
T10	C1	same_large-0.3	env-1.0	p-0.55	0.0116090152020397	0.91419786133979	0.899	0.0105796592865392	0.636317213936535	c.p-Tm
T10	C1	same_large-0.3	env-1.0	p-0.55	0.877945610504403	0.3487649781138	0.274	-0.0928325874846366	3.21066696827631e-05	nc-Tm
T10	C1	same_large-0.3	env-1.0	p-0.55	0.0636660861282661	0.800792652583057	0.743	0.0247710646542396	0.268175908910434	c-ID
T10	C1	same_large-0.3	env-1.0	p-0.55	0.0636660861282661	0.800792652583057	0.761	0.0247710646542396	0.268175908910434	c.p-ID
T10	C1	same_large-0.3	env-1.0	p-0.55	0.307608971756748	0.579151135428894	0.507	-0.0548075996055743	0.0142309387333497	nc-ID
T11	C1	same_large-0.3	env-1.0	p-0.55	4.31812384312618	0.0377084761626159	0.049	0.193614288959377	2.41362237469647e-18	c
T11	C1	same_large-0.3	env-1.0	p-0.55	4.31812384312618	0.0377084761626159	0.058	0.193614288959377	2.41362237469647e-18	c.p
T11	C1	same_large-0.3	env-1.0	p-0.55	14.1785396736739	0.00016625593239373	0	0.337273430372679	2.13291689015554e-54	nc
T11	C1	same_large-0.3	env-1.0	p-0.55	0.531762733773216	0.46586671101897	0.49	0.0692127882091412	0.00195444189168422	c-Tm
T11	C1	same_large-0.3	env-1.0	p-0.55	0.531762733773216	0.46586671101897	0.474	0.0692127882091412	0.00195444189168422	c.p-Tm
T11	C1	same_large-0.3	env-1.0	p-0.55	1.24361791994003	0.264774929988918	0.326	-0.106971705117026	1.6292474253037e-06	nc-Tm
T11	C1	same_large-0.3	env-1.0	p-0.55	1.20817852304961	0.271693160992135	0.301	0.103940527534662	3.19176709276963e-06	c-ID
T11	C1	same_large-0.3	env-1.0	p-0.55	1.20817852304961	0.271693160992135	0.326	0.103940527534662	3.19176709276963e-06	c.p-ID
T11	C1	same_large-0.3	env-1.0	p-0.55	0.0283195023460096	0.866359865906103	0.887	0.0160951850679649	0.471897483609926	nc-ID
T12	C1	same_large-0.3	env-1.0	p-0.55	4.79145444374193	0.0286012656900301	0.04	0.207366220234014	7.25823232848036e-21	c
T12	C1	same_large-0.3	env-1.0	p-0.55	4.79145444374193	0.0286012656900301	0.053	0.207366220234014	7.25823232848036e-21	c.p
T12	C1	same_large-0.3	env-1.0	p-0.55	10.6595193512251	0.00109505846190969	0.004	0.294772691576212	2.19774559767373e-41	nc
T12	C1	same_large-0.3	env-1.0	p-0.55	2.60132428400057	0.106774462031151	0.142	0.154356472303457	3.91133973178737e-12	c-Tm
T12	C1	same_large-0.3	env-1.0	p-0.55	2.60132428400057	0.106774462031151	0.134	0.154356472303457	3.91133973178737e-12	c.p-Tm
T12	C1	same_large-0.3	env-1.0	p-0.55	2.70785581817848	0.0998551248353696	0.126	0.15422766093039	4.0769968453869e-12	nc-Tm
T12	C1	same_large-0.3	env-1.0	p-0.55	1.89929054700515	0.168157750891473	0.224	0.132336311428822	2.83799371975195e-09	c-ID
T12	C1	same_large-0.3	env-1.0	p-0.55	1.89929054700515	0.168157750891473	0.196	0.132336311428822	2.83799371975195e-09	c.p-ID
T12	C1	same_large-0.3	env-1.0	p-0.55	1.14361298522626	0.284890178022748	0.33	0.101951796962967	4.91272560052971e-06	nc-ID
T13	C1	same_large-0.3	env-1.0	p-0.55	10.1223894675288	0.00146478976807716	0.001	-0.291894672462863	1.4050928024804e-40	c
T13	C1	same_large-0.3	env-1.0	p-0.55	10.1223894675288	0.00146478976807716	0.001	-0.291894672462863	1.4050928024804e-40	c.p
T13	C1	same_large-0.3	env-1.0	p-0.55	25.8098383871993	3.76763091750037e-07	0	-0.444238250018031	1.6829145926037e-97	nc
T13	C1	same_large-0.3	env-1.0	p-0.55	2.83028457924797	0.0925019667498746	0.064	-0.159482190792292	7.29645006621136e-13	c-Tm
T13	C1	same_large-0.3	env-1.0	p-0.55	2.83028457924797	0.0925019667498746	0.08	-0.159482190792292	7.29645006621136e-13	c.p-Tm
T13	C1	same_large-0.3	env-1.0	p-0.55	1.0728345232574	0.300306070777636	0.302	-0.0989733294489277	9.23523287322444e-06	nc-Tm
T13	C1	same_large-0.3	env-1.0	p-0.55	3.68391340431211	0.0549397582693438	0.041	-0.181325164841501	3.03652851854854e-16	c-ID
T13	C1	same_large-0.3	env-1.0	p-0.55	3.68391340431211	0.0549397582693438	0.047	-0.181325164841501	3.03652851854854e-16	c.p-ID
T13	C1	same_large-0.3	env-1.0	p-0.55	3.35618223567765	0.0669531188585607	0.062	-0.173664185223483	5.2345957600234e-15	nc-ID
T14	C1	same_large-0.3	env-1.0	p-0.55	2.45357490374986	0.117257546366365	0.215	-0.153707835838798	4.81821094154517e-12	c
T14	C1	same_large-0.3	env-1.0	p-0.55	2.45357490374986	0.117257546366365	0.217	-0.153707835838798	4.81821094154517e-12	c.p
T14	C1	same_large-0.3	env-1.0	p-0.55	19.9444823142573	7.97236954528852e-06	0	-0.394995007998263	1.14580192474183e-75	nc
T14	C1	same_large-0.3	env-1.0	p-0.55	0.0129248047684655	0.909485671355514	0.944	0.011322036273336	0.612831011310786	c-Tm
T14	C1	same_large-0.3	env-1.0	p-0.55	0.0129248047684655	0.909485671355514	0.936	0.011322036273336	0.612831011310786	c.p-Tm
T14	C1	same_large-0.3	env-1.0	p-0.55	0.89863328611938	0.343148441864022	0.422	-0.0921368717372712	3.68021393518537e-05	nc-Tm
T14	C1	same_large-0.3	env-1.0	p-0.55	0.0382173583860612	0.845007326802046	0.886	0.0194771381298951	0.383982364578763	c-ID
T14	C1	same_large-0.3	env-1.0	p-0.55	0.0382173583860612	0.845007326802046	0.885	0.0194771381298951	0.383982364578763	c.p-ID
T14	C1	same_large-0.3	env-1.0	p-0.55	0.054459789761358	0.815477046382035	0.853	-0.0231894444932362	0.299943521348293	nc-ID
T15	C1	same_large-0.3	env-1.0	p-0.55	2.63936419488214	0.104245255683368	0.084	0.150682226337927	1.25958422651065e-11	c
T15	C1	same_large-0.3	env-1.0	p-0.55	2.63936419488214	0.104245255683368	0.1	0.150682226337927	1.25958422651065e-11	c.p
T15	C1	same_large-0.3	env-1.0	p-0.55	1.0660361842965	0.301842497400155	0.324	-0.0971702605927898	1.34180571712079e-05	nc
T15	C1	same_large-0.3	env-1.0	p-0.55	2.31202369885471	0.128376815830809	0.103	0.141265776905421	2.21713917497806e-10	c-Tm
T15	C1	same_large-0.3	env-1.0	p-0.55	2.31202369885471	0.128376815830809	0.105	0.141265776905421	2.21713917497806e-10	c.p-Tm
T15	C1	same_large-0.3	env-1.0	p-0.55	1.20512232205414	0.27230028951057	0.25	-0.103218131466272	3.73644603779027e-06	nc-Tm
T15	C1	same_large-0.3	env-1.0	p-0.55	1.9978690760994	0.157520524500001	0.142	0.131511130117423	3.56224866285002e-09	c-ID
T15	C1	same_large-0.3	env-1.0	p-0.55	1.9978690760994	0.157520524500001	0.114	0.131511130117423	3.56224866285002e-09	c.p-ID
T15	C1	same_large-0.3	env-1.0	p-0.55	2.51476599085662	0.112784374419819	0.118	-0.148203994195844	2.72799301019809e-11	nc-ID
T16	C1	same_large-0.3	env-1.0	p-0.55	7.50154834188704	0.00616459717699353	0.003	0.254238148808995	7.11949745006754e-31	c
T16	C1	same_large-0.3	env-1.0	p-0.55	7.50154834188704	0.00616459717699353	0.008	0.254238148808995	7.11949745006754e-31	c.p
T16	C1	same_large-0.3	env-1.0	p-0.55	4.68298415572456	0.0304627862065409	0.044	0.202883800241137	5.04647077657905e-20	nc
T16	C1	same_large-0.3	env-1.0	p-0.55	6.30524304092072	0.0120381409658418	0.009	0.234341351254262	2.36091102728952e-26	c-Tm
T16	C1	same_large-0.3	env-1.0	p-0.55	6.30524304092072	0.0120381409658418	0.007	0.234341351254262	2.36091102728952e-26	c.p-Tm
T16	C1	same_large-0.3	env-1.0	p-0.55	1.99551095779606	0.157765851118573	0.2	0.133930373533488	1.82220719029243e-09	nc-Tm
T16	C1	same_large-0.3	env-1.0	p-0.55	5.70270895264998	0.0169387498589772	0.019	0.223447031108982	4.75198217180249e-24	c-ID
T16	C1	same_large-0.3	env-1.0	p-0.55	5.70270895264998	0.0169387498589772	0.011	0.223447031108982	4.75198217180249e-24	c.p-ID
T16	C1	same_large-0.3	env-1.0	p-0.55	0.514078730375051	0.473378515575664	0.516	0.0680848609961871	0.0023153832133498	nc-ID
T17	C1	same_large-0.3	env-1.0	p-0.55	9.79605701755262	0.00174886455304181	0.002	0.295598340547394	1.28561101182875e-41	c
T17	C1	same_large-0.3	env-1.0	p-0.55	9.79605701755262	0.00174886455304181	0	0.295598340547394	1.28561101182875e-41	c.p
T17	C1	same_large-0.3	env-1.0	p-0.55	34.2595016361864	4.82314835226777e-09	0	0.500509912916007	2.77015949717412e-127	nc
T17	C1	same_large-0.3	env-1.0	p-0.55	4.57317497100338	0.0324763221122842	0.017	0.20720536395306	7.7873914866686e-21	c-Tm
T17	C1	same_large-0.3	env-1.0	p-0.55	4.57317497100338	0.0324763221122842	0.025	0.20720536395306	7.7873914866686e-21	c.p-Tm
T17	C1	same_large-0.3	env-1.0	p-0.55	7.97697124823319	0.00473761387023525	0.002	0.268447111618989	2.34720951461414e-34	nc-Tm
T17	C1	same_large-0.3	env-1.0	p-0.55	4.00406672510476	0.0453906200774875	0.03	0.194378831285734	1.76713018740303e-18	c-ID
T17	C1	same_large-0.3	env-1.0	p-0.55	4.00406672510476	0.0453906200774875	0.032	0.194378831285734	1.76713018740303e-18	c.p-ID
T17	C1	same_large-0.3	env-1.0	p-0.55	5.7218648757605	0.0167549254427315	0.017	0.22891820505112	3.42665257182812e-25	nc-ID
T18	C1	same_large-0.3	env-1.0	p-0.55	10.2356024996841	0.00137755609158751	0.001	0.28278926979385	4.32470591101574e-38	c
T18	C1	same_large-0.3	env-1.0	p-0.55	10.2356024996841	0.00137755609158751	0.002	0.28278926979385	4.32470591101574e-38	c.p
T18	C1	same_large-0.3	env-1.0	p-0.55	125.171720125251	4.66756529896205e-29	0	0.720537914402826	1.66880539388165e-308	nc
T18	C1	same_large-0.3	env-1.0	p-0.55	0.975988154302859	0.323191277353263	0.32	0.0912350871591286	4.38627187053534e-05	c-Tm
T18	C1	same_large-0.3	env-1.0	p-0.55	0.975988154302859	0.323191277353263	0.34	0.0912350871591286	4.38627187053534e-05	c.p-Tm
T18	C1	same_large-0.3	env-1.0	p-0.55	2.27415908864273	0.131546458089492	0.145	0.1405962894517	2.6995594286248e-10	nc-Tm
T18	C1	same_large-0.3	env-1.0	p-0.55	1.2588555544566	0.261867829717282	0.253	0.103446434665199	3.55534605460984e-06	c-ID
T18	C1	same_large-0.3	env-1.0	p-0.55	1.2588555544566	0.261867829717282	0.223	0.103446434665199	3.55534605460984e-06	c.p-ID
T18	C1	same_large-0.3	env-1.0	p-0.55	0.843650056914777	0.358354935056683	0.368	0.0865424071544954	0.000106560567577008	nc-ID
T19	C1	same_large-0.3	env-1.0	p-0.55	6.04102068271689	0.0139772010239139	0.024	0.234171795106256	2.56953870310627e-26	c
T19	C1	same_large-0.3	env-1.0	p-0.55	6.04102068271689	0.0139772010239139	0.016	0.234171795106256	2.56953870310627e-26	c.p
T19	C1	same_large-0.3	env-1.0	p-0.55	13.9446698627972	0.000188270717733403	0.001	0.333764275205282	3.05297508354236e-53	nc
T19	C1	same_large-0.3	env-1.0	p-0.55	3.39469614479137	0.0654064132192669	0.084	0.177359391354953	1.34699041775893e-15	c-Tm
T19	C1	same_large-0.3	env-1.0	p-0.55	3.39469614479137	0.0654064132192669	0.104	0.177359391354953	1.34699041775893e-15	c.p-Tm
T19	C1	same_large-0.3	env-1.0	p-0.55	0.223890993328824	0.636091036415456	0.648	0.0447955068387337	0.0451698802716391	nc-Tm
T19	C1	same_large-0.3	env-1.0	p-0.55	3.29430328867049	0.0695205952047434	0.091	0.174687350109171	3.60524725020818e-15	c-ID
T19	C1	same_large-0.3	env-1.0	p-0.55	3.29430328867049	0.0695205952047434	0.086	0.174687350109171	3.60524725020818e-15	c.p-ID
T19	C1	same_large-0.3	env-1.0	p-0.55	0.0440052100835304	0.83384391956371	0.844	0.019752716614649	0.377289108578499	nc-ID
T20	C1	same_large-0.3	env-1.0	p-0.55	7.60960150632995	0.00580583130526276	0.006	0.267425458492207	4.24702194099544e-34	c
T20	C1	same_large-0.3	env-1.0	p-0.55	7.60960150632995	0.00580583130526276	0.008	0.267425458492207	4.24702194099544e-34	c.p
T20	C1	same_large-0.3	env-1.0	p-0.55	44.4236942899415	2.6446679583104e-11	0	0.563370796360286	6.93310909831044e-168	nc
T20	C1	same_large-0.3	env-1.0	p-0.55	2.94884314725266	0.085939056057321	0.11	0.171009291646139	1.36310991306961e-14	c-Tm
T20	C1	same_large-0.3	env-1.0	p-0.55	2.94884314725266	0.085939056057321	0.118	0.171009291646139	1.36310991306961e-14	c.p-Tm
T20	C1	same_large-0.3	env-1.0	p-0.55	9.03448675857634	0.00264933425625258	0.006	0.293196057697158	6.08867360202739e-41	nc-Tm
T20	C1	same_large-0.3	env-1.0	p-0.55	2.62200240568634	0.105391369192889	0.115	0.161565022304531	3.62983134291657e-13	c-ID
T20	C1	same_large-0.3	env-1.0	p-0.55	2.62200240568634	0.105391369192889	0.105	0.161565022304531	3.62983134291657e-13	c.p-ID
T20	C1	same_large-0.3	env-1.0	p-0.55	4.8878888189606	0.0270457389154985	0.021	0.218159869177588	5.64931229425001e-23	nc-ID
T21	C1	same_large-0.3	env-1.0	p-0.55	2.22374870014275	0.135902722580846	0.155	0.141842556721911	1.86985677611591e-10	c
T21	C1	same_large-0.3	env-1.0	p-0.55	2.22374870014275	0.135902722580846	0.143	0.141842556721911	1.86985677611591e-10	c.p
T21	C1	same_large-0.3	env-1.0	p-0.55	2.76883528906899	0.0961160750377564	0.118	0.159859664699215	6.4336089554942e-13	nc
T21	C1	same_large-0.3	env-1.0	p-0.55	0.97442835854653	0.323578236753787	0.334	0.0944177234578119	2.34419671609076e-05	c-Tm
T21	C1	same_large-0.3	env-1.0	p-0.55	0.97442835854653	0.323578236753787	0.347	0.0944177234578119	2.34419671609076e-05	c.p-Tm
T21	C1	same_large-0.3	env-1.0	p-0.55	0.100584135869288	0.751129771109055	0.753	0.0308010751627893	0.168533435528182	nc-Tm
T21	C1	same_large-0.3	env-1.0	p-0.55	0.753156048300855	0.385478843134794	0.411	0.0832026084583846	0.000195262805010043	c-ID
T21	C1	same_large-0.3	env-1.0	p-0.55	0.753156048300855	0.385478843134794	0.413	0.0832026084583846	0.000195262805010043	c.p-ID
T21	C1	same_large-0.3	env-1.0	p-0.55	0.00229854124599783	0.961761586637269	0.968	0.00463708601934691	0.8358159812976	nc-ID
T22	C1	same_large-0.3	env-1.0	p-0.55	1.67150076462316	0.196057639955229	0.196	0.126055429037169	1.54561290905712e-08	c
T22	C1	same_large-0.3	env-1.0	p-0.55	1.67150076462316	0.196057639955229	0.203	0.126055429037169	1.54561290905712e-08	c.p
T22	C1	same_large-0.3	env-1.0	p-0.55	0.016074047456391	0.899111781705519	0.887	0.0125516348670967	0.574799348235243	nc
T22	C1	same_large-0.3	env-1.0	p-0.55	1.08430639573677	0.297736179495419	0.291	0.101723007781585	5.16000520798067e-06	c-Tm
T22	C1	same_large-0.3	env-1.0	p-0.55	1.08430639573677	0.297736179495419	0.293	0.101723007781585	5.16000520798067e-06	c.p-Tm
T22	C1	same_large-0.3	env-1.0	p-0.55	0.67198845906238	0.412359197606761	0.398	-0.0806533676664408	0.000305540924847576	nc-Tm
T22	C1	same_large-0.3	env-1.0	p-0.55	1.25139393234162	0.263286410685092	0.266	0.109222623560091	9.7715288633441e-07	c-ID
T22	C1	same_large-0.3	env-1.0	p-0.55	1.25139393234162	0.263286410685092	0.251	0.109222623560091	9.7715288633441e-07	c.p-ID
T22	C1	same_large-0.3	env-1.0	p-0.55	0.222727159544754	0.636969770187491	0.614	-0.0466964339578422	0.0367832650145115	nc-ID
T23	C1	same_large-0.3	env-1.0	p-0.55	0.0039808097965602	0.949691923685123	0.952	-0.00600840199082846	0.788284966211589	c
T23	C1	same_large-0.3	env-1.0	p-0.55	0.0039808097965602	0.949691923685123	0.954	-0.00600840199082846	0.788284966211589	c.p
T23	C1	same_large-0.3	env-1.0	p-0.55	1.58338513274145	0.208273765510366	0.176	-0.11650613516473	1.74289787726289e-07	nc
T23	C1	same_large-0.3	env-1.0	p-0.55	0.00352360797177489	0.95266538315013	0.958	0.00565164174244585	0.800582657991396	c-Tm
T23	C1	same_large-0.3	env-1.0	p-0.55	0.00352360797177489	0.95266538315013	0.949	0.00565164174244585	0.800582657991396	c.p-Tm
T23	C1	same_large-0.3	env-1.0	p-0.55	0.225119449088413	0.63516653804824	0.605	-0.0443190220608083	0.0475081764552607	nc-Tm
T23	C1	same_large-0.3	env-1.0	p-0.55	0.017879188347529	0.89362945997743	0.893	0.0127288121079174	0.569412504709536	c-ID
T23	C1	same_large-0.3	env-1.0	p-0.55	0.017879188347529	0.89362945997743	0.883	0.0127288121079174	0.569412504709536	c.p-ID
T23	C1	same_large-0.3	env-1.0	p-0.55	0.0329571288739244	0.855942966967762	0.834	-0.016970967019382	0.44812487210671	nc-ID
T24	C1	same_large-0.3	env-1.0	p-0.55	2.71729443737626	0.0992661451677896	0.069	0.1558357411166	2.42299890405836e-12	c
T24	C1	same_large-0.3	env-1.0	p-0.55	2.71729443737626	0.0992661451677896	0.078	0.1558357411166	2.42299890405836e-12	c.p
T24	C1	same_large-0.3	env-1.0	p-0.55	3.64237034909785	0.0563266874726803	0.028	-0.18289193708038	1.66983454998591e-16	nc
T24	C1	same_large-0.3	env-1.0	p-0.55	4.33898921161181	0.0372490310186987	0.026	0.195560409881658	1.08869009014843e-18	c-Tm
T24	C1	same_large-0.3	env-1.0	p-0.55	4.33898921161181	0.0372490310186987	0.02	0.195560409881658	1.08869009014843e-18	c.p-Tm
T24	C1	same_large-0.3	env-1.0	p-0.55	0.211996307184125	0.645207198360237	0.599	-0.044910327802497	0.0446211379506394	nc-Tm
T24	C1	same_large-0.3	env-1.0	p-0.55	3.51674171950207	0.0607517702303855	0.052	0.176703501863453	1.71766808356025e-15	c-ID
T24	C1	same_large-0.3	env-1.0	p-0.55	3.51674171950207	0.0607517702303855	0.045	0.176703501863453	1.71766808356025e-15	c.p-ID
T24	C1	same_large-0.3	env-1.0	p-0.55	0.943005252231098	0.33150616423331	0.262	-0.094269569517859	2.41463924183871e-05	nc-ID
T25	C1	same_large-0.3	env-1.0	p-0.55	0.0549576011480915	0.814650879016089	0.842	-0.0238253087526562	0.286882611507842	c
T25	C1	same_large-0.3	env-1.0	p-0.55	0.0549576011480915	0.814650879016089	0.855	-0.0238253087526562	0.286882611507842	c.p
T25	C1	same_large-0.3	env-1.0	p-0.55	10.0971122655063	0.00148501846363592	0.003	-0.313049789887205	1.01215532957865e-46	nc
