rep,env,V1,Qx_random,Qx_strat,p_random,p_strat,REP
M161,env-0.0,Tm-nc,0.896950321397678,3.57281943913895,0.343600760348477,0.0587325110827491,M161
M162,env-0.0,c,0.0017914819339767,0.0237297626096941,0.966238897408741,0.877574508574662,M162
M162,env-0.0,c.p,0.0017914819339767,0.0237297626096941,0.966238897408741,0.877574508574662,M162
M162,env-0.0,nc,4.98505455830895,3.84321166234217,0.0255671788730306,0.0499477600623584,M162
M162,env-0.0,Tm-c,0.0226679352001321,0.0173312660615626,0.880323808346718,0.895262506623431,M162
M162,env-0.0,Tm-c.p,0.0226679352001321,0.0173312660615626,0.880323808346718,0.895262506623431,M162
M162,env-0.0,Tm-nc,2.62956135370735,2.23048233836802,0.104890687884359,0.135311600753126,M162
M163,env-0.0,c,2.99168347426047,4.5911068295984,0.0836931188943791,0.0321382540107102,M163
M163,env-0.0,c.p,2.99168347426047,4.5911068295984,0.0836931188943791,0.0321382540107102,M163
M163,env-0.0,nc,0.0963632186425671,2.63021696920859,0.756238351042257,0.10484738494414,M163
M163,env-0.0,Tm-c,2.81574100757348,6.45746468325749,0.0933437829399479,0.011048717820663,M163
M163,env-0.0,Tm-c.p,2.81574100757348,6.45746468325749,0.0933437829399479,0.011048717820663,M163
M163,env-0.0,Tm-nc,0.0334848403366231,0.811359343355821,0.854806936444663,0.367718665394272,M163
M164,env-0.0,c,0.0155786245872546,0.295426912784646,0.900670518263954,0.586763641921963,M164
M164,env-0.0,c.p,0.0155786245872546,0.295426912784646,0.900670518263954,0.586763641921963,M164
M164,env-0.0,nc,1.29684664436813,0.199855559406792,0.254790024620456,0.654837459564162,M164
M164,env-0.0,Tm-c,0.028552202589694,0.110402490328442,0.865817115774835,0.739686370827078,M164
M164,env-0.0,Tm-c.p,0.028552202589694,0.110402490328442,0.865817115774835,0.739686370827078,M164
M164,env-0.0,Tm-nc,0.271823601885121,0.0271752348337171,0.602111099884865,0.86906273482698,M164
M165,env-0.0,c,0.202354044654317,0.186960204401384,0.652827401116455,0.665458747627172,M165
M165,env-0.0,c.p,0.202354044654317,0.186960204401384,0.652827401116455,0.665458747627172,M165
M165,env-0.0,nc,0.238949507715736,1.28088553400235,0.624965867184023,0.257734450151505,M165
M165,env-0.0,Tm-c,0.000181780629472079,0.749085392860951,0.989242763781699,0.38676595536995,M165
M165,env-0.0,Tm-c.p,0.000181780629472079,0.749085392860951,0.989242763781699,0.38676595536995,M165
M165,env-0.0,Tm-nc,0.107112013552268,0.183886994839376,0.743456331501627,0.668053881381288,M165
M166,env-0.0,c,3.4314152614682,0.187837550133071,0.0639672627012728,0.664722532850425,M166
M166,env-0.0,c.p,3.4314152614682,0.187837550133071,0.0639672627012728,0.664722532850425,M166
M166,env-0.0,nc,0.0344516698490499,7.31478508713632,0.852749348146087,0.0068389577495458,M166
M166,env-0.0,Tm-c,3.06411675488539,0.0488613650025478,0.0800386482894129,0.825056561514601,M166
M166,env-0.0,Tm-c.p,3.06411675488539,0.0488613650025478,0.0800386482894129,0.825056561514601,M166
M166,env-0.0,Tm-nc,0.51239436955498,0.170603077564872,0.474104184818898,0.679576388857298,M166
M167,env-0.0,c,0.0743840082217768,1.31587002447401,0.785057452446236,0.251334599351246,M167
M167,env-0.0,c.p,0.0743840082217768,1.31587002447401,0.785057452446236,0.251334599351246,M167
M167,env-0.0,nc,0.806184826436331,1.66199597991735,0.369250617366541,0.197334046023035,M167
M167,env-0.0,Tm-c,0.449246235209164,0.946822893434954,0.502693122729639,0.330529323052771,M167
M167,env-0.0,Tm-c.p,0.449246235209164,0.946822893434954,0.502693122729639,0.330529323052771,M167
M167,env-0.0,Tm-nc,4.24223517219373,0.054918913681329,0.0394302231985727,0.814714942895661,M167
M168,env-0.0,c,0.964160929315735,0.876596765690787,0.326140756399665,0.349135495131819,M168
M168,env-0.0,c.p,0.964160929315735,0.876596765690787,0.326140756399665,0.349135495131819,M168
M168,env-0.0,nc,1.55098149243228,2.10427516393752,0.212990604494637,0.146887932935972,M168
M168,env-0.0,Tm-c,2.40013985367862,0.852513169933985,0.121324403513087,0.355842345082216,M168
M168,env-0.0,Tm-c.p,2.40013985367862,0.852513169933985,0.121324403513087,0.355842345082216,M168
M168,env-0.0,Tm-nc,1.1232155021953,1.38964213248643,0.289227125239767,0.238465544170366,M168
M169,env-0.0,c,2.60170124613392,2.682708951928,0.106749070815501,0.10144303099241,M169
M169,env-0.0,c.p,2.60170124613392,2.682708951928,0.106749070815501,0.10144303099241,M169
M169,env-0.0,nc,1.71190167420763,0.329395113466031,0.190738823787576,0.566015484434496,M169
M169,env-0.0,Tm-c,3.84785975473259,1.81125209944909,0.0498095119873336,0.178358101751918,M169
M169,env-0.0,Tm-c.p,3.84785975473259,1.81125209944909,0.0498095119873336,0.178358101751918,M169
M169,env-0.0,Tm-nc,0.0028335841795299,1.33119026416417,0.957547520775658,0.248593578918839,M169
M170,env-0.0,c,0.712945210218061,0.180433713692099,0.398467803974788,0.671000778525547,M170
M170,env-0.0,c.p,0.712945210218061,0.180433713692099,0.398467803974788,0.671000778525547,M170
M170,env-0.0,nc,9.06637337186243,0.907113297284386,0.00260352916858239,0.340881507813976,M170
M170,env-0.0,Tm-c,0.740745132154496,0.0404801592867874,0.389422290236549,0.840544680047034,M170
M170,env-0.0,Tm-c.p,0.740745132154496,0.0404801592867874,0.389422290236549,0.840544680047034,M170
M170,env-0.0,Tm-nc,7.12181717578357,2.23520899392449,0.00761514820875812,0.134898383311237,M170
M171,env-0.0,c,0.549609825106056,0.042823807989631,0.458477163205849,0.836057388145586,M171
M171,env-0.0,c.p,0.549609825106056,0.042823807989631,0.458477163205849,0.836057388145586,M171
M171,env-0.0,nc,2.73859340454147,0.287780483218031,0.0979509512884944,0.591646372006611,M171
M171,env-0.0,Tm-c,0.1550170635424,0.00160358054532026,0.693786249859888,0.968057464051045,M171
M171,env-0.0,Tm-c.p,0.1550170635424,0.00160358054532026,0.693786249859888,0.968057464051045,M171
M171,env-0.0,Tm-nc,5.63035964763615,0.499058974863135,0.0176520094651345,0.479913892514978,M171
M172,env-0.0,c,2.91968952881725,1.8074424520823,0.087504699024615,0.178815336584321,M172
M172,env-0.0,c.p,2.91968952881725,1.8074424520823,0.087504699024615,0.178815336584321,M172
M172,env-0.0,nc,0.839485074458005,0.015736645956921,0.359544081305128,0.900170640077007,M172
M172,env-0.0,Tm-c,2.04743269832041,1.9090289542735,0.152463095068054,0.167071163886129,M172
M172,env-0.0,Tm-c.p,2.04743269832041,1.9090289542735,0.152463095068054,0.167071163886129,M172
M172,env-0.0,Tm-nc,0.0994276263340859,0.469564529768519,0.75251758891188,0.49318757343926,M172
M173,env-0.0,c,0.504898966550374,0.0269734115207135,0.477355431578812,0.869545487009479,M173
M173,env-0.0,c.p,0.504898966550374,0.0269734115207135,0.477355431578812,0.869545487009479,M173
M173,env-0.0,nc,0.393821874312,0.399769018703423,0.530297272588571,0.527208569319547,M173
M173,env-0.0,Tm-c,0.629582074016594,0.0973023764966269,0.427508653320656,0.75509122323032,M173
M173,env-0.0,Tm-c.p,0.629582074016594,0.0973023764966269,0.427508653320656,0.75509122323032,M173
M173,env-0.0,Tm-nc,0.27094363487197,1.17230710002654,0.602699475427476,0.278927700229617,M173
M174,env-0.0,c,0.0951945449980889,1.70196932675045,0.757674410662058,0.192030633390138,M174
M174,env-0.0,c.p,0.0951945449980889,1.70196932675045,0.757674410662058,0.192030633390138,M174
M174,env-0.0,nc,0.0856834203124544,3.72874705800627,0.769738241942402,0.0534834988581387,M174
M174,env-0.0,Tm-c,8.77778051160178e-05,1.55231310649317,0.992524744064203,0.212794288343214,M174
M174,env-0.0,Tm-c.p,8.77778051160178e-05,1.55231310649317,0.992524744064203,0.212794288343214,M174
M174,env-0.0,Tm-nc,0.580269010725685,1.32661235154073,0.446206896635751,0.24940877924863,M174
M175,env-0.0,c,0.878085766843064,3.55245753604959,0.348726508928591,0.0594573288125903,M175
M175,env-0.0,c.p,0.878085766843064,3.55245753604959,0.348726508928591,0.0594573288125903,M175
M175,env-0.0,nc,0.333415079080549,0.18710980368191,0.563655051738323,0.665333068256087,M175
M175,env-0.0,Tm-c,0.651128743294119,2.81775844395275,0.419709413262957,0.0932265130843269,M175
M175,env-0.0,Tm-c.p,0.651128743294119,2.81775844395275,0.419709413262957,0.0932265130843269,M175
M175,env-0.0,Tm-nc,0.0221689757199633,0.0566713957235985,0.881638461596559,0.811836460766502,M175
M176,env-0.0,c,1.28506838342212,1.87992495529072,0.256958777806389,0.170342677302694,M176
M176,env-0.0,c.p,1.28506838342212,1.87992495529072,0.256958777806389,0.170342677302694,M176
M176,env-0.0,nc,2.60151461127576,0.216939119934086,0.106761641239299,0.641382118196582,M176
M176,env-0.0,Tm-c,1.16099902062775,1.85010833005815,0.281258448683294,0.173770795458928,M176
M176,env-0.0,Tm-c.p,1.16099902062775,1.85010833005815,0.281258448683294,0.173770795458928,M176
M176,env-0.0,Tm-nc,1.49664642760189,1.1210349754738,0.221188085681421,0.289695706078218,M176
M177,env-0.0,c,0.122799966870906,0.332726177736386,0.726017319315268,0.564058208209186,M177
M177,env-0.0,c.p,0.122799966870906,0.332726177736386,0.726017319315268,0.564058208209186,M177
M177,env-0.0,nc,3.46704860006894,0.00280503177821634,0.0626029161177613,0.957761746013867,M177
M177,env-0.0,Tm-c,0.0772463768400093,0.00695412041970033,0.781064309940757,0.933540351168079,M177
M177,env-0.0,Tm-c.p,0.0772463768400093,0.00695412041970033,0.781064309940757,0.933540351168079,M177
M177,env-0.0,Tm-nc,1.47822504674797,0.0872092925733593,0.224052436815909,0.767755401391089,M177
M178,env-0.0,c,0.0340887218597187,0.0736808840746478,0.853518223688858,0.786050926146145,M178
M178,env-0.0,c.p,0.0340887218597187,0.0736808840746478,0.853518223688858,0.786050926146145,M178
M178,env-0.0,nc,0.0735098031331146,1.67694671720723,0.786293422705006,0.195330656469362,M178
M178,env-0.0,Tm-c,0.473436726160624,0.117556461635191,0.491410348027135,0.731699964839415,M178
M178,env-0.0,Tm-c.p,0.473436726160624,0.117556461635191,0.491410348027135,0.731699964839415,M178
M178,env-0.0,Tm-nc,0.191181167691491,0.503114342442806,0.661935354842079,0.47813489416335,M178
M179,env-0.0,c,1.71879323347069,1.14542916960065,0.189848456434505,0.284508032668518,M179
M179,env-0.0,c.p,1.71879323347069,1.14542916960065,0.189848456434505,0.284508032668518,M179
M179,env-0.0,nc,0.549666305602594,4.17407516811396,0.458454073532894,0.041046959099653,M179
M179,env-0.0,Tm-c,2.62090393099474,1.686353871271,0.105464346487393,0.194082307352978,M179
M179,env-0.0,Tm-c.p,2.62090393099474,1.686353871271,0.105464346487393,0.194082307352978,M179
M179,env-0.0,Tm-nc,1.35273292259152,0.966186177979997,0.244800911275261,0.325633180426399,M179
M180,env-0.0,c,4.36654097448074,0.00686850592670015,0.0366513197166003,0.93394977996794,M180
M180,env-0.0,c.p,4.36654097448074,0.00686850592670015,0.0366513197166003,0.93394977996794,M180
M180,env-0.0,nc,5.04308266790054,0.0639160967117358,0.0247244549673877,0.800410148036871,M180
M180,env-0.0,Tm-c,3.65281278736025,0.81485871715437,0.0559746042664647,0.366687657311739,M180
M180,env-0.0,Tm-c.p,3.65281278736025,0.81485871715437,0.0559746042664647,0.366687657311739,M180
M180,env-0.0,Tm-nc,1.16146265210764,0.0311011284944614,0.281162405701549,0.860014960718853,M180
M181,env-0.0,c,4.37426550534641,0.080993210117228,0.0364855516567864,0.775955928373882,M181
M181,env-0.0,c.p,4.37426550534641,0.080993210117228,0.0364855516567864,0.775955928373882,M181
M181,env-0.0,nc,1.2316192997193,3.14699004833289,0.267092353829658,0.076067157539943,M181
M181,env-0.0,Tm-c,2.55092869311125,0.144702731471246,0.110229444594978,0.70364990821959,M181
M181,env-0.0,Tm-c.p,2.55092869311125,0.144702731471246,0.110229444594978,0.70364990821959,M181
M181,env-0.0,Tm-nc,0.223919930252338,3.439441041468,0.636069223705459,0.0636572255968941,M181
M182,env-0.0,c,0.0101888688666819,0.126439759302325,0.919598147774405,0.722152361222349,M182
M182,env-0.0,c.p,0.0101888688666819,0.126439759302325,0.919598147774405,0.722152361222349,M182
M182,env-0.0,nc,1.56358075688339,2.52810391580959,0.211141697877449,0.111834527474405,M182
M182,env-0.0,Tm-c,0.236115701279402,0.151074951088861,0.627025744509347,0.697510205922608,M182
M182,env-0.0,Tm-c.p,0.236115701279402,0.151074951088861,0.627025744509347,0.697510205922608,M182
M182,env-0.0,Tm-nc,1.32641900938518,0.436313554907102,0.249443280210932,0.508907133220596,M182
M183,env-0.0,c,2.85083492665124,0.901406615518102,0.091326496824556,0.342404825660062,M183
M183,env-0.0,c.p,2.85083492665124,0.901406615518102,0.091326496824556,0.342404825660062,M183
M183,env-0.0,nc,0.233270696659746,3.29426182401312,0.629109190044975,0.0695223505532556,M183
M183,env-0.0,Tm-c,2.68827198825705,0.0536398948100514,0.101089389177722,0.816846469095567,M183
M183,env-0.0,Tm-c.p,2.68827198825705,0.0536398948100514,0.101089389177722,0.816846469095567,M183
M183,env-0.0,Tm-nc,2.84508599836856,0.08300753914055,0.0916536894690304,0.773262316245323,M183
M184,env-0.0,c,1.31053096458867,0.464726674619367,0.252298543839982,0.495423200874636,M184
M184,env-0.0,c.p,1.31053096458867,0.464726674619367,0.252298543839982,0.495423200874636,M184
M184,env-0.0,nc,2.28356819710235,0.0624216978068706,0.130750754345567,0.802708496807982,M184
M184,env-0.0,Tm-c,2.39079748309872,0.0683323898009005,0.12205135164938,0.793780473321478,M184
M184,env-0.0,Tm-c.p,2.39079748309872,0.0683323898009005,0.12205135164938,0.793780473321478,M184
M184,env-0.0,Tm-nc,6.73969117446967,0.150133580386559,0.00942909465524916,0.698407736790799,M184
M185,env-0.0,c,0.127711381134152,0.983889887116716,0.720816859723584,0.321240338906452,M185
M185,env-0.0,c.p,0.127711381134152,0.983889887116716,0.720816859723584,0.321240338906452,M185
M185,env-0.0,nc,4.75384120344892,1.99817805387909,0.0292329698519466,0.157488412178183,M185
M185,env-0.0,Tm-c,0.757108555744774,0.639572842013348,0.384234910184453,0.423865519583704,M185
M185,env-0.0,Tm-c.p,0.757108555744774,0.639572842013348,0.384234910184453,0.423865519583704,M185
M185,env-0.0,Tm-nc,1.61964104936638,0.507872350556703,0.203141845380246,0.47606135259137,M185
M186,env-0.0,c,0.616994943677736,0.0690788104665991,0.432166180595513,0.792682782334499,M186
M186,env-0.0,c.p,0.616994943677736,0.0690788104665991,0.432166180595513,0.792682782334499,M186
M186,env-0.0,nc,1.32521434211022,0.00935791940991664,0.249658379034229,0.922935780280073,M186
M186,env-0.0,Tm-c,0.539209003115584,0.157274565168911,0.462760726168583,0.691678255295654,M186
M186,env-0.0,Tm-c.p,0.539209003115584,0.157274565168911,0.462760726168583,0.691678255295654,M186
M186,env-0.0,Tm-nc,1.86234485720645,0.125840528151159,0.17235441390445,0.722784317651879,M186
M187,env-0.0,c,0.0043632224555106,2.03760593852387,0.947334281847337,0.153450990697187,M187
M187,env-0.0,c.p,0.0043632224555106,2.03760593852387,0.947334281847337,0.153450990697187,M187
M187,env-0.0,nc,0.0778111816722987,0.272529729605252,0.780285838660244,0.601639834458128,M187
M187,env-0.0,Tm-c,0.00181020081778775,5.38786978972763,0.966063079664123,0.0202772101860716,M187
M187,env-0.0,Tm-c.p,0.00181020081778775,5.38786978972763,0.966063079664123,0.0202772101860716,M187
M187,env-0.0,Tm-nc,1.7116085230553,0.138009220812438,0.190776805799066,0.710268192014471,M187
M188,env-0.0,c,7.19521841651962,0.0744502858571922,0.00730980931099493,0.784964066591836,M188
M188,env-0.0,c.p,7.19521841651962,0.0744502858571922,0.00730980931099493,0.784964066591836,M188
M188,env-0.0,nc,2.18060010930412,7.39233590404187,0.13975995682675,0.00655023676416689,M188
M188,env-0.0,Tm-c,7.48586589873684,0.261518057606403,0.00621851583486363,0.609079141954759,M188
M188,env-0.0,Tm-c.p,7.48586589873684,0.261518057606403,0.00621851583486363,0.609079141954759,M188
M188,env-0.0,Tm-nc,3.99749535631725,0.681145338970363,0.0455679309144055,0.409192609600454,M188
M189,env-0.0,c,0.178557324575646,0.357374571051019,0.672615995556289,0.549967959312727,M189
M189,env-0.0,c.p,0.178557324575646,0.357374571051019,0.672615995556289,0.549967959312727,M189
M189,env-0.0,nc,0.340987466306559,0.0252356014426943,0.559259791502631,0.873781403056094,M189
M189,env-0.0,Tm-c,0.330352243456053,1.20487448560624,0.565451747950027,0.272349597799091,M189
M189,env-0.0,Tm-c.p,0.330352243456053,1.20487448560624,0.565451747950027,0.272349597799091,M189
M189,env-0.0,Tm-nc,0.904805307201142,1.54505781866537,0.341496491028826,0.213866526281267,M189
M190,env-0.0,c,0.00498512312260621,0.565499503762609,0.943711809105459,0.452052856603738,M190
M190,env-0.0,c.p,0.00498512312260621,0.565499503762609,0.943711809105459,0.452052856603738,M190
M190,env-0.0,nc,2.11187036072493,0.00446564284375638,0.146160580665741,0.946720650154914,M190
M190,env-0.0,Tm-c,0.0677806021961748,0.787667483800561,0.794596059518826,0.374806360324908,M190
M190,env-0.0,Tm-c.p,0.0677806021961748,0.787667483800561,0.794596059518826,0.374806360324908,M190
M190,env-0.0,Tm-nc,3.07729349567896,0.0486426337580025,0.0793925398513144,0.825442251705971,M190
M191,env-0.0,c,1.01741821831991,0.352179087142188,0.313132198760761,0.552882186178456,M191
M191,env-0.0,c.p,1.01741821831991,0.352179087142188,0.313132198760761,0.552882186178456,M191
M191,env-0.0,nc,0.957175497462881,9.49900794349675,0.327899536573988,0.00205583020863925,M191
M191,env-0.0,Tm-c,0.576536041596587,0.0883453244183481,0.447673294121483,0.766291367085849,M191
M191,env-0.0,Tm-c.p,0.576536041596587,0.0883453244183481,0.447673294121483,0.766291367085849,M191
M191,env-0.0,Tm-nc,0.676719726697987,15.2610568290894,0.41071856808674,9.36270482711568e-05,M191
M192,env-0.0,c,0.490509502398296,1.11304182866386,0.483700115107726,0.291421677092964,M192
M192,env-0.0,c.p,0.490509502398296,1.11304182866386,0.483700115107726,0.291421677092964,M192
M192,env-0.0,nc,0.0630528509073878,6.40758425648569,0.801734269790635,0.0113633912935955,M192
M192,env-0.0,Tm-c,0.651106910502008,0.71442043238581,0.419717207993609,0.397980229778143,M192
M192,env-0.0,Tm-c.p,0.651106910502008,0.71442043238581,0.419717207993609,0.397980229778143,M192
M192,env-0.0,Tm-nc,0.00839490414470791,1.95076628111616,0.926997013216228,0.16250430056783,M192
M193,env-0.0,c,0.764980704196035,0.790561828830688,0.38177430459723,0.373930294863991,M193
M193,env-0.0,c.p,0.764980704196035,0.790561828830688,0.38177430459723,0.373930294863991,M193
M193,env-0.0,nc,0.142467746382556,6.26961187027106,0.705839959506888,0.0122826045332237,M193
M193,env-0.0,Tm-c,0.0630024170712747,1.17128123345362,0.801811926735136,0.279138137874077,M193
M193,env-0.0,Tm-c.p,0.0630024170712747,1.17128123345362,0.801811926735136,0.279138137874077,M193
M193,env-0.0,Tm-nc,0.0155593495316871,2.07666768243133,0.900731668027798,0.149566384210121,M193
M194,env-0.0,c,2.01724596487919,0.124760749082725,0.155520988664086,0.723927355832716,M194
M194,env-0.0,c.p,2.01724596487919,0.124760749082725,0.155520988664086,0.723927355832716,M194
M194,env-0.0,nc,3.11983798241799,0.333796913030282,0.0773444734717608,0.563431835347074,M194
M194,env-0.0,Tm-c,2.46191386621293,0.00205809153895613,0.116636588628751,0.963815426679097,M194
M194,env-0.0,Tm-c.p,2.46191386621293,0.00205809153895613,0.116636588628751,0.963815426679097,M194
M194,env-0.0,Tm-nc,0.601238587350994,0.628780760731286,0.438105838748314,0.427802891815686,M194
M195,env-0.0,c,0.163278076164586,1.78541855339981,0.686156230207736,0.181485364524406,M195
M195,env-0.0,c.p,0.163278076164586,1.78541855339981,0.686156230207736,0.181485364524406,M195
M195,env-0.0,nc,0.284998533083382,1.41885953822654,0.59344356089094,0.233591208705116,M195
M195,env-0.0,Tm-c,0.00317233161672716,1.15610177768201,0.955084133864776,0.28227546697763,M195
M195,env-0.0,Tm-c.p,0.00317233161672716,1.15610177768201,0.955084133864776,0.28227546697763,M195
M195,env-0.0,Tm-nc,0.794074579174649,2.97053258055778,0.372870898970331,0.0847939345897506,M195
M196,env-0.0,c,0.207909098194562,0.496481966281243,0.648411190668307,0.481050007782905,M196
M196,env-0.0,c.p,0.207909098194562,0.496481966281243,0.648411190668307,0.481050007782905,M196
M196,env-0.0,nc,1.08661650537227,0.0497343711431182,0.297222099592559,0.823526133881297,M196
M196,env-0.0,Tm-c,0.0854481215704295,0.757355874424376,0.770045709554487,0.384157263742377,M196
M196,env-0.0,Tm-c.p,0.0854481215704295,0.757355874424376,0.770045709554487,0.384157263742377,M196
M196,env-0.0,Tm-nc,3.583539420473,0.66932348044408,0.058354693487849,0.41328757198522,M196
M197,env-0.0,c,0.478322362008187,0.0159772104438456,0.4891832019491,0.899414517997271,M197
M197,env-0.0,c.p,0.478322362008187,0.0159772104438456,0.4891832019491,0.899414517997271,M197
M197,env-0.0,nc,0.101701828096954,0.784020301972536,0.749796853593002,0.375914401788964,M197
M197,env-0.0,Tm-c,0.986875668068276,0.0265297408313895,0.32050718927518,0.87061328939359,M197
M197,env-0.0,Tm-c.p,0.986875668068276,0.0265297408313895,0.32050718927518,0.87061328939359,M197
M197,env-0.0,Tm-nc,0.0236726143460264,3.2159420816906,0.877720854783433,0.0729242013862762,M197
M198,env-0.0,c,6.90820554737931e-07,6.05508102289493,0.999336833412307,0.0138663392344121,M198
M198,env-0.0,c.p,6.90820554737931e-07,6.05508102289493,0.999336833412307,0.0138663392344121,M198
M198,env-0.0,nc,0.763012033602053,2.52905510568907,0.382387555113952,0.111767126694112,M198
M198,env-0.0,Tm-c,0.00525949463709943,4.82591389336408,0.942186200984202,0.0280349989173023,M198
M198,env-0.0,Tm-c.p,0.00525949463709943,4.82591389336408,0.942186200984202,0.0280349989173023,M198
M198,env-0.0,Tm-nc,0.550159791599895,1.04794711523552,0.458252410728587,0.305980358806074,M198
M199,env-0.0,c,1.13338727703555,0.0084722757929242,0.287053978215344,0.926662313386694,M199
M199,env-0.0,c.p,1.13338727703555,0.0084722757929242,0.287053978215344,0.926662313386694,M199
M199,env-0.0,nc,0.0356646675419553,0.385322684896693,0.850209666513026,0.534768301410531,M199
M199,env-0.0,Tm-c,2.1533993144616,0.00663020549989732,0.142254625078733,0.935103114034172,M199
M199,env-0.0,Tm-c.p,2.1533993144616,0.00663020549989732,0.142254625078733,0.935103114034172,M199
M199,env-0.0,Tm-nc,0.589002470600587,1.45790811364139,0.442805116582293,0.227263255220266,M199
M200,env-0.0,c,1.18049994062663,1.27480466410407,0.277254241089604,0.258867259620273,M200
M200,env-0.0,c.p,1.18049994062663,1.27480466410407,0.277254241089604,0.258867259620273,M200
M200,env-0.0,nc,1.8757564217459,0.380265466814125,0.170817242951418,0.537461197251512,M200
M200,env-0.0,Tm-c,0.783409042416127,1.98606433513015,0.376100557032844,0.158752996767722,M200
M200,env-0.0,Tm-c.p,0.783409042416127,1.98606433513015,0.376100557032844,0.158752996767722,M200
M200,env-0.0,Tm-nc,2.43870934781002,1.26957460609337,0.11837358616653,0.259846498670002,M200
M201,env-0.0,c,0.753459028086923,2.391815335378,0.38538328692529,0.121971916699216,M201
M201,env-0.0,c.p,0.753459028086923,2.391815335378,0.38538328692529,0.121971916699216,M201
M201,env-0.0,nc,1.00745793839845,0.32123437361843,0.315512609428564,0.57086677426803,M201
M201,env-0.0,Tm-c,0.451516830662861,3.04256891023387,0.501615514481218,0.081107470074441,M201
M201,env-0.0,Tm-c.p,0.451516830662861,3.04256891023387,0.501615514481218,0.081107470074441,M201
M201,env-0.0,Tm-nc,0.815619090901127,0.0491975498386701,0.36646416227995,0.824465525846575,M201
M202,env-0.0,c,3.77003437635472e-06,3.15471685183034,0.998450782323116,0.0757078244422667,M202
M202,env-0.0,c.p,3.77003437635472e-06,3.15471685183034,0.998450782323116,0.0757078244422667,M202
M202,env-0.0,nc,0.0416631088385759,0.0046781529693773,0.838263296627159,0.945469590338476,M202
M202,env-0.0,Tm-c,0.062232880566045,4.67206038564525,0.803000964922043,0.0306571272246608,M202
M202,env-0.0,Tm-c.p,0.062232880566045,4.67206038564525,0.803000964922043,0.0306571272246608,M202
M202,env-0.0,Tm-nc,0.00495718920859945,0.0939729332137076,0.94386947367578,0.759185878309084,M202
M203,env-0.0,c,0.00455480831300229,0.141880891191118,0.946192164052764,0.706418265818546,M203
M203,env-0.0,c.p,0.00455480831300229,0.141880891191118,0.946192164052764,0.706418265818546,M203
M203,env-0.0,nc,0.00929408128494405,0.0048900455140474,0.923198273445098,0.944250282089607,M203
M203,env-0.0,Tm-c,0.534184707566316,0.034949473550877,0.464852815412981,0.851701574192727,M203
M203,env-0.0,Tm-c.p,0.534184707566316,0.034949473550877,0.464852815412981,0.851701574192727,M203
M203,env-0.0,Tm-nc,0.0734446442632345,0.610257180383576,0.786385860989003,0.434690993619329,M203
M204,env-0.0,c,0.760587583421633,0.810052538215056,0.383144702465991,0.368104718211528,M204
M204,env-0.0,c.p,0.760587583421633,0.810052538215056,0.383144702465991,0.368104718211528,M204
M204,env-0.0,nc,0.148234609599378,2.93671866504561,0.700228169402861,0.0865864652987908,M204
M204,env-0.0,Tm-c,0.896686946759571,2.301745088125,0.343671618532212,0.129228736489217,M204
M204,env-0.0,Tm-c.p,0.896686946759571,2.301745088125,0.343671618532212,0.129228736489217,M204
M204,env-0.0,Tm-nc,0.128084987693274,8.20004043724979,0.720425911038531,0.00418894561086451,M204
M205,env-0.0,c,0.332218229299225,3.11602599969093,0.564355824460097,0.0775256397947129,M205
M205,env-0.0,c.p,0.332218229299225,3.11602599969093,0.564355824460097,0.0775256397947129,M205
M205,env-0.0,nc,0.0941914639189643,3.677283545744,0.758914709837975,0.0551586471275372,M205
M205,env-0.0,Tm-c,0.545746937911115,3.59248055511625,0.460060719228314,0.0580415451886589,M205
M205,env-0.0,Tm-c.p,0.545746937911115,3.59248055511625,0.460060719228314,0.0580415451886589,M205
M205,env-0.0,Tm-nc,1.42088356675152,4.41784946855124,0.233258027075772,0.0355648324853531,M205
M206,env-0.0,c,1.38980135917743,0.359456717104183,0.238438648165996,0.54880811580461,M206
M206,env-0.0,c.p,1.38980135917743,0.359456717104183,0.238438648165996,0.54880811580461,M206
M206,env-0.0,nc,1.64770641540737,0.936824839362253,0.199271387896069,0.333095751669412,M206
M206,env-0.0,Tm-c,0.0616775350590389,0.271695793642011,0.803863908008749,0.602196481534294,M206
M206,env-0.0,Tm-c.p,0.0616775350590389,0.271695793642011,0.803863908008749,0.602196481534294,M206
M206,env-0.0,Tm-nc,0.0930688156443738,6.38337068025847,0.760311452811649,0.0115194456532911,M206
M207,env-0.0,c,2.89660328503755,0.595053774115957,0.0887664224484461,0.440471482797339,M207
M207,env-0.0,c.p,2.89660328503755,0.595053774115957,0.0887664224484461,0.440471482797339,M207
M207,env-0.0,nc,0.371014223197215,1.73696062660103,0.5424519480166,0.187524396677294,M207
M207,env-0.0,Tm-c,2.87451464825865,0.29272613449779,0.0899921032032004,0.588478832244782,M207
M207,env-0.0,Tm-c.p,2.87451464825865,0.29272613449779,0.0899921032032004,0.588478832244782,M207
M207,env-0.0,Tm-nc,4.48658837283438,2.01853465947713,0.0341617875725142,0.155389031794921,M207
M208,env-0.0,c,0.310545943153091,0.00760314891570743,0.577345365913502,0.930515689161044,M208
M208,env-0.0,c.p,0.310545943153091,0.00760314891570743,0.577345365913502,0.930515689161044,M208
M208,env-0.0,nc,0.000240039865482011,0.00978539106972941,0.987638693513771,0.921200887423225,M208
