rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
C52	C1	h2-0.0	p-0.50	env_1.0			1	True
C53	C1	h2-0.0	p-0.50	env_1.0	27.8311936914955	1.32374532871554e-07	0	c
C53	C1	h2-0.0	p-0.50	env_1.0	27.8311936914955	1.32374532871554e-07	0	c.p
C53	C1	h2-0.0	p-0.50	env_1.0	152.32918721509	5.36883547181595e-35	0	nc
C53	C1	h2-0.0	p-0.50	env_1.0	0.503259479265743	0.47807142579079	0.454	c-Tm
C53	C1	h2-0.0	p-0.50	env_1.0	0.503259479265743	0.47807142579079	0.479	c.p-Tm
C53	C1	h2-0.0	p-0.50	env_1.0	13.5123688975509	0.000236996180360309	0.002	nc-Tm
C53	C1	h2-0.0	p-0.50	env_1.0	0.104696838941387	0.746264429591105	0.731	c-ID
C53	C1	h2-0.0	p-0.50	env_1.0	0.104696838941387	0.746264429591105	0.744	c.p-ID
C53	C1	h2-0.0	p-0.50	env_1.0	0.769695327434872	0.380311321720676	0.386	nc-ID
C53	C1	h2-0.0	p-0.50	env_1.0			1	True
C54	C1	h2-0.0	p-0.50	env_1.0	35.6802763610449	2.32506136328249e-09	0	c
C54	C1	h2-0.0	p-0.50	env_1.0	35.6802763610449	2.32506136328249e-09	0	c.p
C54	C1	h2-0.0	p-0.50	env_1.0	191.519274586996	1.48153866109007e-43	0	nc
C54	C1	h2-0.0	p-0.50	env_1.0	0.5882923417691	0.443080220302674	0.42	c-Tm
C54	C1	h2-0.0	p-0.50	env_1.0	0.5882923417691	0.443080220302674	0.405	c.p-Tm
C54	C1	h2-0.0	p-0.50	env_1.0	5.47175236031508	0.0193262381682593	0.017	nc-Tm
C54	C1	h2-0.0	p-0.50	env_1.0	0.267235607549581	0.605192207207198	0.586	c-ID
C54	C1	h2-0.0	p-0.50	env_1.0	0.267235607549581	0.605192207207198	0.608	c.p-ID
C54	C1	h2-0.0	p-0.50	env_1.0	0.0263259360115155	0.871106867382756	0.86	nc-ID
C54	C1	h2-0.0	p-0.50	env_1.0			1	True
C55	C1	h2-0.0	p-0.50	env_1.0	29.2086473053827	6.49885161105911e-08	0	c
C55	C1	h2-0.0	p-0.50	env_1.0	29.2086473053827	6.49885161105911e-08	0	c.p
C55	C1	h2-0.0	p-0.50	env_1.0	173.374718653726	1.35561247357048e-39	0	nc
C55	C1	h2-0.0	p-0.50	env_1.0	0.647737119844322	0.420922881896081	0.47	c-Tm
C55	C1	h2-0.0	p-0.50	env_1.0	0.647737119844322	0.420922881896081	0.483	c.p-Tm
C55	C1	h2-0.0	p-0.50	env_1.0	1.40048061110218	0.236643117263758	0.319	nc-Tm
C55	C1	h2-0.0	p-0.50	env_1.0	1.77132025869577	0.183218771000118	0.258	c-ID
C55	C1	h2-0.0	p-0.50	env_1.0	1.77132025869577	0.183218771000118	0.232	c.p-ID
C55	C1	h2-0.0	p-0.50	env_1.0	0.665639801477716	0.414575913613062	0.449	nc-ID
C55	C1	h2-0.0	p-0.50	env_1.0			1	True
C56	C1	h2-0.0	p-0.50	env_1.0	32.1675030260606	1.41436749606267e-08	0	c
C56	C1	h2-0.0	p-0.50	env_1.0	32.1675030260606	1.41436749606267e-08	0	c.p
C56	C1	h2-0.0	p-0.50	env_1.0	169.763687955272	8.33258208106312e-39	0	nc
C56	C1	h2-0.0	p-0.50	env_1.0	2.78261149314178	0.0952926715993385	0.066	c-Tm
C56	C1	h2-0.0	p-0.50	env_1.0	2.78261149314178	0.0952926715993385	0.068	c.p-Tm
C56	C1	h2-0.0	p-0.50	env_1.0	15.0448202267831	0.000104987987521871	0.001	nc-Tm
C56	C1	h2-0.0	p-0.50	env_1.0	0.6277421816764	0.428184707904581	0.392	c-ID
C56	C1	h2-0.0	p-0.50	env_1.0	0.6277421816764	0.428184707904581	0.42	c.p-ID
C56	C1	h2-0.0	p-0.50	env_1.0	0.795488749685589	0.372445591165859	0.384	nc-ID
C56	C1	h2-0.0	p-0.50	env_1.0			1	True
C57	C1	h2-0.0	p-0.50	env_1.0	15.5237502413484	8.14751335315696e-05	0	c
C57	C1	h2-0.0	p-0.50	env_1.0	15.5237502413484	8.14751335315696e-05	0	c.p
C57	C1	h2-0.0	p-0.50	env_1.0	194.025300813431	4.20476691391252e-44	0	nc
C57	C1	h2-0.0	p-0.50	env_1.0	0.546456311978943	0.459769269126092	0.454	c-Tm
C57	C1	h2-0.0	p-0.50	env_1.0	0.546456311978943	0.459769269126092	0.461	c.p-Tm
C57	C1	h2-0.0	p-0.50	env_1.0	3.47901169263403	0.0621518486354587	0.075	nc-Tm
C57	C1	h2-0.0	p-0.50	env_1.0	1.33332066356849	0.248215326398348	0.251	c-ID
C57	C1	h2-0.0	p-0.50	env_1.0	1.33332066356849	0.248215326398348	0.272	c.p-ID
C57	C1	h2-0.0	p-0.50	env_1.0	0.222650685242762	0.63702760908385	0.654	nc-ID
C57	C1	h2-0.0	p-0.50	env_1.0			1	True
C58	C1	h2-0.0	p-0.50	env_1.0	37.5210758145666	9.04305348983175e-10	0	c
C58	C1	h2-0.0	p-0.50	env_1.0	37.5210758145666	9.04305348983175e-10	0	c.p
C58	C1	h2-0.0	p-0.50	env_1.0	192.026014753536	1.14843865896772e-43	0	nc
C58	C1	h2-0.0	p-0.50	env_1.0	0.000174794128410669	0.989451497027581	0.992	c-Tm
C58	C1	h2-0.0	p-0.50	env_1.0	0.000174794128410669	0.989451497027581	0.992	c.p-Tm
C58	C1	h2-0.0	p-0.50	env_1.0	3.7649183244831	0.0523384142093712	0.053	nc-Tm
C58	C1	h2-0.0	p-0.50	env_1.0	0.533971182732613	0.464942060144424	0.493	c-ID
C58	C1	h2-0.0	p-0.50	env_1.0	0.533971182732613	0.464942060144424	0.491	c.p-ID
C58	C1	h2-0.0	p-0.50	env_1.0	2.77466837632363	0.0957664895230505	0.111	nc-ID
C58	C1	h2-0.0	p-0.50	env_1.0			1	True
C59	C1	h2-0.0	p-0.50	env_1.0	42.3695742540532	7.5556342068896e-11	0	c
C59	C1	h2-0.0	p-0.50	env_1.0	42.3695742540532	7.5556342068896e-11	0	c.p
C59	C1	h2-0.0	p-0.50	env_1.0	144.04363627053	3.47576519534458e-33	0	nc
C59	C1	h2-0.0	p-0.50	env_1.0	2.00915810335767	0.156352062546162	0.144	c-Tm
C59	C1	h2-0.0	p-0.50	env_1.0	2.00915810335767	0.156352062546162	0.153	c.p-Tm
C59	C1	h2-0.0	p-0.50	env_1.0	0.720839857259653	0.395868558874854	0.384	nc-Tm
C59	C1	h2-0.0	p-0.50	env_1.0	0.155234199557727	0.693582726119773	0.666	c-ID
C59	C1	h2-0.0	p-0.50	env_1.0	0.155234199557727	0.693582726119773	0.69	c.p-ID
C59	C1	h2-0.0	p-0.50	env_1.0	1.48694036646356	0.222691786721068	0.236	nc-ID
C59	C1	h2-0.0	p-0.50	env_1.0			1	True
C60	C1	h2-0.0	p-0.50	env_1.0	43.2383646948747	4.84610943998482e-11	0	c
C60	C1	h2-0.0	p-0.50	env_1.0	43.2383646948747	4.84610943998482e-11	0	c.p
C60	C1	h2-0.0	p-0.50	env_1.0	189.6290429194	3.83092249022346e-43	0	nc
C60	C1	h2-0.0	p-0.50	env_1.0	3.02769050594972	0.0818544513900389	0.08	c-Tm
C60	C1	h2-0.0	p-0.50	env_1.0	3.02769050594972	0.0818544513900389	0.095	c.p-Tm
C60	C1	h2-0.0	p-0.50	env_1.0	2.97116729020866	0.0847606737701245	0.103	nc-Tm
C60	C1	h2-0.0	p-0.50	env_1.0	2.40751001734491	0.120754301722134	0.122	c-ID
C60	C1	h2-0.0	p-0.50	env_1.0	2.40751001734491	0.120754301722134	0.133	c.p-ID
C60	C1	h2-0.0	p-0.50	env_1.0	1.60691799746339	0.204925578354498	0.233	nc-ID
C60	C1	h2-0.0	p-0.50	env_1.0			1	True
C61	C1	h2-0.0	p-0.50	env_1.0	37.4832499950574	9.22014016374826e-10	0	c
C61	C1	h2-0.0	p-0.50	env_1.0	37.4832499950574	9.22014016374826e-10	0	c.p
C61	C1	h2-0.0	p-0.50	env_1.0	143.894733830053	3.74632763079888e-33	0	nc
C61	C1	h2-0.0	p-0.50	env_1.0	2.48451676161226	0.114971656210388	0.176	c-Tm
C61	C1	h2-0.0	p-0.50	env_1.0	2.48451676161226	0.114971656210388	0.162	c.p-Tm
C61	C1	h2-0.0	p-0.50	env_1.0	2.48036660145032	0.11527538098074	0.126	nc-Tm
C61	C1	h2-0.0	p-0.50	env_1.0	0.259156897208129	0.610699970141616	0.654	c-ID
C61	C1	h2-0.0	p-0.50	env_1.0	0.259156897208129	0.610699970141616	0.656	c.p-ID
C61	C1	h2-0.0	p-0.50	env_1.0	0.168364630769422	0.681569320407831	0.701	nc-ID
C61	C1	h2-0.0	p-0.50	env_1.0			1	True
C62	C1	h2-0.0	p-0.50	env_1.0	40.9904564181243	1.52974388232854e-10	0	c
C62	C1	h2-0.0	p-0.50	env_1.0	40.9904564181243	1.52974388232854e-10	0	c.p
C62	C1	h2-0.0	p-0.50	env_1.0	221.643513103338	3.96184426711333e-50	0	nc
C62	C1	h2-0.0	p-0.50	env_1.0	0.710991044946692	0.399115005205041	0.369	c-Tm
C62	C1	h2-0.0	p-0.50	env_1.0	0.710991044946692	0.399115005205041	0.396	c.p-Tm
C62	C1	h2-0.0	p-0.50	env_1.0	0.346841564689333	0.555906512184052	0.555	nc-Tm
C62	C1	h2-0.0	p-0.50	env_1.0	0.348451744696051	0.554990870982194	0.524	c-ID
C62	C1	h2-0.0	p-0.50	env_1.0	0.348451744696051	0.554990870982194	0.541	c.p-ID
C62	C1	h2-0.0	p-0.50	env_1.0	0.138390922597086	0.70988592178998	0.682	nc-ID
C62	C1	h2-0.0	p-0.50	env_1.0			1	True
C63	C1	h2-0.0	p-0.50	env_1.0	17.061961821714	3.61797569527352e-05	0	c
C63	C1	h2-0.0	p-0.50	env_1.0	17.061961821714	3.61797569527352e-05	0	c.p
C63	C1	h2-0.0	p-0.50	env_1.0	155.85941670536	9.08632184463623e-36	0	nc
C63	C1	h2-0.0	p-0.50	env_1.0	0.671301826571194	0.412598098960043	0.44	c-Tm
C63	C1	h2-0.0	p-0.50	env_1.0	0.671301826571194	0.412598098960043	0.415	c.p-Tm
C63	C1	h2-0.0	p-0.50	env_1.0	1.74296043730944	0.186764156533225	0.193	nc-Tm
C63	C1	h2-0.0	p-0.50	env_1.0	0.926158375702712	0.335863162380828	0.351	c-ID
C63	C1	h2-0.0	p-0.50	env_1.0	0.926158375702712	0.335863162380828	0.358	c.p-ID
C63	C1	h2-0.0	p-0.50	env_1.0	0.0623175218049154	0.802869801830174	0.792	nc-ID
C63	C1	h2-0.0	p-0.50	env_1.0			1	True
C64	C1	h2-0.0	p-0.50	env_1.0	34.850883462572	3.55948008213492e-09	0	c
C64	C1	h2-0.0	p-0.50	env_1.0	34.850883462572	3.55948008213492e-09	0	c.p
C64	C1	h2-0.0	p-0.50	env_1.0	164.792254853059	1.01552733774812e-37	0	nc
C64	C1	h2-0.0	p-0.50	env_1.0	0.84286080948751	0.358579857657826	0.447	c-Tm
C64	C1	h2-0.0	p-0.50	env_1.0	0.84286080948751	0.358579857657826	0.421	c.p-Tm
C64	C1	h2-0.0	p-0.50	env_1.0	0.249519080661649	0.617413911253383	0.636	nc-Tm
C64	C1	h2-0.0	p-0.50	env_1.0	0.898577657083866	0.343163380033008	0.429	c-ID
C64	C1	h2-0.0	p-0.50	env_1.0	0.898577657083866	0.343163380033008	0.432	c.p-ID
C64	C1	h2-0.0	p-0.50	env_1.0	0.454273622707154	0.500312434895645	0.53	nc-ID
C64	C1	h2-0.0	p-0.50	env_1.0			1	True
C65	C1	h2-0.0	p-0.50	env_1.0	30.489672085681	3.35648642030685e-08	0	c
C65	C1	h2-0.0	p-0.50	env_1.0	30.489672085681	3.35648642030685e-08	0	c.p
C65	C1	h2-0.0	p-0.50	env_1.0	195.817170374896	1.70870137251014e-44	0	nc
C65	C1	h2-0.0	p-0.50	env_1.0	1.17460409576484	0.278457238397185	0.281	c-Tm
C65	C1	h2-0.0	p-0.50	env_1.0	1.17460409576484	0.278457238397185	0.277	c.p-Tm
C65	C1	h2-0.0	p-0.50	env_1.0	4.93725273775838e-05	0.994393663418805	0.995	nc-Tm
C65	C1	h2-0.0	p-0.50	env_1.0	0.864681983371931	0.352431780079402	0.324	c-ID
C65	C1	h2-0.0	p-0.50	env_1.0	0.864681983371931	0.352431780079402	0.36	c.p-ID
C65	C1	h2-0.0	p-0.50	env_1.0	0.452115571868296	0.501332011451535	0.497	nc-ID
C65	C1	h2-0.0	p-0.50	env_1.0			1	True
C66	C1	h2-0.0	p-0.50	env_1.0	27.5819054028393	1.50580863148529e-07	0	c
C66	C1	h2-0.0	p-0.50	env_1.0	27.5819054028393	1.50580863148529e-07	0	c.p
C66	C1	h2-0.0	p-0.50	env_1.0	159.30885987505	1.60197639037804e-36	0	nc
C66	C1	h2-0.0	p-0.50	env_1.0	0.00610269806150667	0.937732783118707	0.952	c-Tm
C66	C1	h2-0.0	p-0.50	env_1.0	0.00610269806150667	0.937732783118707	0.927	c.p-Tm
C66	C1	h2-0.0	p-0.50	env_1.0	6.17389293519308	0.0129649010863273	0.028	nc-Tm
C66	C1	h2-0.0	p-0.50	env_1.0	1.08525688344236	0.297524524711757	0.22	c-ID
C66	C1	h2-0.0	p-0.50	env_1.0	1.08525688344236	0.297524524711757	0.26	c.p-ID
C66	C1	h2-0.0	p-0.50	env_1.0	0.248880431631075	0.617864505438511	0.656	nc-ID
C66	C1	h2-0.0	p-0.50	env_1.0			1	True
C67	C1	h2-0.0	p-0.50	env_1.0	29.7265068668478	4.97498915188175e-08	0	c
C67	C1	h2-0.0	p-0.50	env_1.0	29.7265068668478	4.97498915188175e-08	0	c.p
C67	C1	h2-0.0	p-0.50	env_1.0	162.268587051491	3.61418602886286e-37	0	nc
C67	C1	h2-0.0	p-0.50	env_1.0	0.357927819568863	0.549659329727032	0.547	c-Tm
C67	C1	h2-0.0	p-0.50	env_1.0	0.357927819568863	0.549659329727032	0.575	c.p-Tm
C67	C1	h2-0.0	p-0.50	env_1.0	3.68715920246965	0.0548329321941047	0.039	nc-Tm
C67	C1	h2-0.0	p-0.50	env_1.0	0.122954620258454	0.725851799023736	0.73	c-ID
C67	C1	h2-0.0	p-0.50	env_1.0	0.122954620258454	0.725851799023736	0.722	c.p-ID
C67	C1	h2-0.0	p-0.50	env_1.0	0.78168160799111	0.376627337230757	0.36	nc-ID
C67	C1	h2-0.0	p-0.50	env_1.0			1	True
C68	C1	h2-0.0	p-0.50	env_1.0	24.574280657318	7.14996928960934e-07	0	c
C68	C1	h2-0.0	p-0.50	env_1.0	24.574280657318	7.14996928960934e-07	0	c.p
C68	C1	h2-0.0	p-0.50	env_1.0	195.829059684941	1.69852281478963e-44	0	nc
C68	C1	h2-0.0	p-0.50	env_1.0	0.237985604933873	0.625664817552381	0.618	c-Tm
C68	C1	h2-0.0	p-0.50	env_1.0	0.237985604933873	0.625664817552381	0.611	c.p-Tm
C68	C1	h2-0.0	p-0.50	env_1.0	9.35547031973245	0.00222320910891419	0.001	nc-Tm
C68	C1	h2-0.0	p-0.50	env_1.0	0.387308264251178	0.533717696585292	0.533	c-ID
C68	C1	h2-0.0	p-0.50	env_1.0	0.387308264251178	0.533717696585292	0.525	c.p-ID
C68	C1	h2-0.0	p-0.50	env_1.0	0.129508114241693	0.718942588955266	0.726	nc-ID
C68	C1	h2-0.0	p-0.50	env_1.0			1	True
C69	C1	h2-0.0	p-0.50	env_1.0	18.5318146943182	1.6709180135731e-05	0	c
C69	C1	h2-0.0	p-0.50	env_1.0	18.5318146943182	1.6709180135731e-05	0	c.p
C69	C1	h2-0.0	p-0.50	env_1.0	156.827880814579	5.58162139079757e-36	0	nc
C69	C1	h2-0.0	p-0.50	env_1.0	0.0834401999828003	0.772688381841047	0.77	c-Tm
C69	C1	h2-0.0	p-0.50	env_1.0	0.0834401999828003	0.772688381841047	0.776	c.p-Tm
C69	C1	h2-0.0	p-0.50	env_1.0	6.20684489035837	0.0127257246767946	0.021	nc-Tm
C69	C1	h2-0.0	p-0.50	env_1.0	0.224814589239383	0.63539567753218	0.645	c-ID
C69	C1	h2-0.0	p-0.50	env_1.0	0.224814589239383	0.63539567753218	0.625	c.p-ID
C69	C1	h2-0.0	p-0.50	env_1.0	0.209444760952503	0.647202943106705	0.63	nc-ID
C69	C1	h2-0.0	p-0.50	env_1.0			1	True
C70	C1	h2-0.0	p-0.50	env_1.0	26.488394353808	2.65126157327134e-07	0	c
C70	C1	h2-0.0	p-0.50	env_1.0	26.488394353808	2.65126157327134e-07	0	c.p
C70	C1	h2-0.0	p-0.50	env_1.0	172.556164429667	2.04596612950779e-39	0	nc
C70	C1	h2-0.0	p-0.50	env_1.0	0.27081142558925	0.602787979900374	0.645	c-Tm
C70	C1	h2-0.0	p-0.50	env_1.0	0.27081142558925	0.602787979900374	0.624	c.p-Tm
C70	C1	h2-0.0	p-0.50	env_1.0	0.176092620062216	0.674752910847547	0.638	nc-Tm
C70	C1	h2-0.0	p-0.50	env_1.0	0.851904892026686	0.356014011053702	0.431	c-ID
C70	C1	h2-0.0	p-0.50	env_1.0	0.851904892026686	0.356014011053702	0.413	c.p-ID
C70	C1	h2-0.0	p-0.50	env_1.0	0.724283769778538	0.394742339796126	0.326	nc-ID
C70	C1	h2-0.0	p-0.50	env_1.0			1	True
C71	C1	h2-0.0	p-0.50	env_1.0	28.2773114381843	1.05120911454655e-07	0	c
C71	C1	h2-0.0	p-0.50	env_1.0	28.2773114381843	1.05120911454655e-07	0	c.p
C71	C1	h2-0.0	p-0.50	env_1.0	169.19615145519	1.10850436509498e-38	0	nc
C71	C1	h2-0.0	p-0.50	env_1.0	0.0019253479179932	0.965001024811681	0.966	c-Tm
C71	C1	h2-0.0	p-0.50	env_1.0	0.0019253479179932	0.965001024811681	0.961	c.p-Tm
C71	C1	h2-0.0	p-0.50	env_1.0	10.847649800581	0.000989212244559031	0	nc-Tm
C71	C1	h2-0.0	p-0.50	env_1.0	0.0482548102578137	0.826128345382723	0.833	c-ID
C71	C1	h2-0.0	p-0.50	env_1.0	0.0482548102578137	0.826128345382723	0.838	c.p-ID
C71	C1	h2-0.0	p-0.50	env_1.0	0.715956545345771	0.397473446989205	0.408	nc-ID
C71	C1	h2-0.0	p-0.50	env_1.0			1	True
C72	C1	h2-0.0	p-0.50	env_1.0	24.1528597674007	8.89839306826405e-07	0	c
C72	C1	h2-0.0	p-0.50	env_1.0	24.1528597674007	8.89839306826405e-07	0	c.p
C72	C1	h2-0.0	p-0.50	env_1.0	194.942080175801	2.65248213521502e-44	0	nc
C72	C1	h2-0.0	p-0.50	env_1.0	0.198790626267305	0.655698793549736	0.65	c-Tm
C72	C1	h2-0.0	p-0.50	env_1.0	0.198790626267305	0.655698793549736	0.639	c.p-Tm
C72	C1	h2-0.0	p-0.50	env_1.0	2.50036232367048	0.113820109327565	0.116	nc-Tm
C72	C1	h2-0.0	p-0.50	env_1.0	0.366415831602712	0.544964458450219	0.551	c-ID
C72	C1	h2-0.0	p-0.50	env_1.0	0.366415831602712	0.544964458450219	0.56	c.p-ID
C72	C1	h2-0.0	p-0.50	env_1.0	0.436250117511897	0.508937939159177	0.527	nc-ID
C72	C1	h2-0.0	p-0.50	env_1.0			1	True
C73	C1	h2-0.0	p-0.50	env_1.0	44.7423656462574	2.24741516579197e-11	0	c
C73	C1	h2-0.0	p-0.50	env_1.0	44.7423656462574	2.24741516579197e-11	0	c.p
C73	C1	h2-0.0	p-0.50	env_1.0	180.464199620538	3.83766811455574e-41	0	nc
C73	C1	h2-0.0	p-0.50	env_1.0	0.889913137010571	0.345500848032407	0.354	c-Tm
C73	C1	h2-0.0	p-0.50	env_1.0	0.889913137010571	0.345500848032407	0.343	c.p-Tm
C73	C1	h2-0.0	p-0.50	env_1.0	0.0024982552813512	0.960136294206477	0.964	nc-Tm
C73	C1	h2-0.0	p-0.50	env_1.0	0.00581498932000036	0.939215369312456	0.941	c-ID
C73	C1	h2-0.0	p-0.50	env_1.0	0.00581498932000036	0.939215369312456	0.944	c.p-ID
C73	C1	h2-0.0	p-0.50	env_1.0	4.12983110618432	0.0421335556706532	0.032	nc-ID
C73	C1	h2-0.0	p-0.50	env_1.0			1	True
C74	C1	h2-0.0	p-0.50	env_1.0	14.6813295605711	0.000127301059037567	0	c
C74	C1	h2-0.0	p-0.50	env_1.0	14.6813295605711	0.000127301059037567	0	c.p
C74	C1	h2-0.0	p-0.50	env_1.0	169.538356154355	9.33243324139844e-39	0	nc
C74	C1	h2-0.0	p-0.50	env_1.0	0.00241729861940797	0.960786981725071	0.954	c-Tm
C74	C1	h2-0.0	p-0.50	env_1.0	0.00241729861940797	0.960786981725071	0.963	c.p-Tm
C74	C1	h2-0.0	p-0.50	env_1.0	0.922175695757597	0.336904353351821	0.386	nc-Tm
C74	C1	h2-0.0	p-0.50	env_1.0	0.263271883078813	0.607881185398649	0.565	c-ID
C74	C1	h2-0.0	p-0.50	env_1.0	0.263271883078813	0.607881185398649	0.553	c.p-ID
C74	C1	h2-0.0	p-0.50	env_1.0	0.200041596483391	0.654687272632826	0.684	nc-ID
C74	C1	h2-0.0	p-0.50	env_1.0			1	True
C75	C1	h2-0.0	p-0.50	env_1.0	30.9600247793402	2.63398051566318e-08	0	c
C75	C1	h2-0.0	p-0.50	env_1.0	30.9600247793402	2.63398051566318e-08	0	c.p
C75	C1	h2-0.0	p-0.50	env_1.0	183.706693073214	7.51870943938681e-42	0	nc
C75	C1	h2-0.0	p-0.50	env_1.0	0.183344969237609	0.668514247184928	0.779	c-Tm
C75	C1	h2-0.0	p-0.50	env_1.0	0.183344969237609	0.668514247184928	0.753	c.p-Tm
C75	C1	h2-0.0	p-0.50	env_1.0	9.24270917339372	0.00236434892056013	0.003	nc-Tm
C75	C1	h2-0.0	p-0.50	env_1.0	3.00020190063505	0.0832541409930136	0.186	c-ID
C75	C1	h2-0.0	p-0.50	env_1.0	3.00020190063505	0.0832541409930136	0.19	c.p-ID
C75	C1	h2-0.0	p-0.50	env_1.0	0.019284837093098	0.889552991016952	0.893	nc-ID
C75	C1	h2-0.0	p-0.50	env_1.0			1	True
C76	C1	h2-0.0	p-0.50	env_1.0	9.19314874287686	0.00242922648416606	0.002	c
C76	C1	h2-0.0	p-0.50	env_1.0	9.19314874287686	0.00242922648416606	0.002	c.p
C76	C1	h2-0.0	p-0.50	env_1.0	198.050161065442	5.5634037638671e-45	0	nc
C76	C1	h2-0.0	p-0.50	env_1.0	0.672971256499111	0.412017605881976	0.443	c-Tm
C76	C1	h2-0.0	p-0.50	env_1.0	0.672971256499111	0.412017605881976	0.442	c.p-Tm
C76	C1	h2-0.0	p-0.50	env_1.0	8.62602435542801	0.00331394033195916	0.005	nc-Tm
C76	C1	h2-0.0	p-0.50	env_1.0	1.04391172996316	0.306913448964072	0.299	c-ID
C76	C1	h2-0.0	p-0.50	env_1.0	1.04391172996316	0.306913448964072	0.327	c.p-ID
C76	C1	h2-0.0	p-0.50	env_1.0	0.68495018957035	0.407887338032069	0.371	nc-ID
C76	C1	h2-0.0	p-0.50	env_1.0			1	True
C77	C1	h2-0.0	p-0.50	env_1.0	31.1426578898645	2.39744444873916e-08	0	c
C77	C1	h2-0.0	p-0.50	env_1.0	31.1426578898645	2.39744444873916e-08	0	c.p
C77	C1	h2-0.0	p-0.50	env_1.0	185.887430551359	2.51227203991603e-42	0	nc
C77	C1	h2-0.0	p-0.50	env_1.0	0.0880258646452882	0.766702023255047	0.769	c-Tm
C77	C1	h2-0.0	p-0.50	env_1.0	0.0880258646452882	0.766702023255047	0.745	c.p-Tm
C77	C1	h2-0.0	p-0.50	env_1.0	0.129671685689675	0.718772689525563	0.687	nc-Tm
C77	C1	h2-0.0	p-0.50	env_1.0	0.00103041070695773	0.974392294629886	0.972	c-ID
C77	C1	h2-0.0	p-0.50	env_1.0	0.00103041070695773	0.974392294629886	0.976	c.p-ID
C77	C1	h2-0.0	p-0.50	env_1.0	0.628590316274122	0.42787286704648	0.381	nc-ID
C77	C1	h2-0.0	p-0.50	env_1.0			1	True
C78	C1	h2-0.0	p-0.50	env_1.0	46.413795759339	9.57390622657861e-12	0	c
C78	C1	h2-0.0	p-0.50	env_1.0	46.413795759339	9.57390622657861e-12	0	c.p
C78	C1	h2-0.0	p-0.50	env_1.0	149.329983519109	2.42891046596221e-34	0	nc
C78	C1	h2-0.0	p-0.50	env_1.0	0.250657623867011	0.616612404497358	0.67	c-Tm
C78	C1	h2-0.0	p-0.50	env_1.0	0.250657623867011	0.616612404497358	0.653	c.p-Tm
C78	C1	h2-0.0	p-0.50	env_1.0	4.52152478105758	0.0334709885218327	0.039	nc-Tm
C78	C1	h2-0.0	p-0.50	env_1.0	0.204062508076888	0.651461497544074	0.707	c-ID
C78	C1	h2-0.0	p-0.50	env_1.0	0.204062508076888	0.651461497544074	0.684	c.p-ID
C78	C1	h2-0.0	p-0.50	env_1.0	1.42504770217719	0.23257435955447	0.255	nc-ID
C78	C1	h2-0.0	p-0.50	env_1.0			1	True
C79	C1	h2-0.0	p-0.50	env_1.0	48.8412101670594	2.77546477075964e-12	0	c
C79	C1	h2-0.0	p-0.50	env_1.0	48.8412101670594	2.77546477075964e-12	0	c.p
C79	C1	h2-0.0	p-0.50	env_1.0	172.595958400615	2.00543126508417e-39	0	nc
C79	C1	h2-0.0	p-0.50	env_1.0	4.17314845130427	0.0410694140861066	0.049	c-Tm
C79	C1	h2-0.0	p-0.50	env_1.0	4.17314845130427	0.0410694140861066	0.063	c.p-Tm
C79	C1	h2-0.0	p-0.50	env_1.0	10.9266643247602	0.000947900096239021	0.001	nc-Tm
C79	C1	h2-0.0	p-0.50	env_1.0	0.643882124503341	0.422308509890491	0.454	c-ID
C79	C1	h2-0.0	p-0.50	env_1.0	0.643882124503341	0.422308509890491	0.454	c.p-ID
C79	C1	h2-0.0	p-0.50	env_1.0	4.89945959725059	0.0268651013015727	0.05	nc-ID
C79	C1	h2-0.0	p-0.50	env_1.0			1	True
C80	C1	h2-0.0	p-0.50	env_1.0	41.6328535024833	1.10127011157401e-10	0	c
C80	C1	h2-0.0	p-0.50	env_1.0	41.6328535024833	1.10127011157401e-10	0	c.p
C80	C1	h2-0.0	p-0.50	env_1.0	156.186353190478	7.70806547822018e-36	0	nc
C80	C1	h2-0.0	p-0.50	env_1.0	0.0168128336323522	0.896832019569616	0.915	c-Tm
C80	C1	h2-0.0	p-0.50	env_1.0	0.0168128336323522	0.896832019569616	0.931	c.p-Tm
C80	C1	h2-0.0	p-0.50	env_1.0	0.0304968779413993	0.861367581969594	0.864	nc-Tm
C80	C1	h2-0.0	p-0.50	env_1.0	1.19340524638281	0.2746437523516	0.385	c-ID
C80	C1	h2-0.0	p-0.50	env_1.0	1.19340524638281	0.2746437523516	0.379	c.p-ID
C80	C1	h2-0.0	p-0.50	env_1.0	3.64978086409008	0.0560765891359451	0.045	nc-ID
C80	C1	h2-0.0	p-0.50	env_1.0			1	True
C81	C1	h2-0.0	p-0.50	env_1.0	10.4371799998672	0.00123503690308448	0.002	c
C81	C1	h2-0.0	p-0.50	env_1.0	10.4371799998672	0.00123503690308448	0.002	c.p
C81	C1	h2-0.0	p-0.50	env_1.0	163.057451625717	2.4303577479749e-37	0	nc
C81	C1	h2-0.0	p-0.50	env_1.0	0.00585205222738057	0.939022342342763	0.955	c-Tm
C81	C1	h2-0.0	p-0.50	env_1.0	0.00585205222738057	0.939022342342763	0.936	c.p-Tm
C81	C1	h2-0.0	p-0.50	env_1.0	6.63919319546555	0.00997591031188876	0.009	nc-Tm
