rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A3	C2	h2-0.0	p-0.50	env_0.0	1.64052200887253	0.200253861486385	0.175	nc
A3	C2	h2-0.0	p-0.50	env_0.0	0.400458734246727	0.526852442483563	0.52	c-Tm
A3	C2	h2-0.0	p-0.50	env_0.0	0.400458734246727	0.526852442483563	0.519	c.p-Tm
A3	C2	h2-0.0	p-0.50	env_0.0	0.760430869355804	0.383193716824288	0.377	nc-Tm
A3	C2	h2-0.0	p-0.50	env_0.0	0.173348511657698	0.677152865296962	0.691	c-ID
A3	C2	h2-0.0	p-0.50	env_0.0	0.173348511657698	0.677152865296962	0.659	c.p-ID
A3	C2	h2-0.0	p-0.50	env_0.0	1.77174013529087	0.183166870139343	0.167	nc-ID
A3	C2	h2-0.0	p-0.50	env_0.0			1	True
A4	C2	h2-0.0	p-0.50	env_0.0	0.780635602283214	0.376946820496938	0.39	c
A4	C2	h2-0.0	p-0.50	env_0.0	0.780635602283214	0.376946820496938	0.408	c.p
A4	C2	h2-0.0	p-0.50	env_0.0	2.2604707301258	0.132713714931912	0.151	nc
A4	C2	h2-0.0	p-0.50	env_0.0	0.425466955772741	0.514221668475621	0.511	c-Tm
A4	C2	h2-0.0	p-0.50	env_0.0	0.425466955772741	0.514221668475621	0.507	c.p-Tm
A4	C2	h2-0.0	p-0.50	env_0.0	0.18626909768679	0.666040127060996	0.667	nc-Tm
A4	C2	h2-0.0	p-0.50	env_0.0	0.782180327966194	0.376475146402866	0.382	c-ID
A4	C2	h2-0.0	p-0.50	env_0.0	0.782180327966194	0.376475146402866	0.383	c.p-ID
A4	C2	h2-0.0	p-0.50	env_0.0	1.93642695201309	0.164057015803032	0.165	nc-ID
A4	C2	h2-0.0	p-0.50	env_0.0			1	True
A5	C2	h2-0.0	p-0.50	env_0.0	0.496119984412089	0.481209946623128	0.456	c
A5	C2	h2-0.0	p-0.50	env_0.0	0.496119984412089	0.481209946623128	0.486	c.p
A5	C2	h2-0.0	p-0.50	env_0.0	2.55294621375669	0.110088792273473	0.118	nc
A5	C2	h2-0.0	p-0.50	env_0.0	0.559371922352629	0.454513415317206	0.434	c-Tm
A5	C2	h2-0.0	p-0.50	env_0.0	0.559371922352629	0.454513415317206	0.443	c.p-Tm
A5	C2	h2-0.0	p-0.50	env_0.0	2.40707558983757	0.120787823414406	0.151	nc-Tm
A5	C2	h2-0.0	p-0.50	env_0.0	0.430767585856723	0.511612545758821	0.509	c-ID
A5	C2	h2-0.0	p-0.50	env_0.0	0.430767585856723	0.511612545758821	0.51	c.p-ID
A5	C2	h2-0.0	p-0.50	env_0.0	2.13039203654349	0.144403819020602	0.166	nc-ID
A5	C2	h2-0.0	p-0.50	env_0.0			1	True
A6	C2	h2-0.0	p-0.50	env_0.0	1.09729616043783	0.29486025069071	0.237	c
A6	C2	h2-0.0	p-0.50	env_0.0	1.09729616043783	0.29486025069071	0.233	c.p
A6	C2	h2-0.0	p-0.50	env_0.0	2.30854682363227	0.128664287088899	0.121	nc
A6	C2	h2-0.0	p-0.50	env_0.0	1.18204601711745	0.276939860451147	0.234	c-Tm
A6	C2	h2-0.0	p-0.50	env_0.0	1.18204601711745	0.276939860451147	0.243	c.p-Tm
A6	C2	h2-0.0	p-0.50	env_0.0	2.38277403140645	0.122679527643718	0.147	nc-Tm
A6	C2	h2-0.0	p-0.50	env_0.0	1.04232216262874	0.307282012692633	0.297	c-ID
A6	C2	h2-0.0	p-0.50	env_0.0	1.04232216262874	0.307282012692633	0.257	c.p-ID
A6	C2	h2-0.0	p-0.50	env_0.0	1.58757010727339	0.207673641489859	0.219	nc-ID
A6	C2	h2-0.0	p-0.50	env_0.0			1	True
A7	C2	h2-0.0	p-0.50	env_0.0	0.622949289149062	0.429953418562454	0.359	c
A7	C2	h2-0.0	p-0.50	env_0.0	0.622949289149062	0.429953418562454	0.361	c.p
A7	C2	h2-0.0	p-0.50	env_0.0	0.903043352677169	0.341966985089375	0.335	nc
A7	C2	h2-0.0	p-0.50	env_0.0	0.551841043659602	0.457566418972945	0.383	c-Tm
A7	C2	h2-0.0	p-0.50	env_0.0	0.551841043659602	0.457566418972945	0.394	c.p-Tm
A7	C2	h2-0.0	p-0.50	env_0.0	0.904280572518328	0.34163651946762	0.337	nc-Tm
A7	C2	h2-0.0	p-0.50	env_0.0	0.6224685919842	0.43013141838119	0.339	c-ID
A7	C2	h2-0.0	p-0.50	env_0.0	0.6224685919842	0.43013141838119	0.335	c.p-ID
A7	C2	h2-0.0	p-0.50	env_0.0	1.09660085161342	0.29501328730768	0.27	nc-ID
A7	C2	h2-0.0	p-0.50	env_0.0			1	True
A8	C2	h2-0.0	p-0.50	env_0.0	1.25129698319885	0.26330490504117	0.315	c
A8	C2	h2-0.0	p-0.50	env_0.0	1.25129698319885	0.26330490504117	0.337	c.p
A8	C2	h2-0.0	p-0.50	env_0.0	0.120016938154165	0.729016119473859	0.713	nc
A8	C2	h2-0.0	p-0.50	env_0.0	1.18145685981453	0.277059607330573	0.358	c-Tm
A8	C2	h2-0.0	p-0.50	env_0.0	1.18145685981453	0.277059607330573	0.343	c.p-Tm
A8	C2	h2-0.0	p-0.50	env_0.0	0.157797004187682	0.691192913418125	0.668	nc-Tm
A8	C2	h2-0.0	p-0.50	env_0.0	1.21512697473614	0.270319109538595	0.322	c-ID
A8	C2	h2-0.0	p-0.50	env_0.0	1.21512697473614	0.270319109538595	0.329	c.p-ID
A8	C2	h2-0.0	p-0.50	env_0.0	0.149553705264672	0.698962218816953	0.693	nc-ID
A8	C2	h2-0.0	p-0.50	env_0.0			1	True
A9	C2	h2-0.0	p-0.50	env_0.0	1.3708450054118	0.241666753147038	0.23	c
A9	C2	h2-0.0	p-0.50	env_0.0	1.3708450054118	0.241666753147038	0.216	c.p
A9	C2	h2-0.0	p-0.50	env_0.0	0.0804337217720498	0.776710502820052	0.754	nc
A9	C2	h2-0.0	p-0.50	env_0.0	1.85630795866267	0.173051520208168	0.173	c-Tm
A9	C2	h2-0.0	p-0.50	env_0.0	1.85630795866267	0.173051520208168	0.164	c.p-Tm
A9	C2	h2-0.0	p-0.50	env_0.0	0.0316259926072426	0.858851001844213	0.846	nc-Tm
A9	C2	h2-0.0	p-0.50	env_0.0	1.31558768757555	0.25138546066996	0.239	c-ID
A9	C2	h2-0.0	p-0.50	env_0.0	1.31558768757555	0.25138546066996	0.243	c.p-ID
A9	C2	h2-0.0	p-0.50	env_0.0	0.0308624288526666	0.86054765971	0.845	nc-ID
A9	C2	h2-0.0	p-0.50	env_0.0			1	True
A10	C2	h2-0.0	p-0.50	env_0.0	0.0880722029118126	0.766642406552525	0.765	c
A10	C2	h2-0.0	p-0.50	env_0.0	0.0880722029118126	0.766642406552525	0.777	c.p
A10	C2	h2-0.0	p-0.50	env_0.0	0.035443126685105	0.850670135515784	0.841	nc
A10	C2	h2-0.0	p-0.50	env_0.0	0.0762217684635246	0.782484393173298	0.778	c-Tm
A10	C2	h2-0.0	p-0.50	env_0.0	0.0762217684635246	0.782484393173298	0.806	c.p-Tm
A10	C2	h2-0.0	p-0.50	env_0.0	0.0225774748101415	0.880561046217553	0.893	nc-Tm
A10	C2	h2-0.0	p-0.50	env_0.0	0.0923604201995448	0.761197546900393	0.763	c-ID
A10	C2	h2-0.0	p-0.50	env_0.0	0.0923604201995448	0.761197546900393	0.763	c.p-ID
A10	C2	h2-0.0	p-0.50	env_0.0	0.0391562495677517	0.843139436484799	0.849	nc-ID
A10	C2	h2-0.0	p-0.50	env_0.0			1	True
A11	C2	h2-0.0	p-0.50	env_0.0	0.828589975170257	0.362680569491751	0.276	c
A11	C2	h2-0.0	p-0.50	env_0.0	0.828589975170257	0.362680569491751	0.277	c.p
A11	C2	h2-0.0	p-0.50	env_0.0	0.527420798214478	0.467693232382072	0.426	nc
A11	C2	h2-0.0	p-0.50	env_0.0	0.715079793849924	0.397762583865814	0.314	c-Tm
A11	C2	h2-0.0	p-0.50	env_0.0	0.715079793849924	0.397762583865814	0.288	c.p-Tm
A11	C2	h2-0.0	p-0.50	env_0.0	0.451307462681204	0.501714714285098	0.45	nc-Tm
A11	C2	h2-0.0	p-0.50	env_0.0	0.84667050055227	0.357495946550694	0.264	c-ID
A11	C2	h2-0.0	p-0.50	env_0.0	0.84667050055227	0.357495946550694	0.302	c.p-ID
A11	C2	h2-0.0	p-0.50	env_0.0	0.741431566595292	0.389202681877147	0.332	nc-ID
A11	C2	h2-0.0	p-0.50	env_0.0			1	True
A12	C2	h2-0.0	p-0.50	env_0.0	2.72973535251801	0.0984956050256667	0.071	c
A12	C2	h2-0.0	p-0.50	env_0.0	2.72973535251801	0.0984956050256667	0.078	c.p
A12	C2	h2-0.0	p-0.50	env_0.0	0.768878077171293	0.380564352040092	0.376	nc
A12	C2	h2-0.0	p-0.50	env_0.0	2.27054391324613	0.1318536197236	0.095	c-Tm
A12	C2	h2-0.0	p-0.50	env_0.0	2.27054391324613	0.1318536197236	0.107	c.p-Tm
A12	C2	h2-0.0	p-0.50	env_0.0	1.62086485859744	0.202971237556243	0.184	nc-Tm
A12	C2	h2-0.0	p-0.50	env_0.0	2.79256600131729	0.0947024715252416	0.071	c-ID
A12	C2	h2-0.0	p-0.50	env_0.0	2.79256600131729	0.0947024715252416	0.087	c.p-ID
A12	C2	h2-0.0	p-0.50	env_0.0	0.519083079487026	0.471233076442179	0.498	nc-ID
A12	C2	h2-0.0	p-0.50	env_0.0			1	True
A13	C2	h2-0.0	p-0.50	env_0.0	1.43198309772912	0.231441068391014	0.266	c
A13	C2	h2-0.0	p-0.50	env_0.0	1.43198309772912	0.231441068391014	0.223	c.p
A13	C2	h2-0.0	p-0.50	env_0.0	0.513678792278388	0.473550656909394	0.499	nc
A13	C2	h2-0.0	p-0.50	env_0.0	1.11754772361217	0.29044710585832	0.294	c-Tm
A13	C2	h2-0.0	p-0.50	env_0.0	1.11754772361217	0.29044710585832	0.28	c.p-Tm
A13	C2	h2-0.0	p-0.50	env_0.0	0.327022355835747	0.567417715698611	0.566	nc-Tm
A13	C2	h2-0.0	p-0.50	env_0.0	1.40376832757656	0.236093647406808	0.224	c-ID
A13	C2	h2-0.0	p-0.50	env_0.0	1.40376832757656	0.236093647406808	0.246	c.p-ID
A13	C2	h2-0.0	p-0.50	env_0.0	0.514033823545936	0.473397839317244	0.477	nc-ID
A13	C2	h2-0.0	p-0.50	env_0.0			1	True
A14	C2	h2-0.0	p-0.50	env_0.0	4.46377715428411	0.0346208622437827	0.047	c
A14	C2	h2-0.0	p-0.50	env_0.0	4.46377715428411	0.0346208622437827	0.046	c.p
A14	C2	h2-0.0	p-0.50	env_0.0	0.649928718927736	0.42013816554316	0.46	nc
A14	C2	h2-0.0	p-0.50	env_0.0	3.59988261349866	0.057783651152056	0.071	c-Tm
A14	C2	h2-0.0	p-0.50	env_0.0	3.59988261349866	0.057783651152056	0.065	c.p-Tm
A14	C2	h2-0.0	p-0.50	env_0.0	0.063940396679804	0.800373012686007	0.808	nc-Tm
A14	C2	h2-0.0	p-0.50	env_0.0	4.48196898692535	0.0342542359779652	0.061	c-ID
A14	C2	h2-0.0	p-0.50	env_0.0	4.48196898692535	0.0342542359779652	0.04	c.p-ID
A14	C2	h2-0.0	p-0.50	env_0.0	0.808594611953477	0.36853608055029	0.398	nc-ID
A14	C2	h2-0.0	p-0.50	env_0.0			1	True
A15	C2	h2-0.0	p-0.50	env_0.0	0.376443143553644	0.539512979869311	0.544	c
A15	C2	h2-0.0	p-0.50	env_0.0	0.376443143553644	0.539512979869311	0.542	c.p
A15	C2	h2-0.0	p-0.50	env_0.0	1.92122587153283	0.165721583991746	0.118	nc
A15	C2	h2-0.0	p-0.50	env_0.0	0.4250775695308	0.51441424815369	0.48	c-Tm
A15	C2	h2-0.0	p-0.50	env_0.0	0.4250775695308	0.51441424815369	0.501	c.p-Tm
A15	C2	h2-0.0	p-0.50	env_0.0	1.88654318303539	0.169592332089012	0.126	nc-Tm
A15	C2	h2-0.0	p-0.50	env_0.0	0.388514535437826	0.533081260156309	0.539	c-ID
A15	C2	h2-0.0	p-0.50	env_0.0	0.388514535437826	0.533081260156309	0.527	c.p-ID
A15	C2	h2-0.0	p-0.50	env_0.0	1.41407836610589	0.234380539403686	0.171	nc-ID
A15	C2	h2-0.0	p-0.50	env_0.0			1	True
A16	C2	h2-0.0	p-0.50	env_0.0	3.10825963618554	0.0778961543954027	0.066	c
A16	C2	h2-0.0	p-0.50	env_0.0	3.10825963618554	0.0778961543954027	0.087	c.p
A16	C2	h2-0.0	p-0.50	env_0.0	0.223543859763653	0.636352840961322	0.656	nc
A16	C2	h2-0.0	p-0.50	env_0.0	3.20031725278122	0.0736239869657559	0.068	c-Tm
A16	C2	h2-0.0	p-0.50	env_0.0	3.20031725278122	0.0736239869657559	0.072	c.p-Tm
A16	C2	h2-0.0	p-0.50	env_0.0	0.471282406989496	0.49239779224232	0.495	nc-Tm
A16	C2	h2-0.0	p-0.50	env_0.0	3.05317593015604	0.0805794274524732	0.092	c-ID
A16	C2	h2-0.0	p-0.50	env_0.0	3.05317593015604	0.0805794274524732	0.07	c.p-ID
A16	C2	h2-0.0	p-0.50	env_0.0	0.163221203551633	0.686207983493124	0.705	nc-ID
A16	C2	h2-0.0	p-0.50	env_0.0			1	True
A17	C2	h2-0.0	p-0.50	env_0.0	0.293224814785376	0.588161365772597	0.57	c
A17	C2	h2-0.0	p-0.50	env_0.0	0.293224814785376	0.588161365772597	0.567	c.p
A17	C2	h2-0.0	p-0.50	env_0.0	0.300544611358319	0.583541199674579	0.573	nc
A17	C2	h2-0.0	p-0.50	env_0.0	0.416316403670084	0.518780833588566	0.498	c-Tm
A17	C2	h2-0.0	p-0.50	env_0.0	0.416316403670084	0.518780833588566	0.5	c.p-Tm
A17	C2	h2-0.0	p-0.50	env_0.0	0.0759646346691492	0.782842384933011	0.784	nc-Tm
A17	C2	h2-0.0	p-0.50	env_0.0	0.29039997866817	0.589964328517288	0.555	c-ID
A17	C2	h2-0.0	p-0.50	env_0.0	0.29039997866817	0.589964328517288	0.573	c.p-ID
A17	C2	h2-0.0	p-0.50	env_0.0	0.271578346521853	0.60227496400779	0.584	nc-ID
A17	C2	h2-0.0	p-0.50	env_0.0			1	True
A18	C2	h2-0.0	p-0.50	env_0.0	2.91751081751569	0.0876229368731839	0.081	c
A18	C2	h2-0.0	p-0.50	env_0.0	2.91751081751569	0.0876229368731839	0.065	c.p
A18	C2	h2-0.0	p-0.50	env_0.0	0.552966052523822	0.457108292955099	0.411	nc
A18	C2	h2-0.0	p-0.50	env_0.0	2.0416300892877	0.153045563701642	0.125	c-Tm
A18	C2	h2-0.0	p-0.50	env_0.0	2.0416300892877	0.153045563701642	0.119	c.p-Tm
A18	C2	h2-0.0	p-0.50	env_0.0	1.61714119582967	0.20349086819388	0.184	nc-Tm
A18	C2	h2-0.0	p-0.50	env_0.0	2.93024482411665	0.0869343083345004	0.06	c-ID
A18	C2	h2-0.0	p-0.50	env_0.0	2.93024482411665	0.0869343083345004	0.063	c.p-ID
A18	C2	h2-0.0	p-0.50	env_0.0	0.396895807565012	0.528696761197701	0.492	nc-ID
A18	C2	h2-0.0	p-0.50	env_0.0			1	True
A19	C2	h2-0.0	p-0.50	env_0.0	0.0174929428653901	0.89477794128838	0.886	c
A19	C2	h2-0.0	p-0.50	env_0.0	0.0174929428653901	0.89477794128838	0.889	c.p
A19	C2	h2-0.0	p-0.50	env_0.0	0.000670064952531395	0.979348575486481	0.979	nc
A19	C2	h2-0.0	p-0.50	env_0.0	1.42144271596111e-05	0.99699182073232	0.998	c-Tm
A19	C2	h2-0.0	p-0.50	env_0.0	1.42144271596111e-05	0.99699182073232	0.998	c.p-Tm
A19	C2	h2-0.0	p-0.50	env_0.0	0.0301298238127665	0.86219598709298	0.867	nc-Tm
A19	C2	h2-0.0	p-0.50	env_0.0	0.014667540706747	0.903604207482381	0.916	c-ID
A19	C2	h2-0.0	p-0.50	env_0.0	0.014667540706747	0.903604207482381	0.885	c.p-ID
A19	C2	h2-0.0	p-0.50	env_0.0	0.0106093865203766	0.91796148180758	0.917	nc-ID
A19	C2	h2-0.0	p-0.50	env_0.0			1	True
A20	C2	h2-0.0	p-0.50	env_0.0	1.89504367379247	0.168634140412514	0.145	c
A20	C2	h2-0.0	p-0.50	env_0.0	1.89504367379247	0.168634140412514	0.131	c.p
A20	C2	h2-0.0	p-0.50	env_0.0	0.4788608740286	0.488938747414279	0.496	nc
A20	C2	h2-0.0	p-0.50	env_0.0	3.03164460957245	0.0816552112614351	0.046	c-Tm
A20	C2	h2-0.0	p-0.50	env_0.0	3.03164460957245	0.0816552112614351	0.05	c.p-Tm
A20	C2	h2-0.0	p-0.50	env_0.0	0.00884140742438315	0.925086311959611	0.937	nc-Tm
A20	C2	h2-0.0	p-0.50	env_0.0	1.9167349257836	0.16621704737848	0.114	c-ID
A20	C2	h2-0.0	p-0.50	env_0.0	1.9167349257836	0.16621704737848	0.122	c.p-ID
A20	C2	h2-0.0	p-0.50	env_0.0	0.42531037773983	0.514299092540393	0.519	nc-ID
A20	C2	h2-0.0	p-0.50	env_0.0			1	True
A21	C2	h2-0.0	p-0.50	env_0.0	0.262425752407199	0.608458506940724	0.607	c
A21	C2	h2-0.0	p-0.50	env_0.0	0.262425752407199	0.608458506940724	0.602	c.p
A21	C2	h2-0.0	p-0.50	env_0.0	0.357927069961635	0.549659747676113	0.568	nc
A21	C2	h2-0.0	p-0.50	env_0.0	0.338708494843749	0.560575653446209	0.601	c-Tm
A21	C2	h2-0.0	p-0.50	env_0.0	0.338708494843749	0.560575653446209	0.577	c.p-Tm
A21	C2	h2-0.0	p-0.50	env_0.0	0.553464253936627	0.456905646570985	0.427	nc-Tm
A21	C2	h2-0.0	p-0.50	env_0.0	0.261415320371129	0.609149473958241	0.626	c-ID
A21	C2	h2-0.0	p-0.50	env_0.0	0.261415320371129	0.609149473958241	0.621	c.p-ID
A21	C2	h2-0.0	p-0.50	env_0.0	0.458767884028931	0.498200367806437	0.523	nc-ID
A21	C2	h2-0.0	p-0.50	env_0.0			1	True
A22	C2	h2-0.0	p-0.50	env_0.0	1.02244311556621	0.311940195445203	0.34	c
A22	C2	h2-0.0	p-0.50	env_0.0	1.02244311556621	0.311940195445203	0.308	c.p
A22	C2	h2-0.0	p-0.50	env_0.0	0.883320241127809	0.34729390197424	0.362	nc
A22	C2	h2-0.0	p-0.50	env_0.0	0.896805317422223	0.343639769705297	0.37	c-Tm
A22	C2	h2-0.0	p-0.50	env_0.0	0.896805317422223	0.343639769705297	0.391	c.p-Tm
A22	C2	h2-0.0	p-0.50	env_0.0	1.49953539862389	0.220742862266154	0.212	nc-Tm
A22	C2	h2-0.0	p-0.50	env_0.0	1.00065929234832	0.317151030986664	0.33	c-ID
A22	C2	h2-0.0	p-0.50	env_0.0	1.00065929234832	0.317151030986664	0.337	c.p-ID
A22	C2	h2-0.0	p-0.50	env_0.0	1.12153264731112	0.289588674562712	0.298	nc-ID
A22	C2	h2-0.0	p-0.50	env_0.0			1	True
A23	C2	h2-0.0	p-0.50	env_0.0	0.781622375703075	0.376645418473723	0.371	c
A23	C2	h2-0.0	p-0.50	env_0.0	0.781622375703075	0.376645418473723	0.368	c.p
A23	C2	h2-0.0	p-0.50	env_0.0	2.92934680286963	0.0869826788739498	0.102	nc
A23	C2	h2-0.0	p-0.50	env_0.0	0.736825636244415	0.390679641335606	0.419	c-Tm
A23	C2	h2-0.0	p-0.50	env_0.0	0.736825636244415	0.390679641335606	0.38	c.p-Tm
A23	C2	h2-0.0	p-0.50	env_0.0	2.96704602474316	0.0849768931374841	0.11	nc-Tm
A23	C2	h2-0.0	p-0.50	env_0.0	0.778979899820183	0.377453304333927	0.378	c-ID
A23	C2	h2-0.0	p-0.50	env_0.0	0.778979899820183	0.377453304333927	0.377	c.p-ID
A23	C2	h2-0.0	p-0.50	env_0.0	2.9094350015526	0.0880627204276677	0.12	nc-ID
A23	C2	h2-0.0	p-0.50	env_0.0			1	True
A24	C2	h2-0.0	p-0.50	env_0.0	0.567889381994379	0.451098840762708	0.494	c
A24	C2	h2-0.0	p-0.50	env_0.0	0.567889381994379	0.451098840762708	0.493	c.p
A24	C2	h2-0.0	p-0.50	env_0.0	1.06291920454182	0.302550325196037	0.271	nc
A24	C2	h2-0.0	p-0.50	env_0.0	0.452489569569098	0.501155062404736	0.568	c-Tm
A24	C2	h2-0.0	p-0.50	env_0.0	0.452489569569098	0.501155062404736	0.521	c.p-Tm
A24	C2	h2-0.0	p-0.50	env_0.0	1.03241220532972	0.309592782656513	0.292	nc-Tm
A24	C2	h2-0.0	p-0.50	env_0.0	0.57724764742477	0.447393181988219	0.505	c-ID
A24	C2	h2-0.0	p-0.50	env_0.0	0.57724764742477	0.447393181988219	0.479	c.p-ID
A24	C2	h2-0.0	p-0.50	env_0.0	1.15048924786567	0.283446756338032	0.26	nc-ID
A24	C2	h2-0.0	p-0.50	env_0.0			1	True
A25	C2	h2-0.0	p-0.50	env_0.0	0.0512804934935224	0.820849913417499	0.834	c
A25	C2	h2-0.0	p-0.50	env_0.0	0.0512804934935224	0.820849913417499	0.852	c.p
A25	C2	h2-0.0	p-0.50	env_0.0	3.45873895944459	0.0629182825489212	0.089	nc
A25	C2	h2-0.0	p-0.50	env_0.0	0.0469633008816886	0.828434216256276	0.813	c-Tm
A25	C2	h2-0.0	p-0.50	env_0.0	0.0469633008816886	0.828434216256276	0.845	c.p-Tm
A25	C2	h2-0.0	p-0.50	env_0.0	0.283107924580554	0.594671370884072	0.606	nc-Tm
A25	C2	h2-0.0	p-0.50	env_0.0	0.052865297462797	0.81815040126651	0.822	c-ID
A25	C2	h2-0.0	p-0.50	env_0.0	0.052865297462797	0.81815040126651	0.813	c.p-ID
A25	C2	h2-0.0	p-0.50	env_0.0	3.61697244571957	0.0571928638573874	0.069	nc-ID
A25	C2	h2-0.0	p-0.50	env_0.0			1	True
A26	C2	h2-0.0	p-0.50	env_0.0	0.182031968568672	0.669632783123146	0.705	c
A26	C2	h2-0.0	p-0.50	env_0.0	0.182031968568672	0.669632783123146	0.689	c.p
A26	C2	h2-0.0	p-0.50	env_0.0	0.77488907954456	0.378708813047277	0.368	nc
A26	C2	h2-0.0	p-0.50	env_0.0	0.230929168327648	0.630835718481227	0.661	c-Tm
A26	C2	h2-0.0	p-0.50	env_0.0	0.230929168327648	0.630835718481227	0.68	c.p-Tm
A26	C2	h2-0.0	p-0.50	env_0.0	0.683843928835883	0.408266215362215	0.39	nc-Tm
A26	C2	h2-0.0	p-0.50	env_0.0	0.175947460958012	0.674879311999305	0.682	c-ID
A26	C2	h2-0.0	p-0.50	env_0.0	0.175947460958012	0.674879311999305	0.71	c.p-ID
A26	C2	h2-0.0	p-0.50	env_0.0	1.02842378771435	0.310529162300465	0.338	nc-ID
A26	C2	h2-0.0	p-0.50	env_0.0			1	True
A27	C2	h2-0.0	p-0.50	env_0.0	0.00208312200872451	0.963596205448903	0.97	c
A27	C2	h2-0.0	p-0.50	env_0.0	0.00208312200872451	0.963596205448903	0.965	c.p
A27	C2	h2-0.0	p-0.50	env_0.0	1.04151638062239	0.307469063986653	0.343	nc
A27	C2	h2-0.0	p-0.50	env_0.0	0.00531674869452554	0.941872930909009	0.931	c-Tm
A27	C2	h2-0.0	p-0.50	env_0.0	0.00531674869452554	0.941872930909009	0.939	c.p-Tm
A27	C2	h2-0.0	p-0.50	env_0.0	1.82549967634385	0.176660027417279	0.195	nc-Tm
A27	C2	h2-0.0	p-0.50	env_0.0	0.00300652483718735	0.956272476329704	0.957	c-ID
A27	C2	h2-0.0	p-0.50	env_0.0	0.00300652483718735	0.956272476329704	0.95	c.p-ID
A27	C2	h2-0.0	p-0.50	env_0.0	0.982816534243888	0.321504437090013	0.361	nc-ID
A27	C2	h2-0.0	p-0.50	env_0.0			1	True
A28	C2	h2-0.0	p-0.50	env_0.0	0.71225079881427	0.398697612396352	0.365	c
A28	C2	h2-0.0	p-0.50	env_0.0	0.71225079881427	0.398697612396352	0.35	c.p
A28	C2	h2-0.0	p-0.50	env_0.0	0.496359048523574	0.481104308241247	0.54	nc
A28	C2	h2-0.0	p-0.50	env_0.0	0.913875514859413	0.339088217401104	0.3	c-Tm
A28	C2	h2-0.0	p-0.50	env_0.0	0.913875514859413	0.339088217401104	0.282	c.p-Tm
A28	C2	h2-0.0	p-0.50	env_0.0	1.6778857479902	0.195205623892852	0.247	nc-Tm
A28	C2	h2-0.0	p-0.50	env_0.0	0.714251050746714	0.398036168066408	0.349	c-ID
A28	C2	h2-0.0	p-0.50	env_0.0	0.714251050746714	0.398036168066408	0.365	c.p-ID
A28	C2	h2-0.0	p-0.50	env_0.0	0.827471098261715	0.363004808078478	0.403	nc-ID
A28	C2	h2-0.0	p-0.50	env_0.0			1	True
A29	C2	h2-0.0	p-0.50	env_0.0	0.0465992405287184	0.829090195154163	0.868	c
A29	C2	h2-0.0	p-0.50	env_0.0	0.0465992405287184	0.829090195154163	0.858	c.p
A29	C2	h2-0.0	p-0.50	env_0.0	0.753016893951158	0.385522742049188	0.381	nc
A29	C2	h2-0.0	p-0.50	env_0.0	0.000654323879593043	0.979592533741881	0.977	c-Tm
A29	C2	h2-0.0	p-0.50	env_0.0	0.000654323879593043	0.979592533741881	0.982	c.p-Tm
A29	C2	h2-0.0	p-0.50	env_0.0	1.36365330626431	0.24290533386545	0.233	nc-Tm
A29	C2	h2-0.0	p-0.50	env_0.0	0.0385143402981028	0.844413940587824	0.86	c-ID
A29	C2	h2-0.0	p-0.50	env_0.0	0.0385143402981028	0.844413940587824	0.845	c.p-ID
A29	C2	h2-0.0	p-0.50	env_0.0	0.689196536991789	0.406437802766103	0.394	nc-ID
A29	C2	h2-0.0	p-0.50	env_0.0			1	True
A30	C2	h2-0.0	p-0.50	env_0.0	0.89170052672088	0.345016897016911	0.396	c
A30	C2	h2-0.0	p-0.50	env_0.0	0.89170052672088	0.345016897016911	0.359	c.p
A30	C2	h2-0.0	p-0.50	env_0.0	0.00384168867700878	0.950577678016458	0.945	nc
A30	C2	h2-0.0	p-0.50	env_0.0	0.893684565172405	0.344480775055602	0.375	c-Tm
A30	C2	h2-0.0	p-0.50	env_0.0	0.893684565172405	0.344480775055602	0.364	c.p-Tm
A30	C2	h2-0.0	p-0.50	env_0.0	0.00388787156446536	0.950281882579823	0.938	nc-Tm
A30	C2	h2-0.0	p-0.50	env_0.0	0.916499619546076	0.338395739493408	0.375	c-ID
A30	C2	h2-0.0	p-0.50	env_0.0	0.916499619546076	0.338395739493408	0.346	c.p-ID
A30	C2	h2-0.0	p-0.50	env_0.0	0.000301711499036204	0.986141566103367	0.991	nc-ID
A30	C2	h2-0.0	p-0.50	env_0.0			1	True
A31	C2	h2-0.0	p-0.50	env_0.0	0.294070824863014	0.58762358219513	0.653	c
A31	C2	h2-0.0	p-0.50	env_0.0	0.294070824863014	0.58762358219513	0.64	c.p
A31	C2	h2-0.0	p-0.50	env_0.0	1.13604630296283	0.286489316374021	0.238	nc
A31	C2	h2-0.0	p-0.50	env_0.0	0.154321250665868	0.694439553371077	0.715	c-Tm
A31	C2	h2-0.0	p-0.50	env_0.0	0.154321250665868	0.694439553371077	0.715	c.p-Tm
A31	C2	h2-0.0	p-0.50	env_0.0	1.02524552452904	0.311277979164411	0.266	nc-Tm
A31	C2	h2-0.0	p-0.50	env_0.0	0.269931906285704	0.603377453778719	0.648	c-ID
A31	C2	h2-0.0	p-0.50	env_0.0	0.269931906285704	0.603377453778719	0.666	c.p-ID
A31	C2	h2-0.0	p-0.50	env_0.0	2.01222146945401	0.156036692233946	0.113	nc-ID
A31	C2	h2-0.0	p-0.50	env_0.0			1	True
