rep	case	h2	ts	envs	Qx	P.Chi	P.EN	type
A18	C1	h2-0.0	p-0.50	env_0.0	11.5156772346672	0.000690116844722032	0.002	nc-Tm
A18	C1	h2-0.0	p-0.50	env_0.0	0.730048224977406	0.392867557346956	0.42	c-ID
A18	C1	h2-0.0	p-0.50	env_0.0	0.730048224977406	0.392867557346956	0.381	c.p-ID
A18	C1	h2-0.0	p-0.50	env_0.0	4.4085284660167	0.0357596756853857	0.031	nc-ID
A18	C1	h2-0.0	p-0.50	env_0.0			1	True
A19	C1	h2-0.0	p-0.50	env_0.0	0.173117966204874	0.67735550937706	0.707	c
A19	C1	h2-0.0	p-0.50	env_0.0	0.173117966204874	0.67735550937706	0.679	c.p
A19	C1	h2-0.0	p-0.50	env_0.0	0.765686808338179	0.381554688941405	0.37	nc
A19	C1	h2-0.0	p-0.50	env_0.0	0.858967110224688	0.354027899918389	0.411	c-Tm
A19	C1	h2-0.0	p-0.50	env_0.0	0.858967110224688	0.354027899918389	0.398	c.p-Tm
A19	C1	h2-0.0	p-0.50	env_0.0	3.46736015079642	0.0625911249925461	0.063	nc-Tm
A19	C1	h2-0.0	p-0.50	env_0.0	0.381936278522003	0.536568790307889	0.576	c-ID
A19	C1	h2-0.0	p-0.50	env_0.0	0.381936278522003	0.536568790307889	0.556	c.p-ID
A19	C1	h2-0.0	p-0.50	env_0.0	1.42608398202236	0.232404599382521	0.248	nc-ID
A19	C1	h2-0.0	p-0.50	env_0.0			1	True
A20	C1	h2-0.0	p-0.50	env_0.0	0.00853519979800484	0.926391246993516	0.937	c
A20	C1	h2-0.0	p-0.50	env_0.0	0.00853519979800484	0.926391246993516	0.948	c.p
A20	C1	h2-0.0	p-0.50	env_0.0	1.46118318672517	0.226741957179728	0.247	nc
A20	C1	h2-0.0	p-0.50	env_0.0	0.108760749895052	0.741559439223418	0.791	c-Tm
A20	C1	h2-0.0	p-0.50	env_0.0	0.108760749895052	0.741559439223418	0.778	c.p-Tm
A20	C1	h2-0.0	p-0.50	env_0.0	0.0708357435336263	0.790123803002294	0.787	nc-Tm
A20	C1	h2-0.0	p-0.50	env_0.0	0.0137847410281023	0.906536398726678	0.921	c-ID
A20	C1	h2-0.0	p-0.50	env_0.0	0.0137847410281023	0.906536398726678	0.92	c.p-ID
A20	C1	h2-0.0	p-0.50	env_0.0	0.199707386627596	0.654957138825496	0.696	nc-ID
A20	C1	h2-0.0	p-0.50	env_0.0			1	True
A21	C1	h2-0.0	p-0.50	env_0.0	0.368828647353877	0.543643448964325	0.547	c
A21	C1	h2-0.0	p-0.50	env_0.0	0.368828647353877	0.543643448964325	0.501	c.p
A21	C1	h2-0.0	p-0.50	env_0.0	0.00310819411817051	0.955540026793407	0.955	nc
A21	C1	h2-0.0	p-0.50	env_0.0	1.38331799599844	0.239536779504409	0.237	c-Tm
A21	C1	h2-0.0	p-0.50	env_0.0	1.38331799599844	0.239536779504409	0.247	c.p-Tm
A21	C1	h2-0.0	p-0.50	env_0.0	0.470978603983335	0.492537309148924	0.497	nc-Tm
A21	C1	h2-0.0	p-0.50	env_0.0	0.156237254578338	0.692644680981237	0.665	c-ID
A21	C1	h2-0.0	p-0.50	env_0.0	0.156237254578338	0.692644680981237	0.683	c.p-ID
A21	C1	h2-0.0	p-0.50	env_0.0	0.308636714765402	0.578517958896551	0.623	nc-ID
A21	C1	h2-0.0	p-0.50	env_0.0			1	True
A22	C1	h2-0.0	p-0.50	env_0.0	0.176056992187448	0.674783929092104	0.709	c
A22	C1	h2-0.0	p-0.50	env_0.0	0.176056992187448	0.674783929092104	0.65	c.p
A22	C1	h2-0.0	p-0.50	env_0.0	0.16313170630062	0.686289445987187	0.678	nc
A22	C1	h2-0.0	p-0.50	env_0.0	0.663337083561893	0.415384293532995	0.468	c-Tm
A22	C1	h2-0.0	p-0.50	env_0.0	0.663337083561893	0.415384293532995	0.432	c.p-Tm
A22	C1	h2-0.0	p-0.50	env_0.0	0.00809173777314737	0.928323700091419	0.915	nc-Tm
A22	C1	h2-0.0	p-0.50	env_0.0	0.880843322791161	0.347970804134769	0.373	c-ID
A22	C1	h2-0.0	p-0.50	env_0.0	0.880843322791161	0.347970804134769	0.409	c.p-ID
A22	C1	h2-0.0	p-0.50	env_0.0	0.116352027609971	0.733025192079134	0.75	nc-ID
A22	C1	h2-0.0	p-0.50	env_0.0			1	True
A23	C1	h2-0.0	p-0.50	env_0.0	0.0247862316314987	0.874900899089286	0.862	c
A23	C1	h2-0.0	p-0.50	env_0.0	0.0247862316314987	0.874900899089286	0.863	c.p
A23	C1	h2-0.0	p-0.50	env_0.0	1.22106679039355	0.269151395547146	0.269	nc
A23	C1	h2-0.0	p-0.50	env_0.0	0.212459592923051	0.644846392926847	0.647	c-Tm
A23	C1	h2-0.0	p-0.50	env_0.0	0.212459592923051	0.644846392926847	0.653	c.p-Tm
A23	C1	h2-0.0	p-0.50	env_0.0	0.546155663758711	0.459892756311139	0.472	nc-Tm
A23	C1	h2-0.0	p-0.50	env_0.0	0.129835433392575	0.71860272822805	0.709	c-ID
A23	C1	h2-0.0	p-0.50	env_0.0	0.129835433392575	0.71860272822805	0.724	c.p-ID
A23	C1	h2-0.0	p-0.50	env_0.0	0.0241807394085635	0.876425913436486	0.88	nc-ID
A23	C1	h2-0.0	p-0.50	env_0.0			1	True
A24	C1	h2-0.0	p-0.50	env_0.0	0.0947416912164792	0.7582334693652	0.704	c
A24	C1	h2-0.0	p-0.50	env_0.0	0.0947416912164792	0.7582334693652	0.702	c.p
A24	C1	h2-0.0	p-0.50	env_0.0	3.11148308300801	0.0777421406544703	0.104	nc
A24	C1	h2-0.0	p-0.50	env_0.0	0.000718359560470045	0.978617474166248	0.972	c-Tm
A24	C1	h2-0.0	p-0.50	env_0.0	0.000718359560470045	0.978617474166248	0.971	c.p-Tm
A24	C1	h2-0.0	p-0.50	env_0.0	2.17557363093638	0.140217225050099	0.212	nc-Tm
A24	C1	h2-0.0	p-0.50	env_0.0	0.00403709389482357	0.949337997652315	0.944	c-ID
A24	C1	h2-0.0	p-0.50	env_0.0	0.00403709389482357	0.949337997652315	0.935	c.p-ID
A24	C1	h2-0.0	p-0.50	env_0.0	2.34255686401652	0.125882783211606	0.158	nc-ID
A24	C1	h2-0.0	p-0.50	env_0.0			1	True
A25	C1	h2-0.0	p-0.50	env_0.0	3.09772153305397	0.0784019527590543	0.087	c
A25	C1	h2-0.0	p-0.50	env_0.0	3.09772153305397	0.0784019527590543	0.068	c.p
A25	C1	h2-0.0	p-0.50	env_0.0	1.51818031265886	0.217895073999987	0.224	nc
A25	C1	h2-0.0	p-0.50	env_0.0	0.919334217760202	0.337649845677797	0.356	c-Tm
A25	C1	h2-0.0	p-0.50	env_0.0	0.919334217760202	0.337649845677797	0.326	c.p-Tm
A25	C1	h2-0.0	p-0.50	env_0.0	0.770053858591076	0.380200391255287	0.398	nc-Tm
A25	C1	h2-0.0	p-0.50	env_0.0	2.17220614022837	0.140524511663546	0.161	c-ID
A25	C1	h2-0.0	p-0.50	env_0.0	2.17220614022837	0.140524511663546	0.149	c.p-ID
A25	C1	h2-0.0	p-0.50	env_0.0	0.211269537056703	0.645774168516675	0.706	nc-ID
A25	C1	h2-0.0	p-0.50	env_0.0			1	True
A26	C1	h2-0.0	p-0.50	env_0.0	6.9847806911791	0.00822057256535562	0.014	c
A26	C1	h2-0.0	p-0.50	env_0.0	6.9847806911791	0.00822057256535562	0.006	c.p
A26	C1	h2-0.0	p-0.50	env_0.0	2.64402238735099	0.103940079875324	0.112	nc
A26	C1	h2-0.0	p-0.50	env_0.0	3.72115314768829	0.053727253626294	0.082	c-Tm
A26	C1	h2-0.0	p-0.50	env_0.0	3.72115314768829	0.053727253626294	0.066	c.p-Tm
A26	C1	h2-0.0	p-0.50	env_0.0	0.699054743197313	0.403101496609972	0.444	nc-Tm
A26	C1	h2-0.0	p-0.50	env_0.0	4.80060641785881	0.0284497213590468	0.04	c-ID
A26	C1	h2-0.0	p-0.50	env_0.0	4.80060641785881	0.0284497213590468	0.041	c.p-ID
A26	C1	h2-0.0	p-0.50	env_0.0	0.00268629466547459	0.958664568018975	0.964	nc-ID
A26	C1	h2-0.0	p-0.50	env_0.0			1	True
A27	C1	h2-0.0	p-0.50	env_0.0	0.371450098691278	0.542214899246444	0.514	c
A27	C1	h2-0.0	p-0.50	env_0.0	0.371450098691278	0.542214899246444	0.484	c.p
A27	C1	h2-0.0	p-0.50	env_0.0	1.04003420969028	0.307813515774234	0.293	nc
A27	C1	h2-0.0	p-0.50	env_0.0	0.450180668467054	0.502249170277942	0.495	c-Tm
A27	C1	h2-0.0	p-0.50	env_0.0	0.450180668467054	0.502249170277942	0.489	c.p-Tm
A27	C1	h2-0.0	p-0.50	env_0.0	0.542378512042069	0.461448662175151	0.488	nc-Tm
A27	C1	h2-0.0	p-0.50	env_0.0	0.0152091559551408	0.901849422704814	0.896	c-ID
A27	C1	h2-0.0	p-0.50	env_0.0	0.0152091559551408	0.901849422704814	0.884	c.p-ID
A27	C1	h2-0.0	p-0.50	env_0.0	2.58801609234764	0.107675129205376	0.123	nc-ID
A27	C1	h2-0.0	p-0.50	env_0.0			1	True
A28	C1	h2-0.0	p-0.50	env_0.0	1.92849056128973	0.164923679711761	0.231	c
A28	C1	h2-0.0	p-0.50	env_0.0	1.92849056128973	0.164923679711761	0.224	c.p
A28	C1	h2-0.0	p-0.50	env_0.0	0.438220023702194	0.507982827602101	0.479	nc
