#FID,IID,V2
tsk_281,tsk_281,-0.281628
tsk_282,tsk_282,0.0859535
tsk_283,tsk_283,-0.111435
tsk_284,tsk_284,-0.0253278
tsk_285,tsk_285,-0.159444
tsk_286,tsk_286,0.11241
tsk_287,tsk_287,0.0133762
tsk_288,tsk_288,-0.202166
tsk_289,tsk_289,-0.438214
tsk_290,tsk_290,0.152725
tsk_291,tsk_291,-0.0355845
tsk_292,tsk_292,0.107318
tsk_293,tsk_293,0.335864
tsk_294,tsk_294,0.107318
tsk_295,tsk_295,0.107318
tsk_296,tsk_296,0.391488
tsk_297,tsk_297,-0.438214
tsk_298,tsk_298,0.086325
tsk_299,tsk_299,0.0548821
tsk_0,tsk_0,-0.438214
tsk_1,tsk_1,0.112619
tsk_2,tsk_2,-0.438214
tsk_3,tsk_3,0.0118411
tsk_4,tsk_4,0.0548821
tsk_5,tsk_5,-0.0401185
tsk_6,tsk_6,0.00134488
tsk_7,tsk_7,0.267033
tsk_8,tsk_8,0.151784
tsk_9,tsk_9,0.0765607
tsk_10,tsk_10,-0.409436
tsk_11,tsk_11,-0.251168
tsk_12,tsk_12,0.593049
tsk_13,tsk_13,0.345666
tsk_14,tsk_14,0.125884
tsk_15,tsk_15,0.357306
tsk_16,tsk_16,-0.409436
tsk_17,tsk_17,-1.8262
tsk_18,tsk_18,-1.8262
tsk_19,tsk_19,0.357306
tsk_20,tsk_20,-0.409436
tsk_21,tsk_21,-0.0499958
tsk_22,tsk_22,0.0970087
tsk_23,tsk_23,0.0259781
tsk_24,tsk_24,-0.123494
tsk_25,tsk_25,-0.123494
tsk_26,tsk_26,-0.360613
tsk_27,tsk_27,-0.123494
tsk_28,tsk_28,0.0410542
tsk_29,tsk_29,0.0654042
tsk_30,tsk_30,0.0410542
tsk_31,tsk_31,-0.075242
tsk_32,tsk_32,0.000308323
tsk_33,tsk_33,0.0390237
tsk_34,tsk_34,0.0304387
tsk_35,tsk_35,0.0776533
tsk_36,tsk_36,0.0502059
tsk_37,tsk_37,-0.0856591
tsk_38,tsk_38,0.0502059
tsk_39,tsk_39,-0.439183
tsk_40,tsk_40,0.0421231
tsk_41,tsk_41,0.0942949
tsk_42,tsk_42,0.079633
tsk_43,tsk_43,-0.0287753
tsk_44,tsk_44,-0.162098
tsk_45,tsk_45,-0.15444
tsk_46,tsk_46,0.597406
tsk_47,tsk_47,0.0903596
tsk_48,tsk_48,0.0903596
tsk_49,tsk_49,0.102688
tsk_50,tsk_50,0.0903596
tsk_51,tsk_51,0.256471
tsk_52,tsk_52,0.0903596
tsk_53,tsk_53,0.027727
tsk_54,tsk_54,0.496113
tsk_55,tsk_55,0.597406
tsk_56,tsk_56,0.115313
tsk_57,tsk_57,-0.0613116
tsk_58,tsk_58,0.155641
tsk_59,tsk_59,0.496113
tsk_60,tsk_60,0.496113
tsk_61,tsk_61,0.137121
tsk_62,tsk_62,0.15197
tsk_63,tsk_63,0.496113
tsk_64,tsk_64,0.136618
tsk_65,tsk_65,0.173173
tsk_66,tsk_66,-0.0918192
tsk_67,tsk_67,0.172913
tsk_68,tsk_68,0.0353664
tsk_69,tsk_69,-0.033447
tsk_70,tsk_70,-0.0629224
tsk_71,tsk_71,0.176767
tsk_72,tsk_72,0.154446
tsk_73,tsk_73,-0.0437339
tsk_74,tsk_74,-0.0675174
tsk_75,tsk_75,-0.0247477
tsk_76,tsk_76,0.114456
tsk_77,tsk_77,-0.624951
tsk_78,tsk_78,0.18301
tsk_79,tsk_79,0.18301
tsk_80,tsk_80,0.18301
tsk_81,tsk_81,-0.0774857
tsk_82,tsk_82,-0.250121
tsk_83,tsk_83,-0.624951
tsk_84,tsk_84,0.18301
tsk_85,tsk_85,-0.22798
tsk_86,tsk_86,-0.0437339
tsk_87,tsk_87,-0.0139973
tsk_88,tsk_88,-0.210328
tsk_89,tsk_89,0.0909241
tsk_90,tsk_90,0.0998901
tsk_91,tsk_91,-0.140738
tsk_92,tsk_92,0.18301
tsk_93,tsk_93,-0.140738
tsk_94,tsk_94,-0.203701
tsk_95,tsk_95,0.0915312
tsk_96,tsk_96,-0.0823993
tsk_97,tsk_97,0.03647
tsk_98,tsk_98,-0.0231138
tsk_99,tsk_99,0.162669
tsk_200,tsk_200,1.51251
tsk_201,tsk_201,-0.0211043
tsk_202,tsk_202,-0.0211043
tsk_203,tsk_203,-0.285965
tsk_204,tsk_204,0.710297
tsk_205,tsk_205,0.151067
tsk_206,tsk_206,0.103107
tsk_207,tsk_207,-0.0837322
tsk_208,tsk_208,0.156682
tsk_209,tsk_209,0.171068
tsk_210,tsk_210,0.171068
tsk_211,tsk_211,0.12638
tsk_212,tsk_212,0.12638
tsk_213,tsk_213,-0.448324
tsk_214,tsk_214,0.140236
tsk_215,tsk_215,0.149482
tsk_216,tsk_216,-0.0696854
tsk_217,tsk_217,-0.0346076
tsk_218,tsk_218,0.23838
tsk_219,tsk_219,-0.0526113
tsk_220,tsk_220,-0.185176
tsk_221,tsk_221,-0.0670324
tsk_222,tsk_222,-0.064304
tsk_223,tsk_223,-0.188911
tsk_224,tsk_224,-0.124153
tsk_225,tsk_225,-0.108603
tsk_226,tsk_226,0.193635
tsk_227,tsk_227,0.0738892
tsk_228,tsk_228,0.0738892
tsk_229,tsk_229,-0.144011
tsk_230,tsk_230,-0.13944
tsk_231,tsk_231,-0.0188122
tsk_232,tsk_232,-0.126644
tsk_233,tsk_233,0.193635
tsk_234,tsk_234,0.229057
tsk_235,tsk_235,-0.228419
tsk_236,tsk_236,-0.111453
tsk_237,tsk_237,-0.283251
tsk_238,tsk_238,0.1764
tsk_239,tsk_239,-0.283251
tsk_240,tsk_240,-0.113786
tsk_241,tsk_241,-0.291512
tsk_242,tsk_242,0.121977
tsk_243,tsk_243,-0.347281
tsk_244,tsk_244,-0.287233
tsk_245,tsk_245,-0.287233
tsk_246,tsk_246,0.179381
tsk_247,tsk_247,-0.0896032
tsk_248,tsk_248,0.121977
tsk_249,tsk_249,-0.0130412
tsk_250,tsk_250,-0.245306
tsk_251,tsk_251,-0.154065
tsk_252,tsk_252,-0.0329705
tsk_253,tsk_253,0.248709
tsk_254,tsk_254,-0.0790122
tsk_255,tsk_255,0.303379
tsk_256,tsk_256,-0.154065
tsk_257,tsk_257,-0.0790122
tsk_258,tsk_258,-0.402194
tsk_259,tsk_259,-0.0701837
tsk_260,tsk_260,0.248709
tsk_261,tsk_261,-0.402194
tsk_262,tsk_262,-0.409348
tsk_263,tsk_263,-0.175061
tsk_264,tsk_264,-0.1167
tsk_265,tsk_265,-0.121973
tsk_266,tsk_266,-0.611378
tsk_267,tsk_267,-0.0587006
tsk_268,tsk_268,0.436581
tsk_269,tsk_269,0.129253
tsk_270,tsk_270,-0.0508852
tsk_271,tsk_271,-0.409348
tsk_272,tsk_272,-0.409348
tsk_273,tsk_273,0.0376084
tsk_274,tsk_274,0.0107674
tsk_275,tsk_275,0.143859
tsk_276,tsk_276,0.0147279
tsk_277,tsk_277,0.135721
tsk_278,tsk_278,-0.0227899
tsk_279,tsk_279,0.0172374
tsk_280,tsk_280,0.135721
tsk_281,tsk_281,0.0517612
tsk_282,tsk_282,-0.00951123
tsk_283,tsk_283,-0.0215443
tsk_284,tsk_284,-0.125044
tsk_285,tsk_285,-0.0979024
tsk_286,tsk_286,0.0756409
tsk_287,tsk_287,-0.0277771
tsk_288,tsk_288,-0.0611701
tsk_289,tsk_289,-0.0277771
tsk_290,tsk_290,0.0068617
tsk_291,tsk_291,-0.0725457
tsk_292,tsk_292,0.056513
tsk_293,tsk_293,-0.0594083
tsk_294,tsk_294,0.056513
tsk_295,tsk_295,0.056513
tsk_296,tsk_296,0.144871
tsk_297,tsk_297,-0.143536
tsk_298,tsk_298,0.159427
tsk_299,tsk_299,-0.0205757
tsk_0,tsk_0,0.165319
tsk_1,tsk_1,0.165319
tsk_2,tsk_2,0.165319
tsk_3,tsk_3,0.258145
tsk_4,tsk_4,-0.00313396
tsk_5,tsk_5,-0.17982
tsk_6,tsk_6,-0.231672
tsk_7,tsk_7,-0.0220951
tsk_8,tsk_8,-0.22296
tsk_9,tsk_9,-0.22296
tsk_10,tsk_10,-0.22296
tsk_11,tsk_11,-0.217505
tsk_12,tsk_12,0.443652
tsk_13,tsk_13,-0.263714
tsk_14,tsk_14,0.0287378
tsk_15,tsk_15,0.420809
tsk_16,tsk_16,0.0287378
tsk_17,tsk_17,-0.205803
tsk_18,tsk_18,0.0287378
tsk_19,tsk_19,0.0316048
tsk_20,tsk_20,0.0316048
tsk_21,tsk_21,0.0316048
tsk_22,tsk_22,0.0459249
tsk_23,tsk_23,0.0316048
tsk_24,tsk_24,0.0316048
tsk_25,tsk_25,0.0459249
tsk_26,tsk_26,-0.501699
tsk_27,tsk_27,-0.234444
tsk_28,tsk_28,-0.234444
tsk_29,tsk_29,0.0280807
tsk_30,tsk_30,0.230978
tsk_31,tsk_31,0.0811771
tsk_32,tsk_32,-0.106505
tsk_33,tsk_33,0.00289198
tsk_34,tsk_34,0.0183547
tsk_35,tsk_35,-0.232422
tsk_36,tsk_36,-0.687268
tsk_37,tsk_37,0.112049
tsk_38,tsk_38,0.0154827
tsk_39,tsk_39,-0.107117
tsk_40,tsk_40,-0.0971349
tsk_41,tsk_41,-0.0993405
tsk_42,tsk_42,-0.00227889
tsk_43,tsk_43,0.0459835
tsk_44,tsk_44,-0.265145
tsk_45,tsk_45,-0.667683
tsk_46,tsk_46,-0.336736
tsk_47,tsk_47,-0.43145
tsk_48,tsk_48,-0.181865
tsk_49,tsk_49,-0.12375
tsk_50,tsk_50,0.00400434
tsk_51,tsk_51,-0.0790579
tsk_52,tsk_52,-0.0826992
tsk_53,tsk_53,-0.235107
tsk_54,tsk_54,-0.0790579
tsk_55,tsk_55,-0.268795
tsk_56,tsk_56,-0.268795
tsk_57,tsk_57,0.0962435
tsk_58,tsk_58,-0.178769
tsk_59,tsk_59,-0.268795
tsk_60,tsk_60,-0.0930737
tsk_61,tsk_61,0.225523
tsk_62,tsk_62,0.172568
tsk_63,tsk_63,0.172568
tsk_64,tsk_64,-0.194706
tsk_65,tsk_65,-0.00673013
tsk_66,tsk_66,0.0394828
tsk_67,tsk_67,0.0655326
tsk_68,tsk_68,0.222263
tsk_69,tsk_69,0.122704
tsk_70,tsk_70,-0.270453
tsk_71,tsk_71,-0.0956896
tsk_72,tsk_72,-0.0950017
tsk_73,tsk_73,-0.14993
tsk_74,tsk_74,-0.104032
tsk_75,tsk_75,-0.0800899
tsk_76,tsk_76,-0.0853153
tsk_77,tsk_77,-1.29546
tsk_78,tsk_78,0.351619
tsk_79,tsk_79,-0.270453
tsk_80,tsk_80,0.131973
tsk_81,tsk_81,0.1025
tsk_82,tsk_82,0.154079
tsk_83,tsk_83,0.0730007
tsk_84,tsk_84,0.139256
tsk_85,tsk_85,0.0651647
tsk_86,tsk_86,-0.156755
tsk_87,tsk_87,0.186018
tsk_88,tsk_88,0.13704
tsk_89,tsk_89,-0.164523
tsk_90,tsk_90,0.212844
tsk_91,tsk_91,-0.436622
tsk_92,tsk_92,0.212844
tsk_93,tsk_93,0.142241
tsk_94,tsk_94,0.227261
tsk_95,tsk_95,0.227261
tsk_96,tsk_96,0.162376
tsk_97,tsk_97,0.162376
tsk_98,tsk_98,0.162376
tsk_99,tsk_99,-0.394276
tsk_200,tsk_200,0.0504726
tsk_201,tsk_201,-1.29546
tsk_202,tsk_202,0.178033
tsk_203,tsk_203,-0.0795949
tsk_204,tsk_204,0.0642731
tsk_205,tsk_205,0.204276
tsk_206,tsk_206,0.0990752
tsk_207,tsk_207,0.155212
tsk_208,tsk_208,0.0474037
tsk_209,tsk_209,0.0285561
tsk_210,tsk_210,-0.0374161
tsk_211,tsk_211,0.0285561
tsk_212,tsk_212,-0.0559705
tsk_213,tsk_213,-0.0361386
tsk_214,tsk_214,-0.0320034
tsk_215,tsk_215,0.0285561
tsk_216,tsk_216,0.0285561
tsk_217,tsk_217,0.076428
tsk_218,tsk_218,0.00265008
tsk_219,tsk_219,-0.000769658
tsk_220,tsk_220,-0.000840952
tsk_221,tsk_221,-0.000840952
tsk_222,tsk_222,0.112108
tsk_223,tsk_223,-0.0150683
tsk_224,tsk_224,0.0223633
tsk_225,tsk_225,0.0549336
tsk_226,tsk_226,-0.250752
tsk_227,tsk_227,0.046377
tsk_228,tsk_228,0.329403
tsk_229,tsk_229,0.0549336
tsk_230,tsk_230,0.329403
tsk_231,tsk_231,0.329403
tsk_232,tsk_232,-0.096307
tsk_233,tsk_233,-0.106274
tsk_234,tsk_234,0.152953
tsk_235,tsk_235,0.178919
tsk_236,tsk_236,-0.149494
tsk_237,tsk_237,-0.361089
tsk_238,tsk_238,0.138857
tsk_239,tsk_239,0.114799
tsk_240,tsk_240,0.728212
tsk_241,tsk_241,0.728212
tsk_242,tsk_242,0.151125
tsk_243,tsk_243,0.224836
tsk_244,tsk_244,-0.13512
tsk_245,tsk_245,0.145651
tsk_246,tsk_246,-0.205201
tsk_247,tsk_247,0.206291
tsk_248,tsk_248,-0.313737
tsk_249,tsk_249,0.58537
tsk_250,tsk_250,-0.0428771
tsk_251,tsk_251,0.239558
tsk_252,tsk_252,0.0827438
tsk_253,tsk_253,-0.03623
tsk_254,tsk_254,-0.03623
tsk_255,tsk_255,0.143951
tsk_256,tsk_256,0.201815
tsk_257,tsk_257,0.143951
tsk_258,tsk_258,0.0950989
tsk_259,tsk_259,0.23219
tsk_260,tsk_260,0.108527
tsk_261,tsk_261,0.240736
tsk_262,tsk_262,0.174928
tsk_263,tsk_263,0.546447
tsk_264,tsk_264,0.0979875
tsk_265,tsk_265,0.0953781
tsk_266,tsk_266,0.0208514
tsk_267,tsk_267,-0.117185
tsk_268,tsk_268,-0.198157
tsk_269,tsk_269,0.34935
tsk_270,tsk_270,-0.101802
tsk_271,tsk_271,-0.198157
tsk_272,tsk_272,0.340255
tsk_273,tsk_273,0.340255
tsk_274,tsk_274,-0.482434
tsk_275,tsk_275,0.0979875
tsk_276,tsk_276,-0.556013
tsk_277,tsk_277,-0.374326
tsk_278,tsk_278,0.395695
tsk_279,tsk_279,-0.168559
tsk_280,tsk_280,-0.0674374
tsk_281,tsk_281,-0.374326
tsk_282,tsk_282,-0.476261
tsk_283,tsk_283,-0.0425122
tsk_284,tsk_284,0.412351
tsk_285,tsk_285,-0.0271671
tsk_286,tsk_286,-0.0206363
tsk_287,tsk_287,0.00109196
tsk_288,tsk_288,0.00411402
tsk_289,tsk_289,-0.150027
tsk_290,tsk_290,-0.150027
tsk_291,tsk_291,0.133278
tsk_292,tsk_292,0.0622484
tsk_293,tsk_293,0.0132429
tsk_294,tsk_294,-0.150027
tsk_295,tsk_295,-0.207666
tsk_296,tsk_296,0.055092
tsk_297,tsk_297,0.386963
tsk_298,tsk_298,0.0983123
tsk_299,tsk_299,-0.355984
tsk_0,tsk_0,0.393795
tsk_1,tsk_1,0.0703952
tsk_2,tsk_2,-0.157235
tsk_3,tsk_3,-0.00155559
tsk_4,tsk_4,0.0783865
tsk_5,tsk_5,0.0670748
tsk_6,tsk_6,-0.00581674
tsk_7,tsk_7,0.131093
tsk_8,tsk_8,-0.0725435
tsk_9,tsk_9,0.228954
tsk_10,tsk_10,0.0405709
tsk_11,tsk_11,0.0169954
tsk_12,tsk_12,-0.0526537
tsk_13,tsk_13,0.333716
tsk_14,tsk_14,0.551721
tsk_15,tsk_15,-0.169547
tsk_16,tsk_16,0.00100846
tsk_17,tsk_17,-0.00386631
tsk_18,tsk_18,0.0835008
tsk_19,tsk_19,-0.436021
tsk_20,tsk_20,-0.00386631
tsk_21,tsk_21,-0.00386631
tsk_22,tsk_22,0.133672
tsk_23,tsk_23,0.0629814
tsk_24,tsk_24,-0.0356539
tsk_25,tsk_25,0.02065
tsk_26,tsk_26,-0.0198991
tsk_27,tsk_27,-0.374326
tsk_28,tsk_28,-0.0304164
tsk_29,tsk_29,-0.436021
tsk_30,tsk_30,-0.0733587
tsk_31,tsk_31,0.180794
tsk_32,tsk_32,0.0409117
tsk_33,tsk_33,-0.00898371
tsk_34,tsk_34,-0.320894
tsk_35,tsk_35,0.137293
tsk_36,tsk_36,0.0581411
tsk_37,tsk_37,0.255897
tsk_38,tsk_38,-0.232226
tsk_39,tsk_39,-0.232226
tsk_40,tsk_40,-0.232226
tsk_41,tsk_41,0.04635
tsk_42,tsk_42,-0.13996
tsk_43,tsk_43,0.04635
tsk_44,tsk_44,0.04635
tsk_45,tsk_45,-0.121447
tsk_46,tsk_46,0.0398975
tsk_47,tsk_47,0.0398975
tsk_48,tsk_48,0.12687
tsk_49,tsk_49,-0.0195272
tsk_50,tsk_50,-0.138005
tsk_51,tsk_51,0.104381
tsk_52,tsk_52,-0.138005
tsk_53,tsk_53,0.152389
tsk_54,tsk_54,-0.138005
tsk_55,tsk_55,0.109818
tsk_56,tsk_56,0.109818
tsk_57,tsk_57,0.107354
tsk_58,tsk_58,0.0842486
tsk_59,tsk_59,-0.0382471
tsk_60,tsk_60,0.0320682
tsk_61,tsk_61,0.168809
tsk_62,tsk_62,-0.0266723
tsk_63,tsk_63,0.154464
tsk_64,tsk_64,0.0182733
tsk_65,tsk_65,-0.050335
tsk_66,tsk_66,0.00294124
tsk_67,tsk_67,0.0182733
tsk_68,tsk_68,0.00611055
tsk_69,tsk_69,-0.0266723
tsk_70,tsk_70,-0.135147
tsk_71,tsk_71,-0.0274507
tsk_72,tsk_72,-0.0633846
tsk_73,tsk_73,-0.0618551
tsk_74,tsk_74,-0.0618551
tsk_75,tsk_75,-0.0618551
tsk_76,tsk_76,-0.0511628
tsk_77,tsk_77,-0.582589
tsk_78,tsk_78,-0.0511628
tsk_79,tsk_79,-0.0161014
tsk_80,tsk_80,-0.109202
tsk_81,tsk_81,-0.109202
tsk_82,tsk_82,0.0197112
tsk_83,tsk_83,-0.032307
tsk_84,tsk_84,-0.0301223
tsk_85,tsk_85,0.016688
tsk_86,tsk_86,0.0291108
tsk_87,tsk_87,0.0291108
tsk_88,tsk_88,0.0891899
tsk_89,tsk_89,-0.116407
tsk_90,tsk_90,0.046094
tsk_91,tsk_91,0.143541
tsk_92,tsk_92,-0.593419
tsk_93,tsk_93,0.160314
tsk_94,tsk_94,0.254742
tsk_95,tsk_95,0.160314
tsk_96,tsk_96,0.539878
tsk_97,tsk_97,0.141954
tsk_98,tsk_98,0.121233
tsk_99,tsk_99,0.121233
tsk_200,tsk_200,0.121233
tsk_201,tsk_201,0.183672
tsk_202,tsk_202,-0.509014
tsk_203,tsk_203,0.157701
tsk_204,tsk_204,0.122692
tsk_205,tsk_205,0.122692
tsk_206,tsk_206,-0.0599175
tsk_207,tsk_207,0.107465
tsk_208,tsk_208,-0.155584
tsk_209,tsk_209,0.100913
tsk_210,tsk_210,0.107465
tsk_211,tsk_211,0.0175367
tsk_212,tsk_212,-0.0654776
tsk_213,tsk_213,0.107465
tsk_214,tsk_214,-0.0192908
tsk_215,tsk_215,0.035261
tsk_216,tsk_216,-0.0170556
tsk_217,tsk_217,0.035261
tsk_218,tsk_218,-0.0161299
tsk_219,tsk_219,-0.0161299
tsk_220,tsk_220,0.0361525
tsk_221,tsk_221,0.090705
tsk_222,tsk_222,0.0361525
tsk_223,tsk_223,0.0361525
tsk_224,tsk_224,0.132476
tsk_225,tsk_225,0.0361525
tsk_226,tsk_226,0.0361525
tsk_227,tsk_227,0.0726877
tsk_228,tsk_228,0.0726877
tsk_229,tsk_229,0.120724
tsk_230,tsk_230,0.090709
tsk_231,tsk_231,0.120166
tsk_232,tsk_232,0.120166
tsk_233,tsk_233,0.169167
tsk_234,tsk_234,-0.12293
tsk_235,tsk_235,0.169167
tsk_236,tsk_236,0.169167
tsk_237,tsk_237,0.169167
tsk_238,tsk_238,0.0982069
tsk_239,tsk_239,0.0198328
tsk_240,tsk_240,0.340428
tsk_241,tsk_241,0.0468257
tsk_242,tsk_242,0.439331
tsk_243,tsk_243,-0.0818524
tsk_244,tsk_244,-0.0684278
tsk_245,tsk_245,-0.0297616
tsk_246,tsk_246,-0.0297616
tsk_247,tsk_247,-0.0808046
tsk_248,tsk_248,1.12298
tsk_249,tsk_249,0.10797
tsk_250,tsk_250,0.0959708
tsk_251,tsk_251,0.272588
tsk_252,tsk_252,-0.0297616
tsk_253,tsk_253,0.0959708
tsk_254,tsk_254,-0.0297616
tsk_255,tsk_255,0.0423891
tsk_256,tsk_256,-0.265253
tsk_257,tsk_257,0.0144934
tsk_258,tsk_258,-0.170247
tsk_259,tsk_259,0.0576432
tsk_260,tsk_260,0.126898
tsk_261,tsk_261,0.0144934
tsk_262,tsk_262,-0.138148
tsk_263,tsk_263,0.026375
tsk_264,tsk_264,-0.0922522
tsk_265,tsk_265,-0.167273
tsk_266,tsk_266,0.127818
tsk_267,tsk_267,0.127818
tsk_268,tsk_268,0.285823
tsk_269,tsk_269,-0.0297616
tsk_270,tsk_270,-0.130732
tsk_271,tsk_271,0.127818
tsk_272,tsk_272,-0.137417
tsk_273,tsk_273,0.00774496
tsk_274,tsk_274,-0.173144
tsk_275,tsk_275,-0.157016
tsk_276,tsk_276,-0.0728209
tsk_277,tsk_277,0.0223925
tsk_278,tsk_278,-1.21985
tsk_279,tsk_279,0.147888
tsk_280,tsk_280,0.147888
tsk_281,tsk_281,-0.0227224
tsk_282,tsk_282,0.236012
tsk_283,tsk_283,-0.0227224
tsk_284,tsk_284,0.21214
tsk_285,tsk_285,-0.0361321
tsk_286,tsk_286,0.311488
tsk_287,tsk_287,0.326396
tsk_288,tsk_288,0.207195
tsk_289,tsk_289,-0.105476
tsk_290,tsk_290,0.114601
tsk_291,tsk_291,0.0181605
tsk_292,tsk_292,0.207385
tsk_293,tsk_293,0.379326
tsk_294,tsk_294,0.379326
tsk_295,tsk_295,0.379326
tsk_296,tsk_296,0.311488
tsk_297,tsk_297,-0.0892726
tsk_298,tsk_298,0.574529
tsk_299,tsk_299,-0.0892726
tsk_0,tsk_0,0.174074
tsk_1,tsk_1,0.172348
tsk_2,tsk_2,0.0678881
tsk_3,tsk_3,0.172348
tsk_4,tsk_4,-0.0569773
tsk_5,tsk_5,-0.470013
tsk_6,tsk_6,0.343784
tsk_7,tsk_7,0.503869
tsk_8,tsk_8,0.146051
tsk_9,tsk_9,0.180568
tsk_10,tsk_10,0.11185
tsk_11,tsk_11,0.187691
tsk_12,tsk_12,0.0612714
tsk_13,tsk_13,0.326616
tsk_14,tsk_14,-0.0396504
tsk_15,tsk_15,-0.0396504
tsk_16,tsk_16,-0.0396504
tsk_17,tsk_17,-0.00531541
tsk_18,tsk_18,0.00917065
tsk_19,tsk_19,-0.0269528
tsk_20,tsk_20,0.00917065
tsk_21,tsk_21,0.0119444
tsk_22,tsk_22,0.0141459
tsk_23,tsk_23,0.0141459
tsk_24,tsk_24,0.15547
tsk_25,tsk_25,-0.191662
tsk_26,tsk_26,-0.116137
tsk_27,tsk_27,0.225856
tsk_28,tsk_28,0.225856
tsk_29,tsk_29,-0.137555
tsk_30,tsk_30,0.0885596
tsk_31,tsk_31,-0.666934
tsk_32,tsk_32,-0.087318
tsk_33,tsk_33,0.0885596
tsk_34,tsk_34,-0.00327471
tsk_35,tsk_35,0.0266804
tsk_36,tsk_36,0.0212278
tsk_37,tsk_37,0.0984133
tsk_38,tsk_38,0.0246985
tsk_39,tsk_39,0.102762
tsk_40,tsk_40,0.148073
tsk_41,tsk_41,-0.15044
tsk_42,tsk_42,-0.100743
tsk_43,tsk_43,0.148073
tsk_44,tsk_44,0.00132927
tsk_45,tsk_45,0.0661059
tsk_46,tsk_46,0.105217
tsk_47,tsk_47,-0.0686627
tsk_48,tsk_48,-0.301383
tsk_49,tsk_49,0.0661059
tsk_50,tsk_50,0.0661059
tsk_51,tsk_51,-0.0267006
tsk_52,tsk_52,0.032343
tsk_53,tsk_53,0.032343
tsk_54,tsk_54,0.0231191
tsk_55,tsk_55,0.0288635
tsk_56,tsk_56,0.0259871
tsk_57,tsk_57,0.0259871
tsk_58,tsk_58,0.0259871
tsk_59,tsk_59,0.0231191
tsk_60,tsk_60,0.17527
tsk_61,tsk_61,0.0497315
tsk_62,tsk_62,0.329403
tsk_63,tsk_63,0.230377
tsk_64,tsk_64,-0.131668
tsk_65,tsk_65,0.230377
tsk_66,tsk_66,0.294971
tsk_67,tsk_67,0.0684966
tsk_68,tsk_68,0.136418
tsk_69,tsk_69,-0.070799
tsk_70,tsk_70,0.411256
tsk_71,tsk_71,0.175399
tsk_72,tsk_72,-0.0624431
tsk_73,tsk_73,-0.270401
tsk_74,tsk_74,-0.129986
tsk_75,tsk_75,-0.129986
tsk_76,tsk_76,0.3161
tsk_77,tsk_77,-0.126485
tsk_78,tsk_78,0.411256
tsk_79,tsk_79,-0.270401
tsk_80,tsk_80,0.117527
tsk_81,tsk_81,0.31898
tsk_82,tsk_82,0.411256
tsk_83,tsk_83,0.0679708
tsk_84,tsk_84,-0.18038
tsk_85,tsk_85,0.0562364
tsk_86,tsk_86,-0.469683
tsk_87,tsk_87,0.180181
tsk_88,tsk_88,0.0646383
tsk_89,tsk_89,-0.0894717
tsk_90,tsk_90,0.00161263
tsk_91,tsk_91,-0.038107
tsk_92,tsk_92,-0.470013
tsk_93,tsk_93,0.0909469
tsk_94,tsk_94,-0.0894717
tsk_95,tsk_95,0.0487985
tsk_96,tsk_96,-0.0607044
tsk_97,tsk_97,-0.122326
tsk_98,tsk_98,-0.00280331
tsk_99,tsk_99,-0.00280331
tsk_200,tsk_200,0.0992921
tsk_201,tsk_201,-0.199814
tsk_202,tsk_202,0.0645304
tsk_203,tsk_203,0.0899361
tsk_204,tsk_204,0.231007
tsk_205,tsk_205,0.134327
tsk_206,tsk_206,0.140867
tsk_207,tsk_207,0.0519164
tsk_208,tsk_208,0.0265024
tsk_209,tsk_209,0.220459
tsk_210,tsk_210,-0.0285577
tsk_211,tsk_211,-0.145215
tsk_212,tsk_212,-0.150394
tsk_213,tsk_213,0.0399546
tsk_214,tsk_214,-0.0467141
tsk_215,tsk_215,0.0588192
tsk_216,tsk_216,0.227339
tsk_217,tsk_217,-0.116733
tsk_218,tsk_218,0.227339
tsk_219,tsk_219,0.234125
tsk_220,tsk_220,-0.115628
tsk_221,tsk_221,-0.106901
tsk_222,tsk_222,-0.127616
tsk_223,tsk_223,-0.110156
tsk_224,tsk_224,0.0207792
tsk_225,tsk_225,-0.0537343
tsk_226,tsk_226,-0.0844919
tsk_227,tsk_227,-0.0711442
tsk_228,tsk_228,-0.0617549
tsk_229,tsk_229,0.0383416
tsk_230,tsk_230,-0.0453755
tsk_231,tsk_231,-0.0453755
tsk_232,tsk_232,-0.0786861
tsk_233,tsk_233,0.119991
tsk_234,tsk_234,-0.0181431
tsk_235,tsk_235,0.0233517
tsk_236,tsk_236,-0.0537343
tsk_237,tsk_237,-0.172808
tsk_238,tsk_238,0.00103447
tsk_239,tsk_239,0.0107175
tsk_240,tsk_240,0.0107175
tsk_241,tsk_241,-0.113728
tsk_242,tsk_242,0.084898
tsk_243,tsk_243,0.348717
tsk_244,tsk_244,0.0850702
tsk_245,tsk_245,-0.0609518
tsk_246,tsk_246,0.348717
tsk_247,tsk_247,0.00281215
tsk_248,tsk_248,0.0328592
tsk_249,tsk_249,-0.338102
tsk_250,tsk_250,-0.00666139
tsk_251,tsk_251,-0.340349
tsk_252,tsk_252,-0.103961
tsk_253,tsk_253,0.269799
tsk_254,tsk_254,0.0140055
tsk_255,tsk_255,0.348717
tsk_256,tsk_256,-0.0296804
tsk_257,tsk_257,-0.0296804
tsk_258,tsk_258,-0.0296804
tsk_259,tsk_259,0.131161
tsk_260,tsk_260,-0.0234303
tsk_261,tsk_261,-0.522314
tsk_262,tsk_262,0.384429
tsk_263,tsk_263,-0.142326
